#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g11332.t1      -          PF00560_full         -            6.1e-24   84.7  49.5   2.1e-06   28.4   6.0   9.9   2   2   6   8   8   8   5 -
anno1.g9482.t1       -          PF00560_full         -            6.6e-15   55.7 105.7      0.94   10.2   0.3  18.5   4   4  15  19  19  19   5 -
anno1.g2862.t1       -          PF00560_full         -            4.8e-14   52.9  74.8    0.0066   17.1   9.9   9.3   2   2   8  10  10  10   5 -
anno1.g31014.t1      -          PF00560_full         -            7.1e-14   52.4  31.9     0.098   13.4   0.0   8.1   4   2   4   8   8   7   5 -
anno1.g21794.t1      -          PF00560_full         -            5.4e-11   43.1  32.3     0.069   13.9   0.4   6.3   1   1   5   6   6   6   5 -
anno1.g7719.t1       -          PF00560_full         -            9.8e-11   42.3  25.8    0.0041   17.8   0.7   6.8   2   2   4   6   6   6   4 -
anno1.g30699.t1      -          PF00560_full         -            2.9e-10   40.8  15.2      0.18   12.5   0.4   5.1   1   1   4   5   5   5   4 -
anno1.g313.t1        -          PF00560_full         -            4.1e-10   40.3  48.3   7.7e-06   26.6   5.2   6.6   2   2   5   7   7   6   2 -
anno1.g2034.t1       -          PF00560_full         -            6.3e-10   39.7  26.0   0.00018   22.2   1.8   4.8   1   1   4   5   5   5   4 -
anno1.g15826.t1      -          PF00560_full         -            1.4e-09   38.5 100.9       2.2    9.1   0.4  17.3   4   4  14  18  18  17   5 -
anno1.g15823.t1      -          PF00560_full         -            5.2e-09   36.7  41.6      0.15   12.8   0.5   8.6   1   1   7   8   8   7   4 -
anno1.g11695.t1      -          PF00560_full         -            1.4e-08   35.4  21.8     0.011   16.5   0.1   6.7   4   2   2   7   7   6   3 -
anno1.g29196.t1      -          PF00560_full         -              3e-08   34.3  34.6      0.15   12.8   1.4   7.6   2   1   5   7   7   7   3 -
anno1.g8039.t2       -          PF00560_full         -            2.3e-07   31.4  34.6     0.013   16.2   6.2   4.3   1   1   3   4   4   4   3 -
anno1.g16402.t1      -          PF00560_full         -            7.8e-07   29.7  86.1    0.0019   18.9   8.2  11.1   2   2  10  12  12  12   2 -
anno1.g7601.t1       -          PF00560_full         -              9e-07   29.6  49.9     0.032   15.0   3.9   7.4   1   1   6   7   7   7   4 -
anno1.g29130.t1      -          PF00560_full         -            1.5e-06   28.9  14.4    0.0021   18.7   0.8   4.2   2   1   2   4   4   4   2 -
anno1.g26664.t1      -          PF00560_full         -            1.6e-06   28.8  15.9     0.053   14.2   0.3   4.7   3   1   2   5   5   4   2 -
anno1.g18985.t2      -          PF00560_full         -            2.8e-06   28.0  40.2   0.00056   20.6   6.3   5.9   2   1   4   6   6   6   2 -
anno1.g10909.t1      -          PF00560_full         -            3.5e-06   27.6  82.8     0.078   13.7   0.2  15.8   5   4  11  17  17  16   2 -
anno1.g24679.t1      -          PF00560_full         -            3.7e-06   27.6  19.3   0.00047   20.8   2.5   3.6   1   1   2   3   3   3   2 -
anno1.g16841.t1      -          PF00560_full         -            5.9e-06   26.9  16.8     0.013   16.2   3.7   4.1   3   0   0   3   3   3   2 -
anno1.g977.t3        -          PF00560_full         -            1.3e-05   25.8  28.4    0.0075   17.0   1.0   4.9   1   1   4   5   5   5   2 -
anno1.g2093.t1       -          PF00560_full         -            1.7e-05   25.4  24.0      0.09   13.5   0.3   6.0   1   1   5   6   6   6   3 -
anno1.g18578.t1      -          PF00560_full         -            1.8e-05   25.4  16.8    0.0044   17.7   1.6   5.0   4   1   1   5   5   3   2 -
anno1.g32002.t1      -          PF00560_full         -            2.2e-05   25.1  36.3     0.099   13.4   8.0   5.9   3   2   4   7   7   6   3 -
anno1.g2422.t1       -          PF00560_full         -            2.3e-05   25.1  20.4      0.14   12.8   0.4   6.5   2   2   4   6   6   6   1 -
anno1.g31842.t1      -          PF00560_full         -            2.6e-05   24.9  24.4      0.24   12.1   0.2   5.8   2   1   4   6   6   5   2 -
anno1.g2059.t1       -          PF00560_full         -              3e-05   24.6  18.8    0.0032   18.2   1.9   3.8   1   1   1   3   3   3   2 -
anno1.g12369.t1      -          PF00560_full         -            3.6e-05   24.4  29.4      0.34   11.6   0.1   4.4   1   1   4   5   5   5   4 -
anno1.g8861.t1       -          PF00560_full         -            8.4e-05   23.2  17.8      0.85   10.4   0.2   4.9   3   1   2   5   5   4   2 -
anno1.g2222.t1       -          PF00560_full         -            0.00018   22.2  22.6      0.51   11.1   2.0   5.7   2   1   4   6   6   5   3 -
anno1.g24894.t1      -          PF00560_full         -            0.00031   21.4  15.9    0.0084   16.8   7.0   4.1   1   1   3   4   4   4   2 -
anno1.g17331.t1      -          PF00560_full         -            0.00032   21.4  30.2      0.13   13.0   2.1   6.1   1   1   4   5   5   5   1 -
anno1.g17484.t1      -          PF00560_full         -            0.00068   20.3  37.8      0.15   12.8   0.4   6.9   2   2   4   6   6   6   1 -
anno1.g26658.t1      -          PF00560_full         -            0.00085   20.0  14.8       7.6    7.3   0.7   6.1   3   2   3   6   6   6   0 -
anno1.g16579.t1      -          PF00560_full         -             0.0014   19.3  27.1      0.39   11.5   0.1   6.2   4   1   0   5   5   4   2 -
anno1.g24780.t1      -          PF00560_full         -             0.0019   18.9  32.1       1.2    9.8   1.8   6.9   1   1   5   6   6   6   1 -
anno1.g25639.t1      -          PF00560_full         -             0.0025   18.5   1.3     0.027   15.2   0.0   3.1   3   0   0   3   3   2   1 -
anno1.g26659.t1      -          PF00560_full         -             0.0027   18.4   8.8         5    7.9   0.1   4.9   2   1   3   5   5   5   0 -
anno1.g28742.t2      -          PF00560_full         -             0.0028   18.3   3.8    0.0028   18.3   3.8   5.7   1   1   5   6   6   6   2 -
anno1.g2415.t1       -          PF00560_full         -             0.0033   18.1   0.5    0.0033   18.1   0.5   3.2   2   1   1   3   3   3   1 -
anno1.g28639.t1      -          PF00560_full         -              0.005   17.5  24.7     0.079   13.7   0.5   4.7   2   1   2   4   4   4   1 -
anno1.g20541.t1      -          PF00560_full         -             0.0051   17.5  16.9      0.66   10.7   2.1   4.1   2   1   2   4   4   3   1 -
anno1.g30230.t1      -          PF00560_full         -             0.0057   17.3  22.8     0.043   14.5   7.3   4.0   2   1   2   4   4   3   2 -
anno1.g184.t1        -          PF00560_full         -             0.0067   17.1  33.2      0.58   10.9   1.2   6.8   2   1   5   7   7   7   3 -
anno1.g28910.t1      -          PF00560_full         -             0.0068   17.1   1.4    0.0068   17.1   1.4   4.6   1   1   3   4   4   4   1 -
anno1.g13492.t1      -          PF00560_full         -             0.0068   17.1  44.0      0.79   10.5   0.1   8.2   2   1   5   8   8   8   1 -
anno1.g8153.t1       -          PF00560_full         -             0.0092   16.7  11.0      0.23   12.2   4.3   3.7   2   1   2   4   4   3   1 -
anno1.g23964.t1      -          PF00560_full         -              0.012   16.3   5.5      0.12   13.1   1.8   3.1   2   1   0   2   2   2   0 -
anno1.g21014.t1      -          PF00560_full         -              0.015   16.0  15.0      0.43   11.3   3.4   2.9   1   1   1   2   2   2   0 -
anno1.g2863.t1       -          PF00560_full         -              0.023   15.4   6.5         5    7.9   0.3   4.6   3   2   2   5   5   4   0 -
anno1.g25343.t1      -          PF00560_full         -              0.023   15.4  38.7      0.55   11.0  11.0   6.8   3   2   3   6   6   6   0 -
anno1.g17150.t1      -          PF00560_full         -              0.023   15.4   7.0       1.3    9.8   0.8   2.2   1   1   1   2   2   2   0 -
anno1.g20811.t1      -          PF00560_full         -              0.023   15.4  16.2        19    6.1   0.0   5.7   5   1   1   6   6   4   0 -
anno1.g21069.t1      -          PF00560_full         -              0.029   15.1   0.4     0.029   15.1   0.4   4.2   4   2   2   6   6   3   0 -
anno1.g15304.t1      -          PF00560_full         -              0.036   14.8  16.5      0.16   12.7   4.8   3.0   2   1   1   3   3   2   0 -
anno1.g25346.t1      -          PF00560_full         -              0.038   14.7  25.4     0.081   13.6   9.4   4.6   2   1   2   4   4   3   0 -
anno1.g5629.t1       -          PF00560_full         -              0.044   14.5   8.6       3.6    8.4   4.3   3.0   1   1   2   3   3   3   0 -
anno1.g17332.t1      -          PF00560_full         -              0.056   14.2  18.1       3.9    8.3   0.7   5.5   1   1   4   5   5   5   0 -
anno1.g19217.t1      -          PF00560_full         -              0.082   13.6  21.0       1.9    9.3   0.1   6.1   1   1   5   6   6   6   0 -
anno1.g23376.t2      -          PF00560_full         -               0.11   13.2   0.8      0.78   10.5   0.4   2.7   1   1   1   2   2   2   0 -
anno1.g20986.t1      -          PF00560_full         -               0.11   13.2   0.7       1.5    9.6   0.1   2.6   2   0   0   2   2   2   0 -
anno1.g8723.t1       -          PF00560_full         -               0.13   13.0   7.6       2.9    8.6   1.5   2.8   1   1   1   2   2   2   0 -
anno1.g26995.t1      -          PF00560_full         -                0.2   12.4  36.5      0.06   14.1   1.9   5.8   2   2   3   5   5   5   0 -
anno1.g30426.t1      -          PF00560_full         -                0.2   12.4  11.8       1.5    9.5   2.1   2.9   1   1   0   2   2   2   0 -
anno1.g15306.t1      -          PF00560_full         -                0.2   12.4   0.1       0.3   11.8   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g25340.t1      -          PF00560_full         -               0.21   12.3  37.4      0.15   12.8   3.1   7.2   3   2   3   6   6   6   0 -
anno1.g12073.t1      -          PF00560_full         -               0.22   12.2  19.8         2    9.2  10.3   3.8   2   1   1   3   3   3   0 -
anno1.g17593.t1      -          PF00560_full         -               0.46   11.2   9.2      0.11   13.3   4.6   2.3   1   1   2   3   3   1   0 -
anno1.g25342.t1      -          PF00560_full         -                0.5   11.1  38.5      0.15   12.8   3.1   7.2   3   2   3   6   6   6   0 -
anno1.g17286.t1      -          PF00560_full         -                0.5   11.1  17.2       5.9    7.7   0.0   3.7   2   1   2   4   4   3   0 -
anno1.g18751.t1      -          PF00560_full         -               0.54   11.0  28.4     0.073   13.8   6.5   4.6   2   1   3   5   5   3   0 -
anno1.g9939.t1       -          PF00560_full         -               0.56   10.9  13.8       1.2    9.9   5.7   3.4   1   1   2   3   3   3   0 -
anno1.g23377.t1      -          PF00560_full         -               0.67   10.7   6.6         3    8.6   2.7   3.6   1   1   3   4   4   4   0 -
anno1.g18662.t1      -          PF00560_full         -               0.67   10.7  15.4      0.74   10.6   0.6   3.9   2   2   2   4   4   3   0 -
anno1.g18980.t1      -          PF00560_full         -               0.78   10.5  38.3     0.056   14.2   1.9   4.9   3   1   2   5   5   3   0 -
anno1.g24099.t1      -          PF00560_full         -                0.9   10.3   7.3      0.39   11.4   4.4   2.0   2   1   0   2   2   1   0 -
anno1.g25347.t1      -          PF00560_full         -                  1   10.1  37.1      0.38   11.5  10.8   7.3   3   2   2   6   6   6   0 -
anno1.g17299.t1      -          PF00560_full         -                  1   10.1   4.7       4.7    8.0   3.3   2.4   1   1   1   2   2   2   0 -
anno1.g16565.t1      -          PF00560_full         -                1.2    9.9  10.1       2.9    8.7   2.9   4.5   3   1   1   4   4   4   0 -
anno1.g13205.t1      -          PF00560_full         -                1.2    9.9   9.6       4.3    8.1   1.5   3.3   2   2   1   3   3   3   0 -
anno1.g30609.t1      -          PF00560_full         -                1.5    9.5  45.6       0.4   11.4   1.2   9.2   2   2   9  11  11   9   0 -
anno1.g6550.t1       -          PF00560_full         -                1.8    9.3   5.7       1.8    9.3   0.2   2.9   1   1   3   4   4   4   0 -
anno1.g8513.t1       -          PF00560_full         -                1.8    9.3   7.4        35    5.2   0.2   4.1   2   1   2   4   4   4   0 -
anno1.g28085.t1      -          PF00560_full         -                2.3    9.0  29.4      0.49   11.1   1.6   5.5   1   1   4   5   5   5   0 -
anno1.g585.t1        -          PF00560_full         -                2.3    9.0   4.3       7.3    7.4   3.6   2.2   1   1   1   2   2   2   0 -
anno1.g5287.t1       -          PF00560_full         -                2.4    8.9  29.4       2.5    8.9   0.8   5.5   1   1   3   5   5   5   0 -
anno1.g28232.t1      -          PF00560_full         -                2.6    8.8  19.4       2.3    9.0   1.7   3.2   2   1   1   3   3   2   0 -
anno1.g19015.t1      -          PF00560_full         -                2.8    8.7   5.4       9.6    7.0   0.1   3.6   3   1   0   3   3   2   0 -
anno1.g9603.t1       -          PF00560_full         -                3.1    8.6  20.0      0.43   11.3   0.6   4.1   1   1   2   3   3   3   0 -
anno1.g8409.t1       -          PF00560_full         -                3.3    8.5  15.8       8.3    7.2   0.9   5.4   2   2   3   5   5   4   0 -
anno1.g20813.t1      -          PF00560_full         -                3.9    8.3  27.6      0.32   11.7   2.4   5.3   3   1   2   5   5   4   0 -
anno1.g26328.t1      -          PF00560_full         -                5.6    7.8   7.7        24    5.7   1.1   2.6   1   1   1   2   2   2   0 -
anno1.g25344.t1      -          PF00560_full         -                  6    7.6  36.1      0.21   12.3  10.7   6.3   3   1   3   6   6   5   0 -
anno1.g18380.t1      -          PF00560_full         -                9.2    7.1  10.2        26    5.6   0.9   3.6   3   0   0   3   3   3   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF00560_full_profile.hmm
# Target file:     ../input/braker_aa_files/a_cytherea_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/a_cytherea_soft_mask_braker_filtered_proteins_PF00560_full_profile_hmmer_braker3_gff_results.txt ../output/PF00560_full_profile.hmm ../input/braker_aa_files/a_cytherea_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:10 2025
# [ok]
