#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g2199.t1       -          PF00047_full         -                  0 2441.4   0.0   3.6e-16   60.7   0.0  72.3  16  13  53  72  72  72  70 -
anno1.g7199.t1       -          PF00047_full         -           3.4e-285  937.4  97.6   4.1e-15   57.2   0.1  26.1   4   3  20  26  26  26  26 -
anno1.g5174.t1       -          PF00047_full         -           4.3e-149  493.9  38.0   7.5e-15   56.4   0.3  12.2   1   1  11  12  12  12  12 -
anno1.g7197.t1       -          PF00047_full         -           6.4e-136  450.9  40.6   5.1e-13   50.4   0.6  14.2   3   2  10  14  14  14  13 -
anno1.g20832.t1      -          PF00047_full         -           7.5e-136  450.7  14.5     6e-14   53.4   0.0  11.4   1   1  10  11  11  11  11 -
anno1.g20124.t1      -          PF00047_full         -           1.4e-126  420.4 163.5   2.5e-13   51.4   0.4  21.9   2   2  18  21  21  21  19 -
anno1.g28987.t1      -          PF00047_full         -            2.1e-94  315.7  28.3   1.1e-14   55.8   0.5   8.9   1   1   8   9   9   9   8 -
anno1.g1105.t1       -          PF00047_full         -            1.6e-90  303.0  33.4   1.1e-14   55.8   0.0   9.6   1   1   7   9   9   9   9 -
anno1.g7198.t1       -          PF00047_full         -            2.1e-90  302.6  35.8   3.2e-13   51.1   0.5   8.1   2   1   5   8   8   8   8 -
anno1.g5709.t1       -          PF00047_full         -            3.4e-83  279.1  33.3   5.2e-15   56.9   0.8   7.8   1   1   6   7   7   7   7 -
anno1.g31618.t1      -          PF00047_full         -            4.2e-81  272.3  22.7   1.3e-14   55.6   1.2   7.2   1   1   6   7   7   7   7 -
anno1.g11785.t1      -          PF00047_full         -            7.5e-77  258.4  23.5   1.9e-12   48.6   0.1   8.9   3   1   5   9   9   8   8 -
anno1.g18239.t1      -          PF00047_full         -            1.4e-71  241.3  16.6   1.1e-13   52.5   0.1   6.4   1   1   5   6   6   6   6 -
anno1.g11721.t1      -          PF00047_full         -            3.8e-70  236.6   8.7   1.5e-13   52.2   0.0   5.0   1   1   4   5   5   5   5 -
anno1.g17646.t1      -          PF00047_full         -            2.4e-67  227.5  21.6   4.3e-13   50.7   0.8   7.0   2   2   5   7   7   7   6 -
anno1.g20122.t1      -          PF00047_full         -            5.7e-60  203.4  18.3   9.5e-16   59.3   0.4   8.3   2   1   5   8   8   8   6 -
anno1.g33071.t1      -          PF00047_full         -            1.4e-57  195.7   8.0   2.8e-16   61.0   1.2   4.6   1   1   3   4   4   4   4 -
anno1.g16156.t1      -          PF00047_full         -            3.8e-56  191.0   5.2     9e-13   49.6   0.0   6.3   1   1   5   6   6   6   6 -
anno1.g27974.t1      -          PF00047_full         -            2.2e-54  185.2   7.4   1.2e-10   42.7   0.0   6.2   3   3   3   6   6   6   5 -
anno1.g3601.t1       -          PF00047_full         -            1.4e-53  182.6   3.7   3.3e-12   47.8   0.0   4.0   1   1   3   4   4   4   4 -
anno1.g9315.t1       -          PF00047_full         -            5.4e-49  167.6  21.0   5.8e-12   47.0   0.8   6.9   1   1   3   6   6   6   5 -
anno1.g27706.t1      -          PF00047_full         -            2.8e-47  162.1   4.3     1e-12   49.4   0.1   4.3   1   1   3   4   4   4   4 -
anno1.g4030.t1       -          PF00047_full         -            1.7e-46  159.5   1.1   9.3e-15   56.1   0.0   3.5   1   1   2   3   3   3   3 -
anno1.g10334.t1      -          PF00047_full         -            7.3e-46  157.4   1.5   9.6e-15   56.0   0.1   3.6   1   1   2   3   3   3   3 -
anno1.g27396.t1      -          PF00047_full         -            9.3e-46  157.1   6.9     6e-15   56.7   0.1   3.6   2   1   2   4   4   3   3 -
anno1.g28886.t1      -          PF00047_full         -            1.5e-45  156.5  14.2   1.1e-11   46.1   0.1   4.5   2   1   3   5   5   4   4 -
anno1.g33078.t1      -          PF00047_full         -            1.7e-45  156.2  22.7   1.8e-10   42.1   2.3   5.4   1   1   4   5   5   5   5 -
anno1.g15397.t1      -          PF00047_full         -            2.6e-45  155.7   5.2   1.7e-14   55.2   0.1   3.7   2   1   2   4   4   3   3 -
anno1.g32505.t1      -          PF00047_full         -            2.6e-45  155.7   5.7   2.8e-13   51.3   0.0   4.4   1   1   3   4   4   4   4 -
anno1.g27929.t1      -          PF00047_full         -            8.2e-45  154.0   3.0   5.9e-18   66.5   0.0   4.1   1   1   3   4   4   4   3 -
anno1.g15394.t1      -          PF00047_full         -            1.7e-44  153.0   4.6   1.3e-14   55.6   0.0   3.6   2   1   2   4   4   3   3 -
anno1.g10430.t1      -          PF00047_full         -            4.2e-44  151.7   5.5     5e-16   60.2   0.1   3.3   1   1   2   3   3   3   3 -
anno1.g14401.t1      -          PF00047_full         -            4.5e-44  151.6   9.5     2e-17   64.8   0.0   3.3   1   1   2   3   3   3   3 -
anno1.g15442.t1      -          PF00047_full         -            6.1e-44  151.2   1.2     5e-13   50.4   0.5   3.6   1   1   2   3   3   3   3 -
anno1.g20562.t1      -          PF00047_full         -            1.5e-43  149.9  45.0   2.5e-11   44.9   0.8   8.6   3   2   5   8   8   8   5 -
anno1.g27397.t1      -          PF00047_full         -            2.1e-43  149.4   0.1   4.8e-14   53.7   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g35079.t1      -          PF00047_full         -            2.6e-43  149.1   1.6   2.9e-16   61.0   0.2   3.1   2   1   1   3   3   3   3 -
anno1.g32191.t1      -          PF00047_full         -            8.2e-43  147.5  22.4   6.3e-15   56.6   0.6   6.5   4   2   1   6   6   6   5 -
anno1.g14408.t1      -          PF00047_full         -            1.5e-42  146.6  11.9   3.6e-17   63.9   0.2   3.3   1   1   2   3   3   3   3 -
anno1.g28795.t1      -          PF00047_full         -            2.2e-42  146.1   4.5     6e-17   63.2   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g36130.t2      -          PF00047_full         -            4.4e-42  145.1   3.4   3.1e-14   54.4   0.1   3.1   1   1   2   3   3   3   3 -
anno1.g27460.t2      -          PF00047_full         -            7.5e-42  144.4  14.6   6.7e-12   46.8   0.2   4.0   2   1   2   4   4   4   4 -
anno1.g35913.t1      -          PF00047_full         -            1.3e-41  143.6   0.9     3e-14   54.4   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g36364.t1      -          PF00047_full         -            1.8e-41  143.2   5.7   2.5e-11   44.9   0.1   4.2   1   1   3   4   4   4   4 -
anno1.g14407.t1      -          PF00047_full         -            1.8e-41  143.1   4.5     2e-15   58.2   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g35327.t1      -          PF00047_full         -            2.3e-41  142.8   1.0   3.5e-14   54.2   0.0   3.5   1   1   2   3   3   3   3 -
anno1.g27062.t1      -          PF00047_full         -            2.4e-41  142.7   0.4   6.6e-14   53.3   0.0   3.6   1   1   2   3   3   3   3 -
anno1.g36984.t1      -          PF00047_full         -            2.5e-41  142.7   4.6   1.9e-16   61.6   0.1   3.5   1   1   2   3   3   3   3 -
anno1.g35696.t1      -          PF00047_full         -            2.6e-41  142.6   1.2   8.9e-15   56.1   0.3   3.3   2   1   1   3   3   3   3 -
anno1.g24057.t1      -          PF00047_full         -            1.4e-40  140.2   4.3   4.7e-16   60.3   0.0   3.1   1   1   2   3   3   3   3 -
anno1.g34945.t1      -          PF00047_full         -            3.4e-40  139.0   2.9   7.8e-09   36.8   0.0   6.0   2   2   4   6   6   5   5 -
anno1.g9294.t1       -          PF00047_full         -            1.1e-39  137.3   1.0   6.3e-12   46.9   0.1   4.8   2   1   2   4   4   4   4 -
anno1.g14405.t1      -          PF00047_full         -            1.5e-39  136.8   3.5   3.1e-14   54.4   0.0   3.5   2   1   2   4   4   3   3 -
anno1.g8944.t1       -          PF00047_full         -            1.6e-39  136.8   5.0   1.3e-11   45.8   0.0   5.1   2   2   3   5   5   5   4 -
anno1.g27063.t1      -          PF00047_full         -            2.3e-39  136.2  10.4   1.2e-14   55.8   0.0   3.8   3   1   2   5   5   3   3 -
anno1.g25890.t1      -          PF00047_full         -            2.4e-39  136.2  35.0   5.1e-09   37.4   2.3   8.6   1   1   6   7   7   7   6 -
anno1.g15302.t1      -          PF00047_full         -            2.7e-39  136.0  11.3     1e-15   59.2   0.1   3.6   2   1   2   4   4   3   3 -
anno1.g35683.t1      -          PF00047_full         -            3.1e-39  135.8   0.0   8.8e-14   52.9   0.1   3.5   2   1   1   3   3   3   3 -
anno1.g11142.t1      -          PF00047_full         -            3.1e-39  135.8   6.7   1.6e-13   52.0   0.1   4.7   2   2   2   4   4   4   3 -
anno1.g37842.t1      -          PF00047_full         -            4.2e-39  135.4   3.7   8.2e-13   49.7   0.1   3.0   1   1   2   3   3   3   3 -
anno1.g5756.t1       -          PF00047_full         -            5.1e-39  135.1   3.2   6.7e-13   50.0   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g23581.t1      -          PF00047_full         -              7e-39  134.7   0.1   3.7e-10   41.1   0.1   4.4   1   1   3   4   4   4   4 -
anno1.g37575.t1      -          PF00047_full         -            7.4e-39  134.6   0.8   7.2e-16   59.7   0.0   4.5   3   1   1   4   4   4   3 -
anno1.g28982.t1      -          PF00047_full         -            1.2e-38  133.9   5.6   1.2e-14   55.8   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g33214.t1      -          PF00047_full         -            1.3e-38  133.8   2.4   2.7e-12   48.1   0.1   3.1   1   1   2   3   3   3   3 -
anno1.g5326.t1       -          PF00047_full         -            1.6e-38  133.5   2.7   5.8e-13   50.2   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g754.t1        -          PF00047_full         -            1.7e-38  133.4   0.6   5.1e-12   47.1   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g39387.t1      -          PF00047_full         -            3.3e-38  132.5  24.4     3e-11   44.6   2.2   5.2   3   2   2   5   5   5   5 -
anno1.g30490.t1      -          PF00047_full         -            4.6e-38  132.0  21.4   2.1e-13   51.6   3.1   3.2   1   1   2   3   3   3   3 -
anno1.g24714.t1      -          PF00047_full         -            4.6e-38  132.0   0.1   2.2e-14   54.8   0.0   3.5   3   0   0   3   3   3   3 -
anno1.g38838.t1      -          PF00047_full         -              5e-38  131.9  10.8   4.4e-15   57.1   0.3   3.2   1   1   2   3   3   3   3 -
anno1.g10157.t1      -          PF00047_full         -            6.8e-38  131.5   0.4   3.6e-11   44.4   0.1   3.3   1   1   2   3   3   3   3 -
anno1.g35914.t1      -          PF00047_full         -            8.3e-38  131.2   3.0     8e-14   53.0   0.1   3.5   2   1   1   3   3   3   3 -
anno1.g12900.t1      -          PF00047_full         -            1.3e-37  130.5   0.2   1.7e-13   52.0   0.0   3.5   2   1   1   3   3   3   3 -
