#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g11572.t1      -          PF13895_full         -                  0 2123.1 261.8   6.6e-17   63.6   0.6  57.3   9   8  42  57  57  57  56 -
anno1.g27488.t1      -          PF13895_full         -                  0 1908.4 322.6   1.6e-20   75.4   1.3  38.1   1   1  37  38  38  38  38 -
anno1.g27477.t1      -          PF13895_full         -                  0 1406.0 288.0   3.4e-18   67.8   3.0  31.8   2   1  30  32  32  31  31 -
anno1.g17035.t1      -          PF13895_full         -                  0 1300.9   0.0   6.2e-17   63.7   0.0  37.4   7   6  28  37  37  37  37 -
anno1.g2832.t1       -          PF13895_full         -                  0 1239.0 135.5   1.8e-14   55.6   0.5  27.2   1   1  26  27  27  27  27 -
anno1.g17039.t2      -          PF13895_full         -                  0 1007.2   0.0     3e-17   64.7   0.0  23.5   5   4  18  23  23  23  23 -
anno1.g27482.t1      -          PF13895_full         -             3e-285  936.7 171.4     7e-21   76.5   0.7  19.6   2   2  16  19  19  19  19 -
anno1.g57885.t1      -          PF13895_full         -           1.2e-262  863.2 164.1   2.2e-13   52.1   1.3  30.9   2   1  28  30  30  30  29 -
anno1.g11563.t1      -          PF13895_full         -           2.2e-235  774.4  82.0   2.6e-16   61.7   0.0  21.4   2   2  14  21  21  21  21 -
anno1.g50149.t1      -          PF13895_full         -           1.6e-157  521.1 107.3   1.7e-17   65.5   3.3  19.7   3   1  17  20  20  18  16 -
anno1.g40416.t1      -          PF13895_full         -           3.7e-152  503.7  20.5   6.7e-16   60.3   0.7  12.2   2   1   9  12  12  11  11 -
anno1.g49463.t1      -          PF13895_full         -           6.4e-145  480.1  32.3   3.1e-14   54.9   0.5  12.2   1   1  11  12  12  12  11 -
anno1.g34881.t1      -          PF13895_full         -           1.1e-137  456.6 103.6   2.7e-12   48.6   0.9  12.3   1   1  11  12  12  12  12 -
anno1.g27479.t1      -          PF13895_full         -           1.1e-108  362.2  73.9   3.6e-15   57.9   0.7   9.0   1   1   8   9   9   9   9 -
anno1.g16715.t1      -          PF13895_full         -           1.8e-101  338.7  44.1   2.8e-16   61.6   0.4  10.0   2   2   7   9   9   9   8 -
anno1.g3400.t1       -          PF13895_full         -            6.4e-98  327.2  12.9   2.7e-14   55.1   0.0  11.5   2   1   6   9   9   9   9 -
anno1.g9794.t1       -          PF13895_full         -            1.4e-96  322.9  57.8   4.5e-19   70.6   5.6   8.8   1   1   7   8   8   8   8 -
anno1.g34869.t1      -          PF13895_full         -            9.6e-96  320.1  72.9   1.2e-14   56.3   4.7   9.2   1   1   7   9   9   9   9 -
anno1.g27476.t1      -          PF13895_full         -            2.1e-94  315.8  59.4   7.6e-14   53.6   0.1   9.4   1   1   8   9   9   9   9 -
anno1.g9877.t2       -          PF13895_full         -            5.2e-94  314.5  76.7   5.9e-13   50.7   3.1  10.2   2   1   8  10  10  10   9 -
anno1.g21771.t1      -          PF13895_full         -            7.4e-89  297.7  21.0   4.2e-13   51.2   1.5   7.1   1   1   6   7   7   7   7 -
anno1.g1037.t1       -          PF13895_full         -            4.1e-87  292.0  37.1   3.2e-16   61.3   1.3  10.2   4   1   6  10  10   9   9 -
anno1.g27446.t1      -          PF13895_full         -            8.5e-87  291.0  76.8   3.6e-16   61.2   6.3  10.1   2   2   8  10  10  10   9 -
anno1.g17036.t1      -          PF13895_full         -            1.7e-84  283.5   0.0   1.6e-15   59.1   0.0   8.0   1   1   7   8   8   8   6 -
anno1.g27490.t1      -          PF13895_full         -            2.4e-84  283.0  44.1   9.4e-15   56.6   0.3   8.4   3   1   6   9   9   7   7 -
anno1.g36276.t1      -          PF13895_full         -            9.5e-84  281.1  49.4   7.1e-16   60.2   0.9   7.2   1   1   5   7   7   7   7 -
anno1.g34842.t1      -          PF13895_full         -            1.9e-82  276.8  52.7   5.9e-20   73.5   4.9   8.3   2   2   6   8   8   8   7 -
anno1.g67911.t1      -          PF13895_full         -            2.2e-80  270.1  16.2   2.9e-14   55.0   0.0   9.2   2   2   6   8   8   8   7 -
anno1.g34843.t1      -          PF13895_full         -            8.2e-80  268.3  40.2   3.5e-18   67.7   0.7   7.7   1   1   6   7   7   7   6 -
anno1.g65228.t1      -          PF13895_full         -            7.7e-79  265.1   1.8   1.3e-11   46.4   0.0   8.8   4   2   4   8   8   8   8 -
anno1.g43535.t1      -          PF13895_full         -            1.2e-78  264.5 122.0   2.1e-11   45.7   3.9  13.0   2   1  11  13  13  12  12 -
anno1.g27443.t1      -          PF13895_full         -            1.6e-78  264.0  57.6   9.1e-15   56.6   4.2   8.3   1   1   7   8   8   8   8 -
anno1.g1266.t1       -          PF13895_full         -            5.5e-77  259.1   0.0   4.8e-16   60.8   0.3   6.4   1   1   5   6   6   6   6 -
anno1.g27493.t1      -          PF13895_full         -            6.8e-77  258.8  33.1   3.1e-13   51.6   0.2   7.0   1   1   6   7   7   7   6 -
anno1.g51903.t1      -          PF13895_full         -              9e-77  258.4  30.9   3.7e-09   38.4   0.0  12.2   4   3   8  12  12  11   9 -
anno1.g17037.t1      -          PF13895_full         -            1.2e-76  258.0   0.0   1.5e-13   52.7   0.0   6.1   1   1   5   6   6   6   6 -
anno1.g51904.t1      -          PF13895_full         -            3.1e-76  256.7  29.2   1.3e-13   52.9   0.1  11.5   4   3   6  11  11  11  10 -
anno1.g27484.t1      -          PF13895_full         -            1.6e-75  254.3  51.4   4.9e-16   60.8   9.2   6.8   1   1   6   7   7   6   6 -
anno1.g10481.t1      -          PF13895_full         -            2.4e-75  253.8  14.9   2.7e-13   51.8   0.1   6.9   1   1   5   6   6   6   6 -
anno1.g10480.t1      -          PF13895_full         -            2.7e-75  253.6  15.8     4e-13   51.3   0.2   7.0   1   1   5   6   6   6   6 -
anno1.g18063.t1      -          PF13895_full         -            4.1e-75  253.0  39.4   1.9e-15   58.9   0.1   8.0   2   2   6   8   8   7   7 -
anno1.g43547.t1      -          PF13895_full         -            4.7e-74  249.5  44.6   3.6e-16   61.2   5.3   7.1   2   2   3   6   6   6   6 -
anno1.g43539.t1      -          PF13895_full         -            2.6e-73  247.1  53.4   1.5e-14   56.0   3.6   8.5   1   1   6   8   8   8   8 -
anno1.g27491.t2      -          PF13895_full         -            1.6e-72  244.6  58.8   3.3e-14   54.8   0.6   9.0   2   2   6   8   8   7   7 -
anno1.g38879.t1      -          PF13895_full         -            2.7e-70  237.3  25.5   1.9e-13   52.3   2.3   6.2   1   1   5   6   6   6   6 -
anno1.g27500.t1      -          PF13895_full         -            9.9e-70  235.5  30.4   9.5e-14   53.3   2.2   6.0   1   1   5   6   6   6   6 -
anno1.g43533.t1      -          PF13895_full         -            3.9e-69  233.5  70.1   3.1e-12   48.4   1.2   9.3   1   1   8   9   9   9   8 -
anno1.g43544.t1      -          PF13895_full         -            4.7e-69  233.3  64.0   3.8e-13   51.4   4.5   7.5   1   1   6   7   7   7   7 -
anno1.g57884.t1      -          PF13895_full         -            1.1e-68  232.1  40.5   3.9e-15   57.9   3.7   7.2   2   1   5   7   7   6   6 -
anno1.g38892.t1      -          PF13895_full         -            2.5e-67  227.7  32.2   8.6e-13   50.2   1.8   7.2   2   1   5   7   7   7   6 -
anno1.g53750.t1      -          PF13895_full         -            5.5e-67  226.5  30.9   2.9e-15   58.2   0.3   6.7   1   1   5   6   6   6   6 -
