#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g6633.t1       -          PF13516_full         -           3.3e-111  363.8 114.3   4.3e-06   27.3   0.1  33.7   5   5  31  36  36  33  21 -
anno1.g4036.t1       -          PF13516_full         -            9.7e-79  259.9  85.6   7.9e-07   29.6   0.1  15.0   1   1  14  15  15  15  15 -
anno1.g5554.t2       -          PF13516_full         -              5e-76  251.2 152.5   5.5e-06   26.9   0.6  28.2  11   6  19  30  30  27  19 -
anno1.g21710.t1      -          PF13516_full         -            5.7e-68  225.4  61.0   1.9e-06   28.4   1.0  13.5   1   1  12  13  13  13  11 -
anno1.g21704.t1      -          PF13516_full         -            1.2e-61  205.1 108.0   8.6e-06   26.3   0.2  17.0   2   1  15  17  17  17  16 -
anno1.g21706.t1      -          PF13516_full         -            2.8e-57  191.2  71.0   1.8e-07   31.6   0.5  11.4   1   1  10  11  11  11  11 -
anno1.g8266.t1       -          PF13516_full         -            5.1e-57  190.3  52.8   1.9e-05   25.2   0.1  14.9   1   1  14  15  15  14  10 -
anno1.g5765.t1       -          PF13516_full         -            9.1e-51  170.3  30.6   2.3e-06   28.1   0.1   9.4   2   2   7   9   9   9   9 -
anno1.g6510.t1       -          PF13516_full         -            2.4e-46  156.2  61.4     4e-06   27.4   1.9  13.9   4   3   9  13  13  13  12 -
anno1.g23338.t1      -          PF13516_full         -              1e-43  147.7  96.0   5.7e-08   33.3   0.9  17.2   7   3  11  18  18  17   7 -
anno1.g18273.t1      -          PF13516_full         -            4.1e-42  142.6  29.1   8.5e-07   29.5   0.2  11.2   2   2  10  12  12  10   8 -
anno1.g18274.t1      -          PF13516_full         -            4.1e-42  142.6  29.1   8.5e-07   29.5   0.2  11.2   2   2  10  12  12  10   8 -
anno1.g5550.t1       -          PF13516_full         -            1.3e-38  131.4  39.7   4.7e-05   23.9   0.1  12.1   5   3   8  13  13  11   9 -
anno1.g21708.t1      -          PF13516_full         -            7.2e-38  129.0  25.7   7.1e-08   33.0   0.2   6.7   1   1   5   6   6   6   6 -
anno1.g15453.t1      -          PF13516_full         -            2.6e-36  124.0  19.8   5.1e-05   23.8   0.0   9.2   2   2   7   9   9   9   7 -
anno1.g27120.t1      -          PF13516_full         -            1.1e-35  122.0  35.5   6.2e-06   26.8   0.5   8.0   1   1   7   8   8   8   7 -
anno1.g3874.t1       -          PF13516_full         -            5.2e-35  119.8  17.6   2.2e-07   31.4   0.1   9.9   2   1   8  10  10  10   7 -
anno1.g12394.t1      -          PF13516_full         -            1.1e-34  118.8  26.5   1.1e-07   32.3   0.2   8.6   2   1   7   9   9   8   8 -
anno1.g4000.t1       -          PF13516_full         -            9.3e-32  109.4  50.5   5.9e-06   26.8   1.9  10.6   2   1   9  11  11  10   5 -
anno1.g24174.t1      -          PF13516_full         -              2e-31  108.4  12.6    0.0003   21.4   0.0   8.9   1   1   8   9   9   9   7 -
anno1.g22186.t1      -          PF13516_full         -            1.1e-30  105.9   9.2   1.7e-05   25.3   0.2   6.1   1   1   5   6   6   6   6 -
anno1.g6350.t1       -          PF13516_full         -            2.1e-30  105.1  32.8   1.3e-05   25.7   0.7   9.0   3   1   6   9   9   8   5 -
anno1.g6321.t1       -          PF13516_full         -            6.2e-30  103.6  24.9   1.7e-06   28.5   0.2   6.1   2   1   4   6   6   6   5 -
anno1.g27662.t1      -          PF13516_full         -            2.8e-29  101.5  41.7   5.8e-05   23.6   0.1  10.1   4   2   4   9   9   9   7 -
anno1.g12401.t1      -          PF13516_full         -            4.6e-29  100.8   8.9   3.2e-05   24.5   0.0   8.6   2   2   6   8   8   8   6 -
anno1.g18511.t1      -          PF13516_full         -            2.2e-28   98.6  57.1   8.8e-05   23.1   0.2  11.4   5   2   6  11  11  11   8 -
anno1.g31060.t1      -          PF13516_full         -              3e-28   98.2  26.0   7.1e-05   23.4   0.3   8.6   2   2   7   9   9   9   5 -
anno1.g12402.t1      -          PF13516_full         -            6.3e-28   97.2  39.6   5.9e-05   23.6   0.2   8.3   2   2   6   8   8   8   6 -
anno1.g2139.t1       -          PF13516_full         -            6.9e-28   97.0  13.0   9.8e-06   26.1   0.0   8.4   2   2   6   8   8   8   5 -
anno1.g15668.t1      -          PF13516_full         -            2.7e-27   95.2  31.2   4.1e-06   27.3   0.0   9.7   3   2   7  10  10  10   5 -
anno1.g21707.t1      -          PF13516_full         -              6e-27   94.0  29.6     5e-05   23.8   1.1   7.1   2   1   5   7   7   6   6 -
anno1.g3878.t1       -          PF13516_full         -              1e-26   93.3  26.2   1.8e-05   25.3   0.4   8.8   1   1   9  10  10   8   6 -
anno1.g3879.t1       -          PF13516_full         -            2.5e-26   92.1  26.1   2.1e-05   25.0   0.2   8.8   1   1   9  10  10   8   6 -
anno1.g23734.t1      -          PF13516_full         -            4.7e-25   88.0  17.1   4.9e-05   23.9   0.1   8.4   2   2   6   8   8   8   4 -
anno1.g16137.t1      -          PF13516_full         -            8.2e-25   87.2  21.4    0.0015   19.1   0.0   9.7   1   1   8  10  10   9   5 -
anno1.g25892.t1      -          PF13516_full         -              2e-24   86.0  12.0   0.00014   22.4   0.2   6.0   1   1   5   6   6   6   5 -
anno1.g6494.t1       -          PF13516_full         -            1.5e-23   83.2  25.4   0.00024   21.6   0.2   8.3   3   1   5   8   8   7   5 -
anno1.g31172.t1      -          PF13516_full         -            7.6e-23   80.9  22.2   2.6e-05   24.7   0.5  11.9   3   3  10  13  13  13   4 -
anno1.g15180.t1      -          PF13516_full         -            1.7e-21   76.6  44.1   4.5e-05   24.0   0.5  14.9   5   4  12  17  17  14   4 -
anno1.g7162.t1       -          PF13516_full         -            5.6e-21   74.9  22.9   0.00084   19.9   1.7   8.5   3   2   6   9   9   8   6 -
anno1.g7163.t1       -          PF13516_full         -            5.6e-21   74.9  22.9   0.00084   19.9   1.7   8.5   3   2   6   9   9   8   6 -
anno1.g10751.t1      -          PF13516_full         -            1.4e-20   73.6  17.8    0.0031   18.1   0.0   8.2   4   2   4   8   8   7   5 -
anno1.g16422.t1      -          PF13516_full         -            1.1e-19   70.8  43.7   1.3e-05   25.7   2.0   8.0   3   2   5   8   8   7   4 -
anno1.g16423.t1      -          PF13516_full         -            1.1e-19   70.8  43.7   1.3e-05   25.7   2.0   8.0   3   2   5   8   8   7   4 -
anno1.g16951.t1      -          PF13516_full         -            1.3e-19   70.5  35.6   0.00039   21.0   1.9  11.1   3   2   9  12  12  11   4 -
anno1.g3868.t1       -          PF13516_full         -            2.8e-19   69.5  27.3   0.00094   19.8   0.3   8.7   6   3   4  10  10   8   5 -
anno1.g5549.t1       -          PF13516_full         -            5.5e-18   65.3  27.7   1.8e-06   28.5   0.4   7.6   3   3   4   7   7   7   4 -
anno1.g8301.t1       -          PF13516_full         -            6.2e-18   65.2  34.1   7.3e-05   23.3   0.6   6.2   2   1   5   7   7   5   5 -
anno1.g12222.t1      -          PF13516_full         -            6.7e-18   65.1  24.2      0.51   11.0   0.0  10.8   3   2   8  11  11  10   3 -
anno1.g17370.t1      -          PF13516_full         -            1.7e-17   63.8  40.3    0.0012   19.4   0.0  11.5   6   4   7  13  13   9   4 -
anno1.g29537.t1      -          PF13516_full         -            9.4e-17   61.4  32.0   8.3e-05   23.1   0.1   8.9   5   2   4   9   9   8   4 -
anno1.g4072.t1       -          PF13516_full         -            1.1e-16   61.2  52.0    0.0015   19.1   0.1  12.3   6   6   7  13  13  12   5 -
anno1.g12496.t1      -          PF13516_full         -            2.1e-16   60.2  31.1   0.00011   22.8   0.0   7.5   2   1   5   7   7   7   4 -
anno1.g6179.t1       -          PF13516_full         -            3.1e-16   59.7  22.2    0.0024   18.5   0.7   6.2   2   2   3   5   5   5   4 -
anno1.g31371.t2      -          PF13516_full         -            9.3e-16   58.2  26.5   3.9e-05   24.2   0.4   5.7   2   1   4   6   6   4   4 -
anno1.g6348.t1       -          PF13516_full         -            1.8e-15   57.3  12.5   1.9e-06   28.4   0.7   4.2   1   1   3   4   4   4   2 -
anno1.g4043.t1       -          PF13516_full         -            2.2e-15   57.0   8.5    0.0013   19.3   0.6   7.1   3   1   4   7   7   7   2 -
anno1.g15178.t1      -          PF13516_full         -            1.6e-12   47.9  49.9    0.0064   17.1   1.1  10.5   6   2   5  11  11  10   5 -
anno1.g13685.t1      -          PF13516_full         -            2.1e-12   47.5  17.5      0.13   12.9   0.1   7.7   5   2   2   7   7   7   3 -
anno1.g13293.t1      -          PF13516_full         -              3e-11   43.7   4.2    0.0019   18.8   0.1   4.9   2   1   3   5   5   3   2 -
anno1.g13294.t1      -          PF13516_full         -            4.6e-11   43.2   4.6    0.0026   18.4   0.0   5.1   2   1   3   5   5   3   2 -
anno1.g22410.t1      -          PF13516_full         -            9.4e-11   42.2  10.7   3.5e-05   24.3   1.5   5.3   5   1   1   6   6   4   1 -
anno1.g20612.t1      -          PF13516_full         -            3.8e-10   40.2   7.1    0.0056   17.3   0.0   6.1   5   2   2   7   7   4   2 -
anno1.g26883.t1      -          PF13516_full         -            5.9e-10   39.6  20.6    0.0062   17.1   0.9   8.2   5   3   3   8   8   8   1 -
