#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g23091.t1      -          PF00047_full         -                  0 2370.2   0.0   1.2e-17   65.1   0.0  73.2  17  13  53  73  73  73  71 -
anno1.g7845.t1       -          PF00047_full         -                  0 1612.3 225.7   4.1e-13   50.3   0.6  48.1   5   3  39  48  48  48  48 -
anno1.g11977.t1      -          PF00047_full         -           1.3e-151  501.6  29.5   1.7e-14   54.7   0.1  12.1   1   1  11  12  12  12  12 -
anno1.g594.t1        -          PF00047_full         -           1.5e-130  432.9  16.0   8.4e-13   49.2   0.0  11.5   1   1  10  11  11  11  11 -
anno1.g27950.t2      -          PF00047_full         -             3e-107  357.0  38.4   9.8e-15   55.5   0.0  11.9   2   2   9  11  11  11  10 -
anno1.g30484.t1      -          PF00047_full         -            3.2e-93  311.3  36.5   1.9e-15   57.8   1.6   8.6   3   2   5   8   8   8   8 -
anno1.g23820.t1      -          PF00047_full         -              5e-91  304.1  30.7   1.9e-13   51.3   1.2   9.6   2   1   8  10  10   9   9 -
anno1.g21922.t1      -          PF00047_full         -              4e-83  278.4  34.4   7.6e-12   46.1   0.0  10.7   3   1   7  11  11  10   8 -
anno1.g10973.t1      -          PF00047_full         -            1.5e-81  273.3  47.2   1.5e-12   48.4   0.2  13.4   5   4   8  13  13  13  11 -
anno1.g23802.t1      -          PF00047_full         -            4.2e-81  271.8  40.4   7.9e-18   65.6   2.7   9.5   1   1   7   9   9   9   8 -
anno1.g23784.t1      -          PF00047_full         -            6.4e-81  271.2 105.9   2.9e-10   40.9   1.3  16.3   2   1  13  15  15  15  13 -
anno1.g23794.t1      -          PF00047_full         -            1.1e-77  260.6  84.6   4.7e-14   53.3   1.2  15.0   3   1  12  15  15  14   9 -
anno1.g16591.t1      -          PF00047_full         -            2.6e-75  252.9   0.4   2.8e-15   57.3   0.1   6.7   1   1   5   6   6   6   6 -
anno1.g15758.t1      -          PF00047_full         -            5.9e-74  248.5  34.0   9.7e-10   39.2   0.0  15.0   4   2   7  12  12  12  10 -
anno1.g27519.t2      -          PF00047_full         -            1.1e-73  247.7  17.6     4e-14   53.6   1.8   7.1   2   2   5   7   7   7   6 -
anno1.g10974.t1      -          PF00047_full         -            3.9e-73  245.9  31.7   1.2e-10   42.2   0.0  10.8   2   2   8  10  10  10   9 -
anno1.g23797.t1      -          PF00047_full         -            7.9e-73  244.9  86.6   3.1e-10   40.9   2.5  15.3   1   1  13  14  14  14  10 -
anno1.g17187.t1      -          PF00047_full         -            1.2e-71  241.0   1.1   4.9e-12   46.7   0.0   6.1   1   1   5   6   6   6   6 -
anno1.g27521.t1      -          PF00047_full         -            1.5e-70  237.4   6.4   1.4e-13   51.7   0.0   6.1   1   1   5   6   6   6   6 -
anno1.g23739.t1      -          PF00047_full         -            4.6e-69  232.6  25.6   7.8e-13   49.3   0.3   6.2   1   1   5   6   6   6   6 -
anno1.g7846.t1       -          PF00047_full         -            9.7e-69  231.5  11.7   4.1e-12   47.0   0.0   6.2   1   1   4   6   6   6   6 -
anno1.g23796.t1      -          PF00047_full         -            1.4e-68  231.0  74.0   3.9e-15   56.8   0.4  12.8   2   1  11  13  13  12   6 -
anno1.g27991.t2      -          PF00047_full         -            1.5e-68  230.9   6.1   2.6e-13   50.9   0.0   8.3   1   1   7   8   8   8   8 -
anno1.g11412.t1      -          PF00047_full         -            7.3e-65  218.9  12.1     2e-12   48.0   0.0   6.7   3   2   3   7   7   6   6 -
anno1.g23738.t1      -          PF00047_full         -            1.2e-63  215.0  32.0   1.4e-13   51.8   1.8   8.0   2   1   6   8   8   7   7 -
anno1.g8723.t1       -          PF00047_full         -            1.6e-62  211.3   0.3   1.5e-16   61.5   0.1   4.6   1   1   3   4   4   4   4 -
anno1.g6906.t1       -          PF00047_full         -            3.4e-62  210.2   6.6   2.5e-13   51.0   0.0   5.1   1   1   4   5   5   5   5 -
anno1.g31566.t1      -          PF00047_full         -              3e-59  200.6  22.0   8.3e-13   49.3   0.0   7.0   1   1   5   7   7   7   6 -
anno1.g23795.t1      -          PF00047_full         -            5.2e-58  196.6  74.3     2e-12   48.0   2.6  12.5   1   1  11  12  12  11   7 -
anno1.g5170.t1       -          PF00047_full         -            1.5e-54  185.3   0.7     1e-12   49.0   0.0   4.1   2   1   2   4   4   4   4 -
anno1.g3647.t2       -          PF00047_full         -            2.4e-54  184.6  85.1   3.3e-12   47.3   1.0  13.1   4   1   8  13  13  12   7 -
anno1.g15759.t1      -          PF00047_full         -            8.5e-53  179.6  18.4   1.7e-09   38.5   0.0  10.4   3   1   5   9   9   9   7 -
anno1.g2111.t1       -          PF00047_full         -              2e-52  178.3  28.4   9.7e-16   58.8   3.7   5.5   3   1   3   6   6   4   4 -
anno1.g15757.t1      -          PF00047_full         -              2e-51  175.1   9.0   7.7e-07   29.8   0.2   7.0   4   1   2   7   7   7   7 -
anno1.g27955.t1      -          PF00047_full         -            5.4e-50  170.4   8.2   1.7e-15   58.0   0.1   6.4   3   3   3   6   6   6   6 -
anno1.g2412.t1       -          PF00047_full         -            6.3e-50  170.2  11.2   1.6e-12   48.3   0.1   4.1   1   1   2   4   4   4   4 -
anno1.g27952.t1      -          PF00047_full         -            9.4e-50  169.7   9.5   9.6e-16   58.8   0.1   6.5   3   3   3   6   6   6   5 -
anno1.g12858.t1      -          PF00047_full         -            6.7e-48  163.6  41.6   5.3e-12   46.6   1.3   8.4   3   3   5   8   8   8   6 -
anno1.g23800.t1      -          PF00047_full         -            1.5e-45  156.0  44.4   1.1e-10   42.4   2.8   8.2   1   1   6   7   7   7   5 -
anno1.g28839.t1      -          PF00047_full         -              2e-45  155.5   2.6   1.3e-12   48.6   0.1   4.5   1   1   3   4   4   4   4 -
anno1.g13806.t1      -          PF00047_full         -            4.1e-45  154.5  16.0   2.1e-09   38.2   1.1   7.6   2   2   5   7   7   7   5 -
anno1.g18246.t1      -          PF00047_full         -            1.3e-44  152.9   4.8     7e-12   46.2   0.0   4.3   1   1   3   4   4   4   4 -
anno1.g12886.t2      -          PF00047_full         -            1.5e-44  152.7  24.8   3.2e-12   47.3   3.6   4.2   1   1   3   4   4   4   4 -
anno1.g16103.t1      -          PF00047_full         -            2.9e-44  151.8   9.9   4.4e-15   56.7   2.0   3.7   2   1   2   4   4   3   3 -
anno1.g23735.t1      -          PF00047_full         -            2.1e-43  148.9  16.8   3.7e-12   47.1   0.1   5.4   2   1   4   6   6   5   5 -
anno1.g13374.t1      -          PF00047_full         -            1.2e-42  146.5   5.1   7.6e-15   55.9   0.0   3.5   1   1   2   3   3   3   3 -
anno1.g28845.t1      -          PF00047_full         -            3.1e-42  145.2   2.4   2.3e-11   44.5   0.0   4.4   1   1   3   4   4   4   4 -
anno1.g21117.t1      -          PF00047_full         -              4e-42  144.8   3.9     4e-16   60.0   0.1   3.2   1   1   2   3   3   3   3 -
anno1.g27951.t1      -          PF00047_full         -            5.3e-42  144.4   1.2   9.3e-11   42.6   0.0   6.6   2   2   4   6   6   6   5 -
anno1.g15766.t1      -          PF00047_full         -            2.2e-41  142.4  19.8   3.2e-11   44.1   0.0   8.4   2   2   4   7   7   7   5 -
anno1.g13366.t1      -          PF00047_full         -            3.3e-41  141.8   6.4   2.2e-14   54.4   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g18247.t1      -          PF00047_full         -            8.8e-41  140.4   2.1   2.4e-13   51.0   0.0   3.3   1   1   2   3   3   3   3 -
anno1.g21342.t1      -          PF00047_full         -            1.3e-40  139.9  13.0   1.7e-17   64.5   0.6   3.5   2   1   2   4   4   3   3 -
anno1.g18245.t1      -          PF00047_full         -            2.6e-40  138.9   6.8   1.8e-13   51.4   0.6   3.4   1   1   2   3   3   3   3 -
anno1.g12917.t1      -          PF00047_full         -            2.7e-40  138.8   7.8   1.6e-06   28.8   0.1   6.0   2   1   4   6   6   6   6 -
anno1.g17719.t1      -          PF00047_full         -            1.1e-39  136.8   1.3   6.4e-17   62.7   0.0   3.3   1   1   2   3   3   3   3 -
anno1.g18248.t1      -          PF00047_full         -            7.5e-38  130.9  10.6     2e-12   48.0   0.0   3.6   2   1   2   4   4   3   3 -
anno1.g1768.t1       -          PF00047_full         -            1.2e-37  130.2   4.4   6.9e-13   49.5   0.2   3.4   2   1   1   3   3   3   3 -
