#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g34400.t1      -          PF12799_full         -            2.7e-78  259.7 103.6     8e-11   43.2   4.2  13.6   5   4   7  13  13  12  12 -
anno1.g43421.t1      -          PF12799_full         -            4.8e-72  239.6  79.4   1.2e-12   49.1   1.6   6.8   1   1   9  10  10  10  10 -
anno1.g26563.t1      -          PF12799_full         -            1.7e-69  231.5  98.7     1e-10   42.9   6.5  12.5   2   2  11  13  13  13  13 -
anno1.g6386.t1       -          PF12799_full         -            1.8e-62  209.0 110.3   1.8e-10   42.1   5.4  10.2   3   2  10  13  13  12  11 -
anno1.g8497.t1       -          PF12799_full         -            4.5e-48  162.7  53.6   1.1e-05   26.7   0.0   9.0   1   1  10  11  11  11  11 -
anno1.g17223.t1      -          PF12799_full         -              3e-45  153.7  72.1   6.5e-08   33.8   3.6   9.6   2   1   9  11  11   9   9 -
anno1.g8935.t1       -          PF12799_full         -            7.6e-44  149.2  62.6   2.3e-09   38.5   8.2   6.1   1   1   5   6   6   6   6 -
anno1.g29800.t1      -          PF12799_full         -            1.6e-41  141.7  46.6   9.3e-08   33.4   3.7   8.3   1   1   7   8   8   8   8 -
anno1.g5098.t1       -          PF12799_full         -            1.7e-41  141.6  40.8   1.3e-13   52.2   0.8   5.8   1   1   4   5   5   5   5 -
anno1.g49986.t1      -          PF12799_full         -            2.4e-39  134.7  32.5   3.3e-05   25.2   4.6   8.2   1   1   7   8   8   8   7 -
anno1.g63117.t1      -          PF12799_full         -            2.5e-39  134.7  55.8   1.8e-09   38.8   0.6   8.6   1   1   6   7   7   7   7 -
anno1.g6864.t1       -          PF12799_full         -            7.9e-38  129.8  56.9   6.6e-07   30.6   0.8   8.4   1   1   7   8   8   8   8 -
anno1.g62753.t1      -          PF12799_full         -            1.1e-37  129.4  37.5   9.4e-08   33.3   1.6   6.3   1   1   5   6   6   6   6 -
anno1.g9219.t1       -          PF12799_full         -            8.6e-37  126.5  54.8     7e-07   30.5   0.3  10.7   4   3   6  11  11  11   7 -
anno1.g55556.t1      -          PF12799_full         -            2.3e-35  121.9  30.6   4.3e-07   31.2   0.0   8.1   1   1   7   8   8   8   8 -
anno1.g7859.t1       -          PF12799_full         -            6.2e-34  117.3  27.3   2.8e-07   31.8   0.1   6.8   1   1   7   8   8   8   8 -
anno1.g9149.t1       -          PF12799_full         -            4.6e-33  114.6  57.6   1.9e-06   29.2   3.0   8.8   2   2   7   9   9   9   9 -
anno1.g9368.t1       -          PF12799_full         -            1.6e-30  106.4  33.1   2.4e-09   38.4   0.9   7.2   2   1   5   7   7   7   5 -
anno1.g30349.t2      -          PF12799_full         -            1.3e-29  103.5  32.6   3.9e-09   37.8   5.9   4.7   1   1   3   4   4   4   4 -
anno1.g43268.t1      -          PF12799_full         -            1.3e-29  103.4  75.2   3.4e-09   38.0   4.4   5.0   1   1   6   7   7   7   7 -
anno1.g11562.t1      -          PF12799_full         -            2.8e-28   99.2  29.1   1.1e-09   39.6   1.8   6.0   2   1   4   6   6   5   4 -
anno1.g12824.t1      -          PF12799_full         -            2.9e-28   99.1  23.9   1.9e-11   45.2   2.6   4.7   2   1   3   5   5   5   4 -
anno1.g22913.t2      -          PF12799_full         -            3.6e-28   98.9  24.4   1.2e-06   29.8   8.6   5.2   1   1   4   5   5   5   5 -
anno1.g54087.t2      -          PF12799_full         -            5.8e-28   98.2  36.3   1.5e-11   45.5   1.8   5.7   1   1   3   5   5   4   4 -
anno1.g23481.t1      -          PF12799_full         -            1.6e-27   96.8  23.1   3.7e-05   25.0   0.0   8.6   1   1  10  11  11  11   9 -
anno1.g69512.t1      -          PF12799_full         -            1.7e-27   96.7  21.8   3.2e-08   34.8   2.4   4.6   1   1   4   5   5   4   4 -
anno1.g66438.t1      -          PF12799_full         -            2.5e-27   96.2  21.3   2.1e-09   38.6   2.9   5.4   2   1   4   6   6   5   5 -
anno1.g23469.t1      -          PF12799_full         -            6.3e-27   94.9  51.3     9e-05   23.8   0.5  10.0   1   1  12  13  13  13  10 -
anno1.g35022.t1      -          PF12799_full         -            6.6e-27   94.8  27.9   1.9e-08   35.5   1.7   4.5   1   1   3   4   4   4   4 -
anno1.g13437.t1      -          PF12799_full         -            1.4e-26   93.7  47.1   8.5e-06   27.1   6.8   6.9   1   1   5   6   6   6   5 -
anno1.g69606.t1      -          PF12799_full         -            2.1e-26   93.2  20.2   1.7e-09   38.9   1.9   5.2   1   1   4   5   5   5   5 -
anno1.g2432.t1       -          PF12799_full         -            2.4e-26   93.0  15.4   5.9e-07   30.8   0.8   4.2   1   1   3   4   4   4   4 -
anno1.g34995.t1      -          PF12799_full         -            5.1e-26   91.9  28.4   4.2e-07   31.2   3.6   4.4   1   1   3   4   4   4   4 -
