#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g30001.t1      -          PF12799_full         -              2e-77  255.8 111.6   6.1e-09   36.1   2.3  13.7   5   4   8  13  13  12  12 -
anno1.g9428.t1       -          PF12799_full         -            9.8e-67  221.5 103.9     2e-09   37.6   3.2  12.6   2   2  12  14  14  14  13 -
anno1.g7473.t1       -          PF12799_full         -            1.2e-66  221.2 124.4   2.5e-08   34.1   1.6  16.5   3   2  11  15  15  14  13 -
anno1.g18387.t1      -          PF12799_full         -            4.4e-59  197.0  62.0   2.1e-10   40.7   0.2   9.9   3   2   7  10  10   9   9 -
anno1.g25442.t1      -          PF12799_full         -            8.2e-59  196.1  90.0   5.9e-13   48.9   5.0   6.6   1   1   8   9   9   9   9 -
anno1.g3769.t1       -          PF12799_full         -            5.4e-57  190.3  81.8   2.9e-10   40.3   2.2  11.1   3   2  11  14  14  12  12 -
anno1.g20551.t1      -          PF12799_full         -            1.6e-48  163.1  44.5   2.9e-07   30.7   0.1   9.1   1   1   7   8   8   8   8 -
anno1.g10942.t1      -          PF12799_full         -            4.8e-46  155.1  61.8     1e-09   38.6   5.3   9.0   1   1   8  10  10   9   9 -
anno1.g14757.t1      -          PF12799_full         -            1.4e-44  150.4  48.4   9.7e-13   48.2   0.4   6.4   1   1   6   7   7   7   7 -
anno1.g16499.t1      -          PF12799_full         -            1.7e-42  143.7  41.3   6.9e-07   29.5   0.2   8.0   1   1   6   7   7   7   7 -
anno1.g12732.t1      -          PF12799_full         -            6.1e-39  132.3  24.8   6.2e-09   36.0   0.0   7.2   1   1   8   9   9   9   9 -
anno1.g21034.t1      -          PF12799_full         -            1.4e-37  128.0  41.2   1.3e-08   35.0   0.2   8.0   1   1   7   8   8   8   7 -
anno1.g20359.t1      -          PF12799_full         -            3.5e-36  123.5  55.5   1.8e-08   34.5   0.8   8.4   1   1   6   7   7   7   7 -
anno1.g12986.t1      -          PF12799_full         -            1.1e-35  121.9  42.3   1.4e-08   34.9   1.0   8.4   1   1   7   9   9   9   7 -
anno1.g16000.t1      -          PF12799_full         -            5.3e-35  119.7  40.0   2.2e-10   40.7   1.9   4.8   1   1   5   6   6   6   6 -
