#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g18249.t1      -          PF14580_full         -            2.2e-79  267.3  48.5   2.2e-23   83.7   1.9   7.3   2   2   3   5   5   5   5 -
anno1.g5998.t1       -          PF14580_full         -            2.1e-75  254.3  54.6   5.5e-35  121.7   3.9   4.0   1   1   3   4   4   4   4 -
anno1.g3106.t1       -          PF14580_full         -            3.8e-74  250.2  52.9   1.4e-37  130.3  11.2   3.9   2   1   2   4   4   4   4 -
anno1.g4716.t2       -          PF14580_full         -            1.9e-71  241.4  52.2     2e-22   80.6   3.7   5.0   1   1   3   4   4   4   4 -
anno1.g9459.t1       -          PF14580_full         -            2.4e-63  214.7  52.5   4.5e-30  105.6  20.4   6.4   2   2   1   4   4   4   4 -
anno1.g12536.t1      -          PF14580_full         -            8.3e-59  199.9   3.5   1.2e-58  199.3   3.5   1.1   1   0   0   1   1   1   1 -
anno1.g15413.t1      -          PF14580_full         -            9.5e-58  196.4 101.9   1.1e-16   61.7   4.2   7.9   1   1   8   9   9   9   9 -
anno1.g4833.t1       -          PF14580_full         -            3.1e-56  191.4  32.5   1.8e-34  120.0  10.2   3.4   1   1   2   3   3   3   3 -
anno1.g14567.t1      -          PF14580_full         -            3.2e-55  188.1 130.7   1.1e-11   45.4  12.3   9.8   1   1   8   9   9   9   9 -
anno1.g12953.t1      -          PF14580_full         -            1.9e-52  179.0  79.5   2.9e-12   47.2  11.9   7.0   2   2   3   5   5   5   5 -
anno1.g11852.t1      -          PF14580_full         -            1.5e-51  176.1  24.1   2.2e-47  162.4  11.4   2.5   2   1   1   3   3   2   2 -
anno1.g23520.t1      -          PF14580_full         -            1.1e-45  156.8  67.1   1.2e-11   45.2   1.1   8.3   2   2   6   8   8   8   8 -
anno1.g2687.t1       -          PF14580_full         -            3.3e-45  155.3  26.0   3.3e-45  155.3  26.0   2.0   1   1   1   2   2   2   1 -
anno1.g11259.t1      -          PF14580_full         -            2.9e-43  148.9  34.1   3.4e-38  132.3  17.0   5.6   2   2   4   6   6   2   2 -
anno1.g13676.t1      -          PF14580_full         -            1.4e-42  146.6  53.0   1.7e-11   44.7   3.4   5.8   1   1   4   5   5   5   5 -
anno1.g10311.t2      -          PF14580_full         -            2.6e-42  145.8  10.7   2.6e-42  145.8  10.7   3.0   1   1   2   3   3   1   1 -
anno1.g13014.t1      -          PF14580_full         -            4.2e-42  145.1  12.1   6.4e-36  124.8   6.6   2.3   1   1   1   2   2   2   2 -
anno1.g5544.t1       -          PF14580_full         -            8.5e-42  144.1  21.6   1.5e-17   64.5   0.2   3.3   2   2   1   3   3   3   3 -
anno1.g43.t1         -          PF14580_full         -            1.6e-40  139.9   3.5   1.8e-40  139.7   3.5   1.2   1   0   0   1   1   1   1 -
anno1.g28559.t1      -          PF14580_full         -              1e-38  134.0   0.1   1.4e-38  133.5   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g13576.t1      -          PF14580_full         -            1.5e-38  133.4  49.1   9.4e-17   62.0   5.5   3.4   1   1   3   4   4   4   4 -
anno1.g2180.t1       -          PF14580_full         -            3.3e-38  132.3  82.7   5.6e-13   49.6  15.6   7.4   4   2   1   6   6   5   5 -
anno1.g17821.t1      -          PF14580_full         -            5.1e-34  118.6  19.1   3.3e-22   79.8   0.6   2.0   1   1   1   2   2   2   2 -
anno1.g11002.t1      -          PF14580_full         -            8.7e-33  114.5  35.9   1.4e-24   87.7  10.2   7.9   4   3   4   8   8   3   2 -
