#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g8590.t1       -          PF00047_full         -                  0 1823.9 284.4   5.2e-14   53.2   0.2  54.1   6   6  45  54  54  54  54 -
anno1.g4936.t1       -          PF00047_full         -                  0 1063.5   0.0   5.5e-15   56.4   0.0  31.1   4   4  24  31  31  31  30 -
anno1.g4937.t1       -          PF00047_full         -           5.1e-291  955.9   0.0   7.4e-17   62.5   0.0  24.0   3   2  21  24  24  24  24 -
anno1.g3891.t1       -          PF00047_full         -             7e-233  766.5 186.1   6.6e-17   62.7   1.4  27.2   3   2  24  27  27  26  26 -
anno1.g6344.t2       -          PF00047_full         -           4.1e-219  721.6 136.0   3.5e-18   66.8   1.6  24.4   4   2  19  24  24  24  22 -
anno1.g12027.t1      -          PF00047_full         -             7e-145  479.7  88.7   4.3e-20   73.0   1.6   9.4   3   1   7  10  10   9   9 -
anno1.g20503.t1      -          PF00047_full         -           8.3e-141  466.4  20.1   4.7e-14   53.4   0.0  12.1   2   1   9  12  12  11  11 -
anno1.g23291.t1      -          PF00047_full         -           7.3e-134  443.8  20.0   8.2e-14   52.6   0.1  11.1   1   1  10  11  11  11  11 -
anno1.g21088.t1      -          PF00047_full         -           5.2e-126  418.2   0.0   1.9e-12   48.1   0.1  12.3   5   4   7  12  12  12  11 -
anno1.g24226.t1      -          PF00047_full         -           3.1e-120  399.4  55.7   7.3e-12   46.2   0.6  16.4   5   5  11  16  16  16  16 -
anno1.g3884.t1       -          PF00047_full         -           7.2e-119  394.9  49.3   6.2e-13   49.7   0.2  13.5   2   2  11  13  13  13  11 -
anno1.g4935.t1       -          PF00047_full         -           1.1e-114  381.2  14.7     4e-17   63.4   0.1  12.1   2   1   8  12  12  12  12 -
anno1.g27017.t2      -          PF00047_full         -           1.9e-111  370.8  77.2     7e-16   59.3   4.5   8.1   1   1   7   8   8   8   8 -
anno1.g24065.t1      -          PF00047_full         -           1.5e-102  341.7  17.3   1.3e-14   55.2   0.0   7.8   3   1   5   8   8   7   7 -
anno1.g5482.t1       -          PF00047_full         -            1.6e-89  299.3  59.7   1.4e-13   51.8   0.1  15.5   5   3  10  15  15  15  12 -
anno1.g6149.t2       -          PF00047_full         -            1.2e-82  276.9  18.3   3.3e-14   53.9   0.0   7.2   1   1   6   7   7   7   7 -
anno1.g9520.t1       -          PF00047_full         -              2e-81  272.9 132.9   9.4e-14   52.4   2.9  17.6   1   1  15  16  16  16  10 -
anno1.g6151.t1       -          PF00047_full         -            6.9e-77  258.1  12.1   7.4e-15   56.0   0.1   6.0   1   1   5   6   6   6   6 -
anno1.g5483.t1       -          PF00047_full         -            5.8e-70  235.6  34.4   1.4e-09   38.8   4.1  11.1   4   3   7  11  11  10   9 -
anno1.g21234.t1      -          PF00047_full         -            8.4e-70  235.0  20.8   6.6e-11   43.1   0.0   9.3   1   1   7   8   8   8   7 -
anno1.g3888.t2       -          PF00047_full         -            2.8e-67  226.8  15.1   3.8e-14   53.7   0.0   7.8   2   1   6   8   8   7   7 -
anno1.g16719.t1      -          PF00047_full         -            1.8e-66  224.1  43.7   1.1e-19   71.7   0.6   4.4   2   1   3   5   5   4   4 -
anno1.g3892.t1       -          PF00047_full         -            2.8e-65  220.3  65.5   8.1e-13   49.3   2.1   9.3   3   3   5   8   8   8   7 -
anno1.g16345.t1      -          PF00047_full         -            8.6e-61  205.7  59.5   1.3e-13   51.9   7.3   8.6   1   1   7   8   8   8   7 -
anno1.g828.t2        -          PF00047_full         -            2.2e-60  204.3  14.8   3.6e-14   53.7   0.0   6.3   3   1   3   6   6   5   5 -
anno1.g20976.t1      -          PF00047_full         -            8.3e-60  202.4   0.0   1.1e-14   55.5   0.0   4.2   1   1   2   4   4   4   4 -
anno1.g17021.t1      -          PF00047_full         -            4.1e-58  196.9  17.5   4.5e-14   53.4   0.0   8.4   4   2   4   8   8   7   6 -
anno1.g12250.t1      -          PF00047_full         -            5.9e-58  196.4   9.5   4.1e-16   60.1   0.0   6.7   4   1   3   7   7   6   6 -
anno1.g20091.t2      -          PF00047_full         -            6.4e-56  189.8   4.6   2.2e-13   51.1   0.0   5.7   1   1   4   5   5   5   5 -
anno1.g21151.t1      -          PF00047_full         -            9.6e-56  189.2  24.2   5.2e-15   56.5   0.1   5.0   1   1   4   5   5   5   5 -
anno1.g3885.t3       -          PF00047_full         -            5.7e-52  176.9  37.7   4.5e-12   46.9   0.5   8.9   3   1   6   9   9   8   7 -
