#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g35558.t1      -          PF13516_full         -           1.6e-120  393.9 159.7   1.5e-07   32.2   2.4  20.4   1   1  18  20  20  20  20 -
anno1.g7231.t1       -          PF13516_full         -           3.3e-103  338.4 104.5     7e-08   33.3   1.4  17.1   1   1  16  17  17  17  16 -
anno1.g19132.t1      -          PF13516_full         -            5.6e-99  324.9  98.7   8.1e-08   33.1   2.0  15.0   1   1  14  15  15  15  15 -
anno1.g11385.t1      -          PF13516_full         -            7.3e-91  298.9  91.0   0.00037   21.3   0.9  19.1   1   1  18  19  19  19  19 -
anno1.g18281.t1      -          PF13516_full         -            6.1e-90  296.0 194.6     0.048   14.5   0.2  34.2   1   1  33  34  34  34  30 -
anno1.g32492.t1      -          PF13516_full         -            9.1e-85  279.4 104.5   2.8e-07   31.3   1.5  14.2   2   2  12  14  14  14  14 -
anno1.g30210.t1      -          PF13516_full         -              2e-79  262.3  88.5   1.6e-09   38.5   3.9  13.6   2   2  12  14  14  14  12 -
anno1.g32491.t1      -          PF13516_full         -            4.2e-79  261.3 116.9   3.7e-07   30.9   2.2  15.0   1   1  14  15  15  15  14 -
anno1.g11378.t1      -          PF13516_full         -            3.5e-78  258.3  80.1   8.6e-07   29.8   0.6  14.9   1   1  14  15  15  14  14 -
anno1.g32493.t1      -          PF13516_full         -              4e-77  254.9  77.9   3.6e-08   34.2   1.3  11.0   1   1  10  11  11  11  11 -
anno1.g16967.t1      -          PF13516_full         -            1.9e-76  252.8  76.9   8.3e-08   33.0   2.4  14.1   1   1  13  14  14  14  14 -
anno1.g18317.t1      -          PF13516_full         -            3.4e-74  245.6 103.6   3.8e-06   27.7   0.2  22.5   1   1  22  23  23  22  17 -
anno1.g38693.t1      -          PF13516_full         -            9.4e-74  244.1  64.8   1.9e-05   25.4   0.1  14.5   1   1  13  14  14  14  14 -
anno1.g32495.t1      -          PF13516_full         -              4e-72  238.9  93.6   9.6e-08   32.8   1.5  12.3   1   1  11  12  12  12  12 -
anno1.g32488.t1      -          PF13516_full         -            1.5e-71  237.1 104.6     1e-06   29.5   1.8  15.1   1   1  14  15  15  15  14 -
anno1.g1997.t1       -          PF13516_full         -            9.3e-70  231.3  80.8     5e-05   24.1   1.3  15.3   2   2  13  15  15  15  15 -
anno1.g20617.t1      -          PF13516_full         -            1.1e-69  231.2  44.3   2.8e-07   31.3   0.3  12.2   1   1  11  12  12  12  12 -
anno1.g11400.t1      -          PF13516_full         -            9.7e-69  228.1  52.5   1.7e-07   32.0   0.5  14.1   1   1  13  14  14  14  11 -
anno1.g7234.t1       -          PF13516_full         -            1.5e-68  227.5  58.7   6.2e-08   33.4   1.2  10.5   1   1  10  11  11  10  10 -
anno1.g16965.t1      -          PF13516_full         -            3.5e-68  226.3 102.3   4.6e-08   33.8   3.4  12.0   1   1  11  12  12  12  12 -
anno1.g6386.t1       -          PF13516_full         -              8e-66  218.8  45.2   6.9e-08   33.3   0.3  10.1   1   1   9  10  10  10  10 -
anno1.g11374.t1      -          PF13516_full         -            1.2e-63  211.8  68.1   4.8e-06   27.4   0.1  14.3   1   1  13  14  14  14  14 -
anno1.g29604.t1      -          PF13516_full         -            3.1e-62  207.3  84.8   6.9e-08   33.3   1.4  11.0   1   1  10  11  11  11  11 -
anno1.g7230.t1       -          PF13516_full         -            9.8e-61  202.5  48.7     4e-09   37.2   2.2   8.2   1   1   7   8   8   8   7 -
anno1.g32497.t1      -          PF13516_full         -            1.1e-60  202.4  87.7   2.8e-07   31.3   0.6  11.3   1   1  10  11  11  11  10 -
anno1.g16963.t1      -          PF13516_full         -            8.5e-60  199.5  77.0   2.7e-08   34.6   4.1  11.1   1   1  10  11  11  11  11 -
anno1.g37374.t1      -          PF13516_full         -            2.3e-58  194.9  77.8     3e-06   28.0   1.8  12.9   2   2  11  13  13  13  12 -
anno1.g11387.t1      -          PF13516_full         -            4.9e-57  190.6  71.5   1.9e-05   25.5   1.2  12.6   1   1  11  12  12  12  12 -
anno1.g35557.t1      -          PF13516_full         -              2e-56  188.7  80.6   4.6e-08   33.8   3.5  11.7   2   1  10  12  12  11  10 -
anno1.g37372.t1      -          PF13516_full         -            8.8e-55  183.4  74.1   1.9e-08   35.1   2.2  11.1   2   2   9  11  11  11  11 -
anno1.g16966.t1      -          PF13516_full         -            2.3e-54  182.1  52.9   2.4e-07   31.5   2.6   9.3   1   1   8   9   9   9   9 -
anno1.g29607.t1      -          PF13516_full         -            6.1e-54  180.7  65.4   5.8e-07   30.3   0.3   9.6   1   1   9  10  10  10   9 -
anno1.g32494.t1      -          PF13516_full         -            2.5e-53  178.8  63.9   7.9e-07   29.9   4.0   9.3   1   1   8   9   9   9   9 -
anno1.g38424.t1      -          PF13516_full         -            1.6e-50  169.8  47.6   2.8e-05   24.9   0.3  10.1   2   2   8  10  10  10  10 -
anno1.g32496.t1      -          PF13516_full         -            1.4e-47  160.4  55.0   4.7e-07   30.6   2.7   8.2   1   1   7   8   8   8   8 -
anno1.g38425.t1      -          PF13516_full         -            1.6e-47  160.1  77.2   8.3e-05   23.4   1.0  14.0   2   2  12  14  14  14  10 -
anno1.g16964.t1      -          PF13516_full         -            4.2e-47  158.8  73.4   1.8e-07   31.9   2.0  10.2   1   1   9  10  10  10  10 -
anno1.g29606.t1      -          PF13516_full         -            4.6e-46  155.5  57.8   1.9e-06   28.7   0.1  11.0   1   1  10  11  11  11  10 -
anno1.g37713.t1      -          PF13516_full         -            4.7e-45  152.3  65.6   3.1e-07   31.2   0.4  10.4   1   1   9  10  10  10   8 -
anno1.g35105.t1      -          PF13516_full         -            3.7e-43  146.2  45.6   6.2e-06   27.0   2.4  11.2   3   3   8  11  11  10   9 -
anno1.g11381.t1      -          PF13516_full         -            8.2e-43  145.1  75.3   1.8e-07   31.9   0.5  13.3   2   1  11  13  13  13   9 -
anno1.g17556.t1      -          PF13516_full         -              2e-41  140.6  40.7   5.1e-06   27.3   0.4  10.9   4   1   7  11  11   9   8 -
anno1.g35104.t1      -          PF13516_full         -            2.1e-39  134.2  58.5   3.6e-07   31.0   0.7  12.8   2   2  10  12  12  12   8 -
anno1.g11377.t1      -          PF13516_full         -            2.1e-38  130.9  69.0   5.8e-06   27.1   0.7  11.2   2   1   9  11  11  11   8 -
anno1.g24384.t1      -          PF13516_full         -              2e-36  124.6  50.1   8.8e-06   26.5   0.5  12.4   2   2  10  12  12  12   7 -
anno1.g2652.t1       -          PF13516_full         -            4.1e-36  123.6  57.7   6.7e-05   23.7   2.5  14.1   5   3   9  14  14  13   9 -
anno1.g4971.t1       -          PF13516_full         -            5.9e-36  123.1  27.2   1.6e-05   25.7   0.0   8.4   1   1   7   8   8   8   7 -
anno1.g9358.t1       -          PF13516_full         -            6.8e-36  122.9  34.3   5.4e-05   24.0   0.3   8.3   1   1   7   8   8   8   7 -
anno1.g19950.t1      -          PF13516_full         -            8.9e-35  119.4 112.4   1.4e-05   25.9   0.3  17.2   6   6  12  18  18  16  11 -
anno1.g1953.t1       -          PF13516_full         -            6.7e-34  116.6  57.4   3.1e-05   24.8   0.3  11.6   4   2   8  12  12  10   8 -
anno1.g18520.t1      -          PF13516_full         -            1.3e-33  115.7   9.4   0.00019   22.2   0.1   8.9   1   1   8   9   9   8   6 -
anno1.g6382.t1       -          PF13516_full         -            2.5e-32  111.5  55.1   2.8e-08   34.5   4.1   6.7   2   1   6   8   8   6   5 -
anno1.g33155.t1      -          PF13516_full         -            7.5e-32  110.0  46.5     7e-06   26.8   1.0  14.6   3   3  12  15  15  14   5 -
anno1.g11114.t1      -          PF13516_full         -            9.4e-32  109.7  20.0   3.1e-05   24.8   0.0   9.3   1   1   8   9   9   9   6 -
anno1.g31421.t1      -          PF13516_full         -              2e-31  108.6 126.3     0.029   15.2   1.1  21.5   4   2  17  21  21  21  11 -
anno1.g272.t1        -          PF13516_full         -            3.1e-31  108.0   9.3   0.00037   21.3   0.0   8.7   1   1   8   9   9   8   6 -
anno1.g1556.t1       -          PF13516_full         -            1.2e-30  106.1  17.5   9.6e-05   23.2   0.1   9.1   2   2   7   9   9   9   6 -
anno1.g24383.t1      -          PF13516_full         -              6e-30  103.9  73.4    0.0001   23.1   0.2  15.1   4   2  11  15  15  14   7 -
anno1.g19961.t1      -          PF13516_full         -            8.6e-30  103.4  81.9    0.0021   18.9   0.1  15.1   4   4  12  16  16  13   9 -
anno1.g18521.t1      -          PF13516_full         -              2e-29  102.2  35.5   0.00015   22.6   0.1   8.8   1   1   7   8   8   8   6 -
anno1.g32484.t1      -          PF13516_full         -            2.1e-29  102.2  14.7   1.3e-05   26.0   0.0   8.8   2   2   7   9   9   9   6 -
anno1.g1956.t1       -          PF13516_full         -            2.4e-29  102.0 103.5   0.00037   21.3   1.0  15.4   5   4  10  15  15  15  10 -
anno1.g16938.t1      -          PF13516_full         -            5.6e-29  100.8  21.5   9.8e-06   26.4   1.7   9.5   2   2   8  10  10  10   4 -
anno1.g12969.t1      -          PF13516_full         -            1.1e-28   99.8  55.4   0.00014   22.7   0.1  11.3   5   2   6  11  11  11   8 -
anno1.g11391.t1      -          PF13516_full         -            3.9e-27   94.9  20.2   2.9e-07   31.3   0.1   6.1   1   1   5   6   6   6   5 -
anno1.g16909.t1      -          PF13516_full         -              5e-27   94.5  28.6    0.0002   22.2   0.4   8.3   3   3   5   8   8   7   6 -
anno1.g29236.t1      -          PF13516_full         -              1e-26   93.5  97.9      0.11   13.4   1.5  17.4   8   7   9  17  17  17   9 -
anno1.g1960.t1       -          PF13516_full         -            1.3e-26   93.3  34.0   3.1e-05   24.8   0.4   6.5   1   1   5   6   6   6   5 -
anno1.g29814.t1      -          PF13516_full         -            3.6e-26   91.8  31.8    0.0011   19.8   0.1   8.8   2   2   6   8   8   8   6 -
anno1.g10860.t2      -          PF13516_full         -            8.9e-24   84.1  25.3    0.0017   19.2   0.1   9.0   4   2   5   9   9   8   5 -
anno1.g2594.t1       -          PF13516_full         -            1.9e-22   79.8  35.5   4.7e-06   27.4   2.3   7.5   3   3   4   7   7   7   5 -
anno1.g18128.t1      -          PF13516_full         -            2.7e-22   79.4  36.4    0.0021   18.9   0.2  14.9   7   4   9  16  16  16   4 -
anno1.g7580.t1       -          PF13516_full         -            1.2e-21   77.3  28.3   5.2e-05   24.1   0.1   9.0   3   2   6   9   9   8   4 -
anno1.g28444.t1      -          PF13516_full         -            2.5e-21   76.3  71.5    0.0009   20.1   0.3  14.6   6   5   9  15  15  15   4 -
anno1.g11127.t1      -          PF13516_full         -            8.3e-21   74.6  26.9   0.00023   22.0   0.5   7.9   3   2   5   8   8   6   5 -
anno1.g11120.t1      -          PF13516_full         -              1e-20   74.3  30.2     5e-05   24.1   0.6   7.8   3   2   5   8   8   6   4 -
anno1.g7342.t1       -          PF13516_full         -            1.4e-20   73.9  37.2   8.3e-06   26.6   1.1   6.3   3   1   4   7   7   5   4 -
