#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g37397.t1      -          PF14580_full         -            6.6e-92  308.9  67.5   1.1e-33  118.0   9.9   6.8   2   2   5   7   7   7   7 -
anno1.g39283.t1      -          PF14580_full         -            1.7e-86  291.2  84.2   1.5e-28  101.2  14.7   6.3   2   2   3   5   5   5   5 -
anno1.g10527.t1      -          PF14580_full         -            3.2e-80  270.6  55.8   8.6e-37  128.2   2.2   4.0   1   1   4   5   5   5   5 -
anno1.g1195.t1       -          PF14580_full         -            1.1e-72  245.9  52.6   6.9e-38  131.8  11.4   4.0   2   1   2   4   4   4   4 -
anno1.g24717.t1      -          PF14580_full         -            3.5e-71  241.0 108.9   1.6e-13   51.9   5.4   8.8   1   1   7   8   8   8   8 -
anno1.g28531.t1      -          PF14580_full         -            7.2e-62  210.4  28.8   3.7e-23   83.4   0.7   4.1   1   1   3   4   4   4   4 -
anno1.g1071.t1       -          PF14580_full         -            1.8e-58  199.3   5.0   2.5e-58  198.8   5.0   1.1   1   0   0   1   1   1   1 -
anno1.g5798.t1       -          PF14580_full         -            2.7e-56  192.1  66.4   1.9e-11   45.0   8.4   6.2   2   2   4   6   6   6   6 -
anno1.g9704.t1       -          PF14580_full         -            3.5e-55  188.5  25.1     1e-40  141.1  10.6   3.1   1   1   2   3   3   3   3 -
anno1.g15274.t1      -          PF14580_full         -            3.2e-51  175.5  60.2     6e-13   50.0   3.3   6.7   2   2   5   7   7   7   7 -
anno1.g25944.t1      -          PF14580_full         -            6.4e-51  174.5  21.6   3.1e-46  159.2  12.7   2.1   1   1   1   2   2   2   2 -
anno1.g5855.t1       -          PF14580_full         -            7.7e-50  171.0  82.3   1.7e-10   41.9   1.4  10.7   6   2   6  12  12  11  10 -
anno1.g2381.t1       -          PF14580_full         -            2.6e-49  169.2  81.1   1.9e-10   41.8   0.5  11.0   4   3   6  10  10  10   8 -
anno1.g2809.t1       -          PF14580_full         -            3.1e-48  165.7  37.4   1.9e-28  100.8  13.8   5.0   4   1   2   6   6   3   3 -
anno1.g21259.t1      -          PF14580_full         -            2.2e-46  159.6  28.5   1.4e-33  117.6  11.1   3.2   1   1   1   2   2   2   2 -
anno1.g35368.t1      -          PF14580_full         -            6.4e-46  158.1  26.6   6.4e-46  158.1  26.6   2.7   2   1   1   3   3   2   1 -
anno1.g15656.t1      -          PF14580_full         -            1.2e-45  157.2  29.8   5.7e-13   50.1   6.1   5.3   1   1   4   5   5   5   5 -
anno1.g27783.t1      -          PF14580_full         -            4.2e-44  152.2  20.0   1.8e-21   77.9   1.6   3.0   1   1   2   3   3   3   3 -
anno1.g8371.t2       -          PF14580_full         -            3.3e-42  145.9  10.5   3.3e-42  145.9  10.5   3.1   1   1   2   3   3   1   1 -
anno1.g1267.t1       -          PF14580_full         -            7.1e-41  141.6  45.6   7.1e-15   56.3  11.7   5.2   2   1   2   4   4   4   4 -
anno1.g8419.t1       -          PF14580_full         -            7.1e-41  141.6  60.3   7.3e-23   82.5   6.9   9.6   1   1   8   9   9   4   4 -
anno1.g3221.t3       -          PF14580_full         -            1.1e-40  140.9  58.0     8e-12   46.3   1.4   7.2   2   1   5   7   7   6   6 -
anno1.g40289.t1      -          PF14580_full         -            2.5e-40  139.8  57.2   1.5e-10   42.1   5.6   5.9   2   2   2   4   4   4   4 -
anno1.g20918.t1      -          PF14580_full         -              2e-39  136.8   1.0   2.3e-39  136.6   1.0   1.2   1   0   0   1   1   1   1 -
anno1.g12285.t1      -          PF14580_full         -            1.1e-37  131.1  59.6   1.9e-12   48.3  14.4   4.7   1   1   2   4   4   4   4 -
anno1.g19752.t1      -          PF14580_full         -              3e-37  129.7  12.8   3.9e-37  129.3  12.8   1.1   1   0   0   1   1   1   1 -
anno1.g4011.t1       -          PF14580_full         -            1.2e-36  127.7  59.7   3.5e-14   54.0  15.4   4.7   1   1   3   4   4   4   4 -
anno1.g16517.t1      -          PF14580_full         -            1.5e-36  127.4   1.2   1.7e-36  127.2   1.2   1.0   1   0   0   1   1   1   1 -
anno1.g7393.t1       -          PF14580_full         -            2.7e-36  126.6  18.2   1.8e-22   81.2   2.1   2.1   1   1   1   2   2   2   2 -
anno1.g14663.t1      -          PF14580_full         -            4.1e-36  125.9 127.9   2.3e-06   28.4  10.7  12.8   3   2   7  10  10  10   7 -
anno1.g20550.t1      -          PF14580_full         -            4.1e-36  125.9  16.6   3.1e-26   93.6   2.3   2.0   1   1   1   2   2   2   2 -
anno1.g12527.t2      -          PF14580_full         -            7.8e-36  125.0  86.7   1.3e-12   48.9  12.2   7.3   2   1   4   6   6   5   5 -
anno1.g4450.t1       -          PF14580_full         -            1.4e-35  124.2  27.7     8e-27   95.5   7.4   8.2   4   3   3   7   7   2   2 -
anno1.g28979.t1      -          PF14580_full         -            1.8e-34  120.6  36.1   2.4e-10   41.5   8.3   5.0   2   1   2   4   4   4   4 -
anno1.g9002.t1       -          PF14580_full         -            2.9e-34  119.9   2.6   3.2e-34  119.7   2.6   1.1   1   0   0   1   1   1   1 -
anno1.g34562.t2      -          PF14580_full         -            7.9e-34  118.5  26.2   7.4e-14   53.0   2.3   5.0   2   1   2   4   4   4   4 -
anno1.g14490.t1      -          PF14580_full         -            1.2e-33  117.8   6.6   5.1e-20   73.2   0.6   3.2   1   1   2   3   3   3   3 -
anno1.g23431.t1      -          PF14580_full         -            1.8e-33  117.3  31.9   1.8e-33  117.3  31.9  13.9   4   4   5  12  12   2   1 -
anno1.g21881.t1      -          PF14580_full         -              2e-33  117.1  22.5   7.1e-28   98.9   1.8   3.4   1   1   2   3   3   3   3 -
anno1.g22700.t1      -          PF14580_full         -            1.7e-32  114.1   8.1   1.7e-32  114.1   8.1   1.7   2   0   0   2   2   1   1 -
anno1.g30026.t2      -          PF14580_full         -              2e-32  113.8  57.9     5e-09   37.1   2.1   5.7   1   1   4   5   5   5   5 -
anno1.g7242.t1       -          PF14580_full         -            5.4e-32  112.4  48.9   8.2e-15   56.1   0.9   7.9   4   2   5   9   9   5   5 -
anno1.g6757.t2       -          PF14580_full         -            3.5e-31  109.8  40.2   1.7e-11   45.2   5.9   4.8   2   2   2   4   4   4   4 -
anno1.g31243.t1      -          PF14580_full         -            5.5e-31  109.1  26.9     1e-15   59.0   5.4   3.4   1   1   2   3   3   3   3 -
anno1.g2189.t1       -          PF14580_full         -            1.6e-30  107.6  14.1   2.2e-30  107.1  14.1   1.2   1   0   0   1   1   1   1 -
anno1.g27345.t2      -          PF14580_full         -            9.9e-30  105.0  28.5   2.9e-10   41.2   0.7   5.2   2   1   3   5   5   5   5 -
anno1.g1269.t1       -          PF14580_full         -              2e-28  100.7   9.4   1.7e-27   97.6   9.4   2.2   1   1   0   1   1   1   1 -
anno1.g39915.t1      -          PF14580_full         -            2.3e-28  100.5  46.4   7.2e-17   62.8  24.4   2.2   1   1   1   2   2   2   2 -
anno1.g33163.t1      -          PF14580_full         -            1.6e-27   97.7   9.0   8.9e-18   65.8   0.3   3.0   2   1   1   3   3   2   2 -
anno1.g40871.t1      -          PF14580_full         -              3e-27   96.9  26.1   8.1e-24   85.6   7.2   2.5   1   1   1   2   2   2   2 -
anno1.g2460.t1       -          PF14580_full         -            3.3e-27   96.7  19.9     8e-22   79.1   0.3   3.5   3   1   1   4   4   3   2 -
anno1.g6895.t1       -          PF14580_full         -            4.4e-27   96.3   1.7   4.4e-27   96.3   1.7   4.1   3   1   1   4   4   1   1 -
anno1.g14856.t1      -          PF14580_full         -            1.1e-26   95.0  15.4   1.5e-25   91.3  15.5   1.9   1   1   0   1   1   1   1 -
anno1.g3869.t1       -          PF14580_full         -            1.3e-26   94.8  50.3   4.2e-10   40.6  18.9   3.9   1   1   2   3   3   3   3 -
anno1.g18445.t1      -          PF14580_full         -            3.7e-26   93.3  31.1   2.3e-10   41.5   9.0   4.9   1   1   2   3   3   3   3 -
anno1.g10696.t1      -          PF14580_full         -            3.7e-26   93.3  23.0   3.7e-26   93.3  23.0   2.4   2   0   0   2   2   2   1 -
anno1.g5266.t1       -          PF14580_full         -            4.6e-26   93.0  20.8   1.3e-19   71.8   4.0   2.8   1   1   1   2   2   2   2 -
anno1.g36251.t1      -          PF14580_full         -            1.9e-25   91.0  28.4   1.5e-12   48.7   1.4   5.8   5   1   0   5   5   4   4 -
anno1.g30517.t1      -          PF14580_full         -            2.5e-25   90.6  61.2   7.6e-12   46.3  17.2   4.0   2   1   2   4   4   3   3 -
anno1.g11646.t1      -          PF14580_full         -              3e-25   90.3  30.1   1.1e-10   42.6  15.1   3.6   1   1   2   3   3   3   3 -
anno1.g15822.t1      -          PF14580_full         -            3.1e-25   90.3   0.3   3.1e-25   90.3   0.3   3.0   2   1   1   3   3   1   1 -
anno1.g27342.t2      -          PF14580_full         -            5.7e-25   89.4  34.4   1.9e-08   35.2   5.2   4.8   1   1   3   4   4   4   4 -
