#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g17005.t2      -          PF13927_full         -                  0 3831.7   0.0   1.5e-24   87.1   1.5  78.5  11   9  66  78  78  78  78 -
anno1.g7167.t1       -          PF13927_full         -                  0 3139.0 464.4     2e-18   67.2   5.2  68.2  13  11  53  68  68  68  68 -
anno1.g2459.t1       -          PF13927_full         -           4.2e-237  781.4  67.2   1.6e-19   70.7   0.1  15.6   1   1  14  15  15  15  14 -
anno1.g2463.t1       -          PF13927_full         -           3.2e-219  723.0  50.8   3.2e-21   76.3   0.1  12.1   1   1  11  12  12  12  12 -
anno1.g14958.t1      -          PF13927_full         -           4.2e-216  712.8  65.6   2.9e-22   79.7   0.1  14.5   2   1  11  13  13  12  12 -
anno1.g2531.t1       -          PF13927_full         -           1.2e-210  695.0  47.1   8.5e-22   78.2   0.0  11.7   2   1   9  11  11  11  11 -
anno1.g1440.t1       -          PF13927_full         -           1.4e-204  675.1  89.9   3.4e-19   69.6   1.4  13.7   3   1  11  14  14  13  12 -
anno1.g4949.t1       -          PF13927_full         -           4.7e-202  666.9  57.6   1.1e-23   84.3   1.3  10.1   2   2   8  10  10  10  10 -
anno1.g13471.t1      -          PF13927_full         -           1.5e-149  495.4  51.7   1.4e-22   80.7   0.3   9.3   1   1   8   9   9   9   9 -
anno1.g11806.t1      -          PF13927_full         -           1.3e-125  417.2  55.0   2.8e-24   86.3   0.3   9.9   2   1   7   9   9   8   8 -
anno1.g14329.t2      -          PF13927_full         -             3e-125  416.1  29.9   3.4e-22   79.5   0.3  10.3   4   1   6  10  10   9   9 -
anno1.g292.t1        -          PF13927_full         -           8.8e-117  388.4  19.9     3e-17   63.3   0.1  11.1   4   3   5  10  10  10   9 -
anno1.g3794.t1       -          PF13927_full         -           2.3e-103  344.6  45.9   1.4e-18   67.6   0.0   9.7   3   1   6  10  10   8   8 -
anno1.g16820.t1      -          PF13927_full         -           3.3e-102  340.8 101.2   2.1e-16   60.6   2.1  17.5   1   1  12  14  14  14  10 -
anno1.g17877.t1      -          PF13927_full         -            4.7e-94  314.1   7.8   1.9e-24   86.8   0.1   4.4   1   1   3   4   4   4   4 -
anno1.g3324.t1       -          PF13927_full         -            2.4e-92  308.6  24.0   4.5e-20   72.5   0.0   6.9   3   1   5   8   8   6   6 -
