#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g35060.t1      -          PF13516_full         -                  0  983.7 383.5   3.3e-06   28.2   0.2  59.9   1   1  59  60  60  59  58 -
anno1.g48382.t1      -          PF13516_full         -           9.7e-123  401.3  35.4   9.4e-08   33.2   0.2  21.2   2   2  19  21  21  21  19 -
anno1.g12103.t1      -          PF13516_full         -           1.8e-110  362.1 120.7   6.9e-07   30.4   0.4  22.4   1   1  21  22  22  22  22 -
anno1.g35771.t1      -          PF13516_full         -           8.2e-110  359.9  71.9   5.3e-07   30.8   0.1  24.2   4   2  20  24  24  24  20 -
anno1.g18887.t1      -          PF13516_full         -           8.3e-108  353.5 135.8   0.00019   22.6   0.3  29.6   2   2  28  30  30  29  27 -
anno1.g9119.t1       -          PF13516_full         -            1.8e-91  301.2  46.0   3.4e-05   25.0   0.1  17.9   1   1  17  18  18  18  16 -
anno1.g24719.t1      -          PF13516_full         -            1.8e-89  294.8  42.1   7.2e-06   27.1   0.4  16.4   1   1  15  16  16  16  15 -
anno1.g25005.t1      -          PF13516_full         -            6.2e-81  267.5  40.3   2.4e-06   28.7   0.1  15.3   1   1  14  15  15  15  14 -
anno1.g43165.t1      -          PF13516_full         -            8.2e-80  263.9  98.0   9.5e-07   30.0   2.7  17.1   1   1  16  17  17  17  15 -
anno1.g28739.t1      -          PF13516_full         -            2.1e-75  249.7  67.7   3.3e-08   34.6   2.3  12.1   1   1  11  12  12  12  12 -
anno1.g18906.t1      -          PF13516_full         -            2.9e-75  249.3  99.1   2.6e-06   28.5   0.3  16.6   2   1  15  17  17  16  15 -
anno1.g2798.t2       -          PF13516_full         -            9.5e-74  244.5 196.9   1.5e-06   29.3   0.1  32.1  18   5  15  33  33  30  14 -
anno1.g46638.t1      -          PF13516_full         -            1.1e-67  225.0  66.6   6.8e-07   30.4   0.4  12.2   1   1  11  12  12  12  11 -
anno1.g9116.t1       -          PF13516_full         -            1.2e-66  221.7  44.0   6.8e-06   27.2   0.0  14.0   2   2  12  14  14  14  13 -
anno1.g18891.t1      -          PF13516_full         -            3.9e-62  207.3  61.5   0.00014   23.0   0.1  14.2   1   1  13  14  14  14  13 -
anno1.g44315.t1      -          PF13516_full         -            7.4e-62  206.4  77.9   3.5e-05   24.9   0.4  13.3   2   1  11  13  13  13  12 -
anno1.g35770.t1      -          PF13516_full         -            1.3e-55  186.4  36.5   3.7e-08   34.5   0.3  11.1   1   1   9  11  11  11   9 -
anno1.g5601.t1       -          PF13516_full         -            1.5e-55  186.2  79.4   3.4e-06   28.2   0.5  12.1   2   1  10  12  12  12  10 -
anno1.g11041.t1      -          PF13516_full         -              5e-55  184.5  72.7   1.2e-06   29.7   2.5  11.2   2   1  10  12  12  10   9 -
anno1.g5602.t1       -          PF13516_full         -            1.8e-54  182.8  79.4   4.2e-06   27.9   0.5  12.2   2   1  10  12  12  12  10 -
anno1.g46649.t1      -          PF13516_full         -            6.9e-54  180.9  62.9   3.9e-07   31.2   0.8   9.9   1   1   9  10  10   9   9 -
anno1.g44041.t1      -          PF13516_full         -              1e-52  177.2  57.1   5.8e-06   27.4   0.5  10.4   1   1   9  10  10  10   9 -
anno1.g869.t1        -          PF13516_full         -            5.5e-52  174.8  81.0   1.3e-05   26.3   0.7  15.7   2   1  14  16  16  15  13 -
anno1.g12117.t1      -          PF13516_full         -            1.8e-51  173.2  68.1   7.9e-07   30.2   1.1  11.0   3   1   9  12  12  10   9 -
anno1.g12104.t1      -          PF13516_full         -            5.2e-51  171.7  46.7   3.9e-06   28.0   0.2  10.3   1   1   9  10  10  10  10 -
anno1.g7489.t1       -          PF13516_full         -            1.1e-49  167.4  57.1   2.3e-06   28.7   0.2  11.4   6   3   5  11  11  11  11 -
anno1.g35768.t1      -          PF13516_full         -            7.2e-48  161.6  33.4   1.1e-07   33.0   0.1   9.2   1   1   8   9   9   9   9 -
anno1.g14705.t1      -          PF13516_full         -            3.2e-47  159.5  57.6   5.7e-06   27.5   1.4  11.0   2   1   9  11  11  10   8 -
anno1.g5598.t1       -          PF13516_full         -            2.8e-44  150.1  65.4   2.7e-05   25.3   0.8  10.2   1   1   9  10  10  10   9 -
anno1.g43356.t1      -          PF13516_full         -            1.9e-43  147.5  34.2   3.5e-06   28.1   0.0  11.6   2   1  10  12  12  11  10 -
anno1.g40081.t1      -          PF13516_full         -            9.6e-43  145.2  68.0   1.8e-06   29.0   5.4  14.4   5   3   9  14  14  13  10 -
anno1.g2786.t1       -          PF13516_full         -            2.8e-42  143.7 101.5   1.2e-06   29.7   0.3  16.9   9   3   7  16  16  15   9 -
anno1.g9115.t1       -          PF13516_full         -            1.3e-41  141.6  21.7   6.1e-07   30.6   0.1   9.4   1   1   9  10  10   9   7 -
anno1.g14383.t1      -          PF13516_full         -            4.1e-41  140.0  58.8   7.2e-06   27.1   0.5  14.2   2   1  12  15  15  14   8 -
anno1.g36325.t1      -          PF13516_full         -            1.7e-40  138.0  20.7   2.6e-05   25.3   0.2   8.6   1   1   7   8   8   8   7 -
anno1.g4179.t1       -          PF13516_full         -            1.7e-39  134.8  51.0   0.00012   23.3   0.1  13.0   6   3   7  13  13  12   8 -
anno1.g24721.t1      -          PF13516_full         -              1e-37  129.1  24.8   4.1e-06   27.9   0.4   7.4   2   2   5   7   7   7   6 -
anno1.g38851.t1      -          PF13516_full         -            1.6e-37  128.4  58.6     7e-06   27.2   0.2  12.2   3   3   9  12  12  12   7 -
anno1.g6972.t1       -          PF13516_full         -              1e-35  122.7  23.3   2.7e-05   25.3   0.8   9.3   2   2   7   9   9   9   7 -
anno1.g4170.t1       -          PF13516_full         -            2.9e-35  121.2  33.8     4e-06   28.0   0.2   9.3   4   3   5   9   9   8   8 -
anno1.g9121.t1       -          PF13516_full         -            5.5e-35  120.4  14.8   2.3e-07   31.9   0.5   5.9   2   1   4   6   6   6   5 -
anno1.g16104.t1      -          PF13516_full         -            8.5e-35  119.8  19.0   1.2e-07   32.8   0.0   9.1   2   1   7   9   9   9   7 -
anno1.g41083.t1      -          PF13516_full         -            1.5e-34  119.0  39.8   4.9e-05   24.5   1.2  10.0   3   1   7  10  10   8   7 -
anno1.g32250.t1      -          PF13516_full         -            1.5e-34  118.9  42.9   9.7e-07   29.9   0.2   7.7   2   1   6   8   8   7   6 -
anno1.g7490.t1       -          PF13516_full         -            1.9e-34  118.7   7.8   1.3e-05   26.3   0.1   6.1   1   1   5   6   6   6   5 -
anno1.g30277.t1      -          PF13516_full         -            3.1e-34  118.0  46.1   0.00023   22.3   0.0  12.8   4   3   8  13  13  11   7 -
