#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g24048.t1      -          PF00560_full         -            3.4e-23   82.5  45.6   0.00023   22.1   3.3   8.5   2   2   6   8   8   8   6 -
anno1.g15695.t1      -          PF00560_full         -            3.5e-23   82.5  43.3   0.00073   20.5   0.1  10.7   2   2   8  10  10  10   4 -
anno1.g15697.t1      -          PF00560_full         -            1.8e-20   73.8  57.7    0.0014   19.6   3.6  12.1   5   3   6  12  12  10   5 -
anno1.g11400.t1      -          PF00560_full         -            2.3e-17   63.8  48.3     0.027   15.5   0.7  11.0   6   3   4  10  10  10   4 -
anno1.g34687.t1      -          PF00560_full         -            3.6e-16   60.0  30.0   5.9e-06   27.2   0.6   6.6   3   2   0   4   4   4   3 -
anno1.g18281.t1      -          PF00560_full         -            5.4e-16   59.4 118.2        61    4.7   0.0  31.7   1   1  31  32  32  32   0 -
anno1.g34688.t1      -          PF00560_full         -            7.3e-16   59.0  20.7   4.6e-06   27.5   0.6   5.7   3   2   1   4   4   4   3 -
anno1.g11378.t1      -          PF00560_full         -            1.4e-15   58.0  59.1     0.053   14.5   0.2  12.8   4   3   8  13  13  12   4 -
anno1.g17934.t1      -          PF00560_full         -            2.3e-15   57.4  50.7   0.00093   20.1   2.0   8.8   2   2   5   8   8   8   4 -
anno1.g19950.t1      -          PF00560_full         -            2.6e-14   54.0  62.0      0.43   11.6   0.1  14.1   3   3  10  14  14  13   2 -
anno1.g1997.t1       -          PF00560_full         -            5.8e-14   52.9  67.2    0.0066   17.4   1.3  13.3   6   3   7  13  13  13   3 -
anno1.g14903.t1      -          PF00560_full         -            2.6e-13   50.8  71.7   0.00092   20.2   0.5  10.6   1   1   9  10  10  10   5 -
anno1.g33335.t1      -          PF00560_full         -            3.1e-13   50.6  92.9    0.0019   19.1   7.9  10.1   2   2   7   9   9   9   3 -
anno1.g38425.t1      -          PF00560_full         -            1.2e-12   48.6  75.3      0.11   13.5   0.7  12.6   2   1  10  13  13  12   5 -
anno1.g38424.t1      -          PF00560_full         -            1.7e-12   48.2  19.6      0.42   11.6   0.2   9.0   9   0   0   9   9   9   2 -
anno1.g272.t1        -          PF00560_full         -            3.8e-12   47.1  21.8    0.0061   17.5   0.2   6.7   1   1   5   6   6   6   3 -
anno1.g14909.t1      -          PF00560_full         -            6.4e-12   46.3  73.3   0.00043   21.2   1.1  10.3   1   1   9  10  10  10   5 -
anno1.g30210.t1      -          PF00560_full         -            7.2e-12   46.2  66.4     0.076   14.0   0.4  10.3   2   2   8  10  10  10   4 -
anno1.g15914.t1      -          PF00560_full         -              7e-11   43.0  19.6      0.08   13.9   0.7   5.1   1   1   3   4   4   4   2 -
anno1.g2757.t1       -          PF00560_full         -            1.7e-10   41.8  64.9    0.0082   17.1   0.7  10.1   3   3   5   9   9   9   4 -
anno1.g26927.t1      -          PF00560_full         -            1.9e-10   41.6  45.2     0.018   16.0   0.1   9.4   2   2   9  11  11  11   5 -
anno1.g34931.t1      -          PF00560_full         -            3.1e-10   40.9  90.7    0.0032   18.4   3.7  11.4   2   2   9  11  11   9   2 -
anno1.g19737.t1      -          PF00560_full         -            7.8e-10   39.6  26.6     0.046   14.7   0.8   5.7   1   1   4   5   5   5   3 -
anno1.g22427.t1      -          PF00560_full         -            1.1e-09   39.1  35.5     0.013   16.5   0.7   7.9   3   2   3   7   7   7   4 -
anno1.g19961.t1      -          PF00560_full         -            1.5e-09   38.7  46.0      0.35   11.9   0.1  11.8   3   3   9  12  12  11   2 -
anno1.g7580.t1       -          PF00560_full         -            6.5e-09   36.7  16.9    0.0095   16.9   0.4   5.7   4   2   1   5   5   4   3 -
anno1.g19770.t3      -          PF00560_full         -            6.8e-09   36.6  43.2    0.0018   19.2   1.9   6.9   1   1   5   7   7   7   3 -
anno1.g18520.t1      -          PF00560_full         -            2.7e-08   34.7  18.8     0.033   15.2   0.4   6.4   1   1   6   7   7   5   1 -
anno1.g5323.t1       -          PF00560_full         -            3.1e-08   34.5  45.1   0.00015   22.7   8.5   7.3   2   1   4   7   7   7   2 -
anno1.g1956.t1       -          PF00560_full         -            3.3e-08   34.4  75.7     0.091   13.7   0.4  14.0   3   3  12  15  15  14   2 -
anno1.g23801.t1      -          PF00560_full         -              6e-07   30.4  18.6     0.023   15.7   1.8   4.7   1   1   4   5   5   5   2 -
anno1.g7231.t1       -          PF00560_full         -            1.4e-06   29.2  84.1      0.12   13.3   3.5  13.3   1   1  12  14  14  14   3 -
anno1.g1953.t1       -          PF00560_full         -            1.6e-06   29.0  36.9      0.71   10.9   0.3   9.4   2   2   8  10  10   9   2 -
anno1.g3678.t1       -          PF00560_full         -            1.7e-06   29.0  47.8    0.0037   18.2   3.5   6.1   1   1   6   7   7   6   3 -
anno1.g11120.t1      -          PF00560_full         -              2e-06   28.7  18.6      0.12   13.4   0.2   5.5   2   1   3   5   5   5   2 -
anno1.g7230.t1       -          PF00560_full         -            2.7e-06   28.3  39.2       1.1   10.2   1.2   7.0   1   1   6   7   7   7   2 -
anno1.g29236.t1      -          PF00560_full         -            3.7e-06   27.8  65.1      0.82   10.7   0.1  14.2   4   3  12  16  16  13   2 -
anno1.g11110.t1      -          PF00560_full         -            3.7e-06   27.8  20.9    0.0043   18.0   0.6   6.2   2   1   4   7   7   5   1 -
anno1.g1556.t1       -          PF00560_full         -            3.8e-06   27.8  21.8      0.03   15.3   0.5   6.4   2   2   4   6   6   6   1 -
anno1.g11381.t1      -          PF00560_full         -            3.9e-06   27.8  64.0      0.19   12.8   1.9   9.9   2   2   7  10  10  10   3 -
anno1.g5024.t1       -          PF00560_full         -            4.9e-06   27.5  18.7       0.5   11.4   0.2   5.2   1   1   4   5   5   4   2 -
anno1.g11391.t1      -          PF00560_full         -            6.4e-06   27.1  12.7     0.019   15.9   0.1   4.3   3   2   1   4   4   4   1 -
anno1.g30832.t2      -          PF00560_full         -              7e-06   27.0  17.0      0.05   14.6   1.8   4.5   1   1   1   3   3   3   1 -
