#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g2128.t1       -          PF13516_full         -            7.7e-82  269.9  79.1   4.8e-07   30.4   0.3  16.1   2   2  14  16  16  16  14 -
anno1.g29104.t1      -          PF13516_full         -            3.2e-67  223.0 102.7   3.9e-05   24.3   0.9  20.2   2   2  18  20  20  20  17 -
anno1.g18414.t1      -          PF13516_full         -            3.7e-61  203.6 155.0   2.4e-05   25.0   2.5  16.3   1   1  15  16  16  16  15 -
anno1.g18066.t1      -          PF13516_full         -            3.1e-57  191.1  36.9   0.00013   22.6   0.3  13.3   2   1  11  13  13  12  11 -
anno1.g14300.t1      -          PF13516_full         -            5.1e-56  187.2  61.3     8e-06   26.5   0.3  15.1   3   1  12  15  15  14  12 -
anno1.g4155.t1       -          PF13516_full         -            9.1e-51  170.4  73.6   7.1e-06   26.6   1.6  13.2   2   1  11  13  13  13  11 -
anno1.g17923.t1      -          PF13516_full         -            3.6e-49  165.3  42.4   1.7e-05   25.5   0.0  11.4   1   1  10  11  11  11   9 -
anno1.g20349.t1      -          PF13516_full         -            3.9e-48  162.0  87.0   5.7e-06   26.9   0.5  15.0   3   2  12  15  15  14  10 -
anno1.g21017.t1      -          PF13516_full         -            3.9e-47  158.8  75.3     2e-05   25.2   0.4  14.5   6   3   9  15  15  13  11 -
anno1.g33553.t1      -          PF13516_full         -            7.3e-46  154.7  26.4    0.0025   18.5   0.0  15.0   3   3  12  15  15  15  10 -
anno1.g28228.t1      -          PF13516_full         -            1.8e-44  150.2  60.3   2.1e-07   31.5   0.1  13.1   1   1  12  13  13  13   9 -
anno1.g7820.t1       -          PF13516_full         -            8.1e-43  144.9  61.7   4.9e-07   30.4   0.4  13.2   1   1  12  13  13  13   9 -
anno1.g4351.t1       -          PF13516_full         -            8.2e-43  144.9  68.6   7.4e-05   23.4   0.5  16.5   6   4  12  18  18  16   9 -
anno1.g19861.t1      -          PF13516_full         -            7.4e-42  141.9  33.2   0.00029   21.5   0.7  11.8   3   2   8  11  11  11  10 -
