#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g36068.t1      -          PF14580_full         -             5e-150  499.5 138.8   9.3e-31  108.4   8.4   9.9   2   2   7   9   9   9   9 -
anno1.g14057.t1      -          PF14580_full         -            4.7e-91  306.1  63.3   6.1e-35  122.1   6.8   4.1   1   1   4   5   5   5   5 -
anno1.g10856.t1      -          PF14580_full         -            4.5e-66  224.2  46.0   2.2e-37  130.1  10.0   3.2   1   1   2   3   3   3   3 -
anno1.g5458.t1       -          PF14580_full         -            1.6e-62  212.5 100.8   1.1e-14   55.6   8.2   8.6   2   2   5   7   7   7   7 -
anno1.g32366.t1      -          PF14580_full         -              1e-56  193.5  33.9   6.7e-21   76.0   2.9   4.1   1   1   3   4   4   4   4 -
anno1.g38194.t1      -          PF14580_full         -            2.6e-54  185.6 104.3   1.1e-15   58.9  12.4   7.6   1   1   4   6   6   6   6 -
anno1.g16991.t1      -          PF14580_full         -            6.4e-54  184.3  48.1   2.3e-12   48.0   1.7  10.4   8   2   2  10  10  10   6 -
anno1.g40275.t1      -          PF14580_full         -            2.9e-53  182.2  68.9   1.5e-11   45.4  12.1   6.6   2   2   4   6   6   6   6 -
anno1.g39218.t1      -          PF14580_full         -            4.9e-53  181.4  31.3   2.6e-33  116.7  13.6   3.5   1   1   2   3   3   3   3 -
anno1.g6234.t1       -          PF14580_full         -            1.4e-51  176.6  59.6   1.9e-14   54.9   3.6   6.8   2   2   4   6   6   6   6 -
anno1.g10036.t1      -          PF14580_full         -            8.1e-51  174.1  24.4     4e-18   66.9   0.6   5.3   1   1   3   4   4   4   4 -
anno1.g33208.t1      -          PF14580_full         -            9.5e-51  173.9  22.0   6.2e-47  161.4  11.9   2.5   1   1   1   2   2   2   2 -
anno1.g5403.t1       -          PF14580_full         -            8.7e-48  164.2  28.1   7.3e-39  134.9   7.5   3.1   2   1   1   3   3   2   2 -
anno1.g35961.t2      -          PF14580_full         -            5.4e-46  158.3  39.1   1.6e-07   32.1   0.7   9.9   2   1   6   9   9   8   8 -
