#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g35352.t2            -          PF13895_full         -                  0 1647.1   0.0   5.1e-16   60.2   0.0  45.4   6   4  34  45  45  45  45 -
g1193.t1             -          PF13895_full         -                  0 1217.3 140.3   5.1e-13   50.4   3.0  36.2   8   6  23  36  36  36  36 -
g1192.t1             -          PF13895_full         -                  0 1061.3  98.1   5.5e-15   56.8   1.3  26.3   2   2  18  26  26  26  26 -
g35352.t1            -          PF13895_full         -           2.4e-176  581.8   0.0   1.3e-16   62.1   0.0  15.6   2   1  12  15  15  15  15 -
g9713.t1             -          PF13895_full         -             1e-155  514.7  32.6   4.3e-15   57.2   0.0  14.0   1   1  11  12  12  12  12 -
g20903.t1            -          PF13895_full         -           1.6e-147  488.0  35.1   1.3e-15   58.9   0.0  13.0   2   1  10  13  13  12  11 -
g15419.t1            -          PF13895_full         -             2e-129  429.1  76.9   3.5e-16   60.7   0.0  22.4   9   7  10  21  21  20  15 -
g7079.t1             -          PF13895_full         -           1.8e-122  406.5  29.4   4.6e-19   70.1   0.1  10.1   2   2   8  10  10  10  10 -
g27496.t1            -          PF13895_full         -           5.3e-108  359.5  64.8   1.1e-14   55.8   0.5   9.5   4   2   5   9   9   9   8 -
g7067.t1             -          PF13895_full         -           2.6e-103  344.2  95.8     1e-11   46.2   0.3  11.6   1   1  11  12  12  12  11 -
g19878.t1            -          PF13895_full         -           3.7e-101  337.2  19.4     1e-17   65.7   1.4   8.0   3   1   5   8   8   8   8 -
g29936.t1            -          PF13895_full         -            2.1e-99  331.5  59.6   3.6e-20   73.7   4.2   9.5   1   1   8   9   9   9   9 -
g29937.t1            -          PF13895_full         -            9.7e-92  306.5  53.1   1.2e-20   75.2   1.9   8.5   2   2   6   8   8   8   7 -
g37999.t1            -          PF13895_full         -            6.3e-87  290.9  53.9   3.2e-15   57.6   5.0   8.2   1   1   6   8   8   8   7 -
g7063.t1             -          PF13895_full         -            1.3e-85  286.6  45.2   1.1e-15   59.1   0.5   8.5   3   2   5   8   8   8   7 -
g22621.t1            -          PF13895_full         -            1.6e-84  283.0  46.3   9.7e-17   62.5   1.7   9.0   2   1   7   9   9   8   8 -
g1192.t2             -          PF13895_full         -            3.9e-83  278.6  16.7   6.8e-16   59.8   1.2   6.3   1   1   4   6   6   6   6 -
g7061.t1             -          PF13895_full         -            6.2e-83  277.9  30.4   5.6e-15   56.8   0.8   7.2   2   1   5   7   7   7   7 -
g19876.t2            -          PF13895_full         -            8.5e-83  277.4  30.6   1.2e-15   59.0   4.6   6.4   1   1   5   6   6   6   6 -
g32102.t1            -          PF13895_full         -            3.9e-80  268.8  11.6   7.8e-14   53.1   0.2   7.0   1   1   4   7   7   7   7 -
g29940.t2            -          PF13895_full         -            5.5e-79  265.0  51.4   2.1e-17   64.7   0.5   8.4   1   1   7   8   8   8   7 -
g19877.t1            -          PF13895_full         -            5.5e-79  265.0  16.1   5.5e-18   66.6   0.2   6.3   3   2   3   6   6   6   6 -
g35107.t1            -          PF13895_full         -            6.8e-79  264.7  17.7   6.1e-17   63.2   0.0   6.1   1   1   5   6   6   6   6 -
g29939.t1            -          PF13895_full         -            3.2e-77  259.3  36.6   1.8e-16   61.6   0.7   6.3   1   1   5   6   6   6   6 -
g7089.t1             -          PF13895_full         -            9.2e-77  257.8  20.9   2.5e-17   64.4   0.3   7.3   2   2   5   7   7   7   5 -
g30588.t1            -          PF13895_full         -            2.6e-76  256.4  58.5     7e-15   56.5   1.8   7.1   1   1   6   7   7   7   7 -
g7437.t1             -          PF13895_full         -            3.5e-76  255.9  19.4   7.8e-19   69.3   0.0   6.2   1   1   4   6   6   6   6 -
g7064.t1             -          PF13895_full         -            3.4e-75  252.7  61.6     5e-14   53.7   0.9   9.2   2   2   7   9   9   7   7 -
g7065.t1             -          PF13895_full         -            2.9e-73  246.5  51.6   5.7e-16   60.0   2.9   8.9   2   2   7   9   9   7   7 -
g351.t1              -          PF13895_full         -            5.9e-72  242.2  36.1   9.3e-15   56.1   0.9   8.7   2   2   6   8   8   8   8 -
g19878.t2            -          PF13895_full         -            4.6e-71  239.3  11.3   1.3e-17   65.3   2.0   6.0   3   1   3   6   6   6   6 -
g38012.t1            -          PF13895_full         -            6.2e-71  238.9   9.4   1.8e-13   51.9   0.1   6.9   1   1   5   6   6   6   6 -
g10296.t1            -          PF13895_full         -            1.1e-70  238.1  38.2   2.2e-12   48.4   0.1  12.0   3   2   8  11  11  10   9 -
g34669.t1            -          PF13895_full         -            2.2e-68  230.6  42.0   3.9e-16   60.5   0.3   6.7   2   1   5   7   7   6   6 -
g29940.t1            -          PF13895_full         -            6.4e-68  229.0  42.7   1.9e-17   64.8   0.5   7.5   1   1   6   7   7   7   6 -
g30588.t2            -          PF13895_full         -            6.2e-67  225.8  46.2   5.7e-15   56.8   1.9   6.1   1   1   5   6   6   6   6 -
g27603.t1            -          PF13895_full         -            7.2e-66  222.4  14.7     1e-18   68.9   0.0   5.3   2   1   3   5   5   5   5 -
g27603.t2            -          PF13895_full         -            7.5e-66  222.3  14.2   1.1e-18   68.8   0.0   5.3   2   1   3   5   5   5   5 -
g38466.t1            -          PF13895_full         -              5e-64  216.4   0.6   3.9e-15   57.3   0.0   4.4   1   1   3   4   4   4   4 -
g14334.t1            -          PF13895_full         -            5.1e-64  216.4   6.0   2.5e-14   54.7   1.4   6.2   3   1   3   6   6   6   5 -
g6604.t1             -          PF13895_full         -            1.3e-63  215.1  33.9   3.1e-16   60.9   0.1   7.3   2   1   4   6   6   6   6 -
g26801.t1            -          PF13895_full         -            1.4e-63  215.0  41.8   5.3e-17   63.4   0.7   7.4   4   1   4   8   8   5   5 -
g32884.t1            -          PF13895_full         -            5.9e-63  212.9  24.5   9.9e-19   69.0   0.0   6.8   3   2   4   7   7   6   6 -
g37386.t1            -          PF13895_full         -            1.1e-60  205.5   5.9   1.3e-14   55.6   0.3   5.2   1   1   4   5   5   5   5 -
g5258.t1             -          PF13895_full         -            1.8e-60  204.8  14.1   1.6e-11   45.6   1.4   6.5   1   1   4   6   6   6   6 -
g30590.t1            -          PF13895_full         -            4.4e-59  200.3  49.4   2.2e-14   54.9   2.4   6.4   1   1   5   6   6   6   6 -
g22037.t1            -          PF13895_full         -            5.4e-58  196.8   0.0   1.8e-12   48.6   0.0   6.1   2   2   4   6   6   6   6 -
g34905.t1            -          PF13895_full         -            2.6e-56  191.3   0.0   3.5e-13   51.0   0.0   4.2   1   1   3   4   4   4   4 -
g9304.t1             -          PF13895_full         -              6e-55  186.8   0.1   1.5e-14   55.4   0.0   5.9   1   1   4   5   5   5   5 -
g38386.t1            -          PF13895_full         -            2.2e-54  185.0  15.6     2e-15   58.3   0.6   5.5   2   2   3   5   5   5   4 -
g32427.t2            -          PF13895_full         -            2.5e-54  184.8  12.7   2.4e-13   51.5   0.3   5.0   1   1   4   5   5   5   5 -
g32427.t1            -          PF13895_full         -              1e-53  182.8  10.6   3.2e-13   51.1   0.2   5.2   1   1   4   5   5   5   5 -
g33795.t1            -          PF13895_full         -            1.3e-53  182.5  32.8   5.9e-12   46.9   0.1  10.4   4   2   6  11  11   8   6 -
