#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g19701.t1            -          PF13516_full         -            7.2e-86  282.8  79.9   2.3e-06   28.3   0.5  15.4   1   1  14  15  15  15  14 -
g18156.t1            -          PF13516_full         -            4.1e-85  280.4 152.7   7.3e-05   23.5   1.4  25.1   1   1  24  25  25  25  20 -
g22418.t1            -          PF13516_full         -            1.5e-80  265.8 116.8   6.9e-07   30.0   0.9  18.4   5   4  14  19  19  17  16 -
g28541.t1            -          PF13516_full         -            6.8e-78  257.3  74.1   1.9e-06   28.5   1.4  15.3   2   1  14  16  16  15  12 -
g14721.t1            -          PF13516_full         -            1.5e-74  246.6  89.7   6.8e-07   30.0   0.8  13.5   1   1  12  13  13  13  12 -
g28210.t1            -          PF13516_full         -            1.7e-73  243.2  71.3   9.9e-07   29.5   1.1  13.1   1   1  12  13  13  13  12 -
g17282.t1            -          PF13516_full         -            1.4e-62  208.3  42.6   8.6e-06   26.5   0.4  11.3   2   1   9  11  11  11  11 -
g14494.t1            -          PF13516_full         -            2.1e-62  207.7  64.0   4.3e-08   33.8   0.9   9.4   1   1   8   9   9   9   9 -
g13914.t1            -          PF13516_full         -            7.4e-50  167.5  41.9     4e-06   27.5   0.3  10.3   2   1   8  10  10  10   9 -
g27697.t1            -          PF13516_full         -            1.1e-49  167.0  54.5   4.4e-07   30.6   0.4  14.9   4   3  12  16  16  13   7 -
g12482.t1            -          PF13516_full         -            3.9e-46  155.6  79.2   5.2e-06   27.2   1.8  13.6   2   1  12  14  14  13   9 -
g15186.t1            -          PF13516_full         -            1.1e-44  151.0  45.8   2.8e-06   28.0   0.6  10.4   1   1   9  10  10  10   8 -
g26184.t1            -          PF13516_full         -            1.2e-43  147.7  16.5    0.0011   19.8   0.2  12.5   2   2  10  12  12  12  10 -
g7380.t1             -          PF13516_full         -            1.6e-41  140.9  49.3   0.00019   22.2   0.9  11.5   2   2   9  11  11  11  10 -
g14998.t1            -          PF13516_full         -            2.6e-41  140.2  37.4   2.4e-06   28.2   0.2   8.1   1   1   7   8   8   8   8 -
g16564.t1            -          PF13516_full         -            9.8e-41  138.3  41.4   1.2e-05   26.0   0.4   9.1   1   1   8   9   9   9   8 -
g10062.t1            -          PF13516_full         -            7.9e-40  135.4  61.7   9.3e-07   29.6   0.5  11.1   1   1  10  11  11  10   9 -
g2781.t1             -          PF13516_full         -            1.5e-37  128.1  28.9   6.6e-07   30.0   0.1   8.9   3   2   6   9   9   8   8 -
g18489.t1            -          PF13516_full         -            8.3e-35  119.4  23.3   2.3e-06   28.3   0.0   9.6   2   2   8  10  10   9   7 -
g15348.t1            -          PF13516_full         -            1.8e-32  111.9  34.5   0.00011   22.9   0.5   9.1   1   1   8   9   9   8   8 -
g16086.t1            -          PF13516_full         -            3.2e-32  111.1  51.7   7.2e-05   23.5   0.5  12.4   2   2  10  12  12  12   6 -
g11354.t1            -          PF13516_full         -              2e-30  105.3  12.0    0.0021   18.8   0.1   9.1   1   1   8   9   9   9   6 -
g9122.t1             -          PF13516_full         -            2.2e-29  102.0   9.5   1.1e-05   26.1   0.1   8.2   2   2   6   8   8   8   5 -
g6252.t1             -          PF13516_full         -            3.7e-28   98.1  58.1   0.00036   21.3   0.2  11.6   5   2   6  11  11  11   7 -
g4571.t1             -          PF13516_full         -              4e-28   98.0  25.5   1.5e-05   25.7   0.1   9.4   3   2   7  10  10  10   6 -
g2581.t1             -          PF13516_full         -            4.8e-28   97.7  18.2   0.00028   21.6   0.1   8.7   2   2   7   9   9   8   6 -
g18532.t1            -          PF13516_full         -            9.1e-28   96.8  50.0     3e-06   27.9   0.8  14.9   2   2  13  15  15  15   5 -
g20576.t1            -          PF13516_full         -            2.2e-26   92.4  25.2   0.00063   20.5   0.1   9.4   2   2   7   9   9   9   6 -
g7527.t1             -          PF13516_full         -            3.3e-25   88.6  20.3   0.00072   20.3   0.3   9.7   2   2   7   9   9   8   5 -
g19311.t1            -          PF13516_full         -            7.1e-25   87.6  34.2   6.8e-06   26.8   0.2   7.9   1   1   6   7   7   7   5 -
g18494.t1            -          PF13516_full         -            2.1e-24   86.0  23.3   4.4e-05   24.2   0.2   8.5   3   3   6   9   9   7   6 -
g2937.t1             -          PF13516_full         -            1.1e-23   83.7  45.0   0.00018   22.2   0.3   8.7   2   1   7   9   9   8   7 -
g15912.t1            -          PF13516_full         -            6.2e-23   81.3  13.6   9.8e-08   32.7   0.6   4.0   1   1   3   4   4   4   3 -
g18155.t1            -          PF13516_full         -            1.7e-22   79.9  32.8     2e-05   25.3   1.8   6.5   2   2   5   7   7   7   4 -
g17679.t1            -          PF13516_full         -            1.2e-21   77.2  18.1   5.5e-05   23.9   0.1   8.3   3   2   5   8   8   8   2 -
g23367.t1            -          PF13516_full         -            4.9e-21   75.3  14.0   0.00082   20.1   0.0   7.7   4   2   4   8   8   7   4 -
g1009.t1             -          PF13516_full         -            1.3e-20   73.9  28.8     0.036   14.9   0.0  11.3   2   2   9  11  11  11   4 -
g12432.t1            -          PF13516_full         -            1.3e-20   73.9  13.5   1.3e-07   32.3   0.4   3.5   2   2   2   4   4   3   3 -
g18495.t1            -          PF13516_full         -              4e-20   72.4  30.9   0.00082   20.1   0.1  10.0   3   2   7  10  10   9   5 -
g18643.t1            -          PF13516_full         -            9.5e-20   71.1  34.0   1.9e-05   25.3   0.4   6.4   2   1   5   7   7   5   5 -
g18466.t1            -          PF13516_full         -              2e-19   70.1  29.1     0.024   15.4   0.1   9.0   2   2   7   9   9   9   5 -
g12190.t1            -          PF13516_full         -            4.5e-19   69.0  29.3   0.00026   21.7   0.0   9.3   3   1   6   9   9   9   3 -
g12190.t2            -          PF13516_full         -            4.5e-19   69.0  29.3   0.00026   21.7   0.0   9.3   3   1   6   9   9   9   3 -
g18484.t1            -          PF13516_full         -            1.8e-18   67.1  21.9    0.0079   17.0   0.2   8.6   3   3   6   9   9   9   5 -
g19038.t1            -          PF13516_full         -            6.2e-18   65.3  67.0   0.00084   20.1   0.2  13.6   5   5   9  14  14  13   5 -
g19038.t2            -          PF13516_full         -            6.9e-18   65.2  66.9   0.00085   20.1   0.2  13.6   5   5   9  14  14  13   5 -
g3029.t1             -          PF13516_full         -            1.3e-17   64.3  22.2    0.0017   19.1   0.4   7.3   2   2   5   7   7   7   5 -
g10359.t1            -          PF13516_full         -            2.9e-17   63.2  30.2     0.014   16.2   0.0  11.5   7   5   4  11  11   9   3 -
g3199.t1             -          PF13516_full         -            3.7e-17   62.8  40.4   0.00088   20.0   0.7  10.4   5   2   4  10  10  10   5 -
g12895.t1            -          PF13516_full         -              3e-16   59.9  19.4   8.8e-05   23.2   0.7   6.3   3   3   4   7   7   6   4 -
g21774.t2            -          PF13516_full         -            6.4e-16   58.9  38.8   0.00031   21.5   1.9  14.2   6   4  11  17  17  12   3 -
g21774.t1            -          PF13516_full         -            6.9e-16   58.8  38.7   0.00031   21.5   1.9  14.2   6   4  11  17  17  12   3 -
g7721.t1             -          PF13516_full         -            1.6e-15   57.6  45.5   0.00048   20.9   2.5  11.0   3   2   9  12  12  12   4 -
g16681.t1            -          PF13516_full         -            1.9e-15   57.3  12.3   0.00019   22.2   0.9   5.4   1   1   4   5   5   5   3 -
g7531.t1             -          PF13516_full         -            5.1e-15   56.0  34.4     0.015   16.1   0.3  10.5   3   1   7  10  10  10   4 -
g26182.t1            -          PF13516_full         -            1.1e-13   51.7  12.7     0.013   16.3   0.1   7.2   2   1   5   7   7   7   2 -
g18422.t1            -          PF13516_full         -            1.2e-13   51.6  20.9   0.00028   21.6   0.1   7.9   6   3   3   9   9   6   3 -
g21773.t1            -          PF13516_full         -            1.5e-13   51.3  37.3    0.0012   19.6   2.9  10.2   5   2   5  10  10  10   3 -
g21773.t2            -          PF13516_full         -            2.2e-13   50.7  38.6    0.0012   19.6   2.9  10.3   5   2   5  10  10  10   3 -
g20802.t1            -          PF13516_full         -            4.3e-13   49.8  19.3    0.0018   19.1   2.6   6.0   3   2   3   6   6   6   3 -
g15986.t1            -          PF13516_full         -            4.7e-13   49.7   7.9      0.21   12.4   0.0   6.8   1   1   5   6   6   6   3 -
g19501.t1            -          PF13516_full         -            4.9e-12   46.4  20.5    0.0029   18.4   0.1   6.2   2   1   5   7   7   6   4 -
g21117.t1            -          PF13516_full         -            1.7e-10   41.5  22.2     0.083   13.7   0.0   7.6   5   3   3   8   8   6   3 -
g17910.t1            -          PF13516_full         -            2.1e-10   41.3  36.4      0.14   13.0   0.2   8.6   7   1   1   8   8   8   3 -
g5.t1                -          PF13516_full         -            2.4e-10   41.1  32.9     0.051   14.4   0.4  10.2   3   2   6  10  10   8   4 -
g21008.t1            -          PF13516_full         -            4.1e-10   40.3  22.7       0.9   10.4   0.2   8.7   4   3   5   9   9   8   1 -
