#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g2199.t1             -          PF13927_seed         -                  0 3158.8   0.0   4.3e-16   60.6   0.0  72.6  72   0   0  72  72  72  72 -
g7199.t1             -          PF13927_seed         -                  0 1072.6  73.5   2.6e-15   58.1   0.0  27.0  26   0   0  26  26  26  26 -
g20124.t1            -          PF13927_seed         -           6.1e-219  710.6 103.9   1.2e-13   52.8   0.7  21.4  21   0   0  21  21  21  21 -
g5174.t1             -          PF13927_seed         -           1.8e-170  555.3  35.0   4.9e-16   60.5   0.2  12.3  12   0   0  12  12  12  12 -
g20832.t1            -          PF13927_seed         -           8.8e-164  533.9  15.0   9.9e-17   62.7   0.0  11.7  11   0   0  11  11  11  11 -
g7197.t1             -          PF13927_seed         -           2.9e-155  506.6  19.4   2.6e-11   45.3   0.0  14.5  14   0   0  14  14  14  14 -
g1105.t1             -          PF13927_seed         -           7.5e-120  393.1  28.0   3.8e-16   60.8   1.0  10.0   9   0   0   9   9   9   9 -
g28987.t1            -          PF13927_seed         -           4.7e-119  390.6  48.0   1.6e-16   62.0   0.6   9.1  10   0   0  10  10   8   8 -
g7198.t1             -          PF13927_seed         -           4.7e-104  342.5  28.4     2e-13   52.1   0.2   8.7   8   0   0   8   8   8   8 -
g11785.t1            -          PF13927_seed         -            2.3e-98  324.3  24.9   5.3e-14   53.9   0.1  10.0  11   0   0  11  11   8   8 -
g5709.t1             -          PF13927_seed         -            3.3e-96  317.4  11.0   7.5e-17   63.1   0.2   8.3   8   0   0   8   8   7   7 -
g31618.t1            -          PF13927_seed         -            8.6e-96  316.0  21.6   1.1e-17   65.7   0.3   7.3   7   0   0   7   7   7   7 -
g17646.t1            -          PF13927_seed         -            1.4e-84  280.1  20.3   8.4e-14   53.3   0.9   7.4   7   0   0   7   7   6   6 -
g18239.t2            -          PF13927_seed         -            3.7e-78  259.5  19.2   2.7e-14   54.9   0.2   6.3   6   0   0   6   6   6   6 -
g18239.t1            -          PF13927_seed         -            1.1e-76  254.8  22.3   3.6e-14   54.5   0.2   6.7   7   0   0   7   7   6   6 -
g20122.t1            -          PF13927_seed         -            1.3e-74  248.1  13.1   5.9e-12   47.4   0.0   9.2   9   0   0   9   9   8   7 -
g11721.t1            -          PF13927_seed         -            4.5e-73  243.2  15.4   1.2e-14   56.0   1.1   5.2   5   0   0   5   5   5   5 -
g33071.t1            -          PF13927_seed         -            1.5e-68  228.7   3.2   4.1e-16   60.7   0.0   4.9   5   0   0   5   5   4   4 -
g9315.t1             -          PF13927_seed         -            1.7e-67  225.4  21.6   2.5e-14   55.0   0.1   8.0   9   0   0   9   9   6   5 -
g16156.t1            -          PF13927_seed         -              5e-66  220.6   2.7   2.3e-13   51.9   0.0   6.7   6   0   0   6   6   6   6 -
g20562.t1            -          PF13927_seed         -            2.1e-65  218.6  23.3   6.4e-12   47.3   0.1   8.8   8   1   1   9   9   8   7 -
