#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g11572.t1            -          PF13927_seed         -                  0 2131.9 197.7   6.8e-13   51.0   0.0  58.4  57   0   0  57  57  57  56 -
g27488.t1            -          PF13927_seed         -                  0 1710.2 240.5   5.8e-16   60.9   1.3  38.3  38   0   0  38  38  38  38 -
g17035.t1            -          PF13927_seed         -                  0 1516.9  23.3   1.1e-15   60.0   0.1  37.4  37   0   0  37  37  37  37 -
g27477.t1            -          PF13927_seed         -                  0 1246.0 202.4   6.2e-16   60.8   1.2  32.9  33   1   0  33  33  31  30 -
g2832.t1             -          PF13927_seed         -                  0 1106.2 133.3   7.2e-13   51.0   0.2  27.5  27   0   0  27  27  27  27 -
g17039.t2            -          PF13927_seed         -                  0 1080.1   0.1   1.1e-15   60.0   0.1  23.4  23   0   0  23  23  23  23 -
g57885.t1            -          PF13927_seed         -                  0 1066.9 108.2   9.5e-13   50.6   0.0  31.0  30   0   0  30  30  30  29 -
g27482.t1            -          PF13927_seed         -           1.4e-259  841.5 129.6   1.1e-16   63.1   2.1  21.2  20   1   1  21  21  21  18 -
g11563.t1            -          PF13927_seed         -           7.6e-239  775.1  61.9   2.3e-13   52.5   0.0  22.2  21   1   1  22  22  21  21 -
g50149.t1            -          PF13927_seed         -           1.8e-196  639.2  61.4   7.3e-17   63.7   0.3  18.5  18   1   1  19  19  17  16 -
g49463.t1            -          PF13927_seed         -           1.5e-173  565.8  20.0     6e-15   57.6   0.0  12.4  12   0   0  12  12  12  12 -
g40416.t1            -          PF13927_seed         -           1.4e-163  533.8  12.2   6.7e-15   57.5   0.1  12.0  11   0   0  11  11  11  11 -
g16715.t1            -          PF13927_seed         -           2.7e-125  411.2  28.9   3.4e-17   64.8   0.3   9.9   9   0   0   9   9   9   9 -
g3400.t1             -          PF13927_seed         -           2.9e-118  388.7   9.7   2.6e-15   58.8   0.0  11.8   9   3   0   9   9   9   9 -
g1037.t1             -          PF13927_seed         -           2.7e-107  353.5  27.0     8e-16   60.4   0.2  11.0  11   0   0  11  11   9   9 -
g17036.t1            -          PF13927_seed         -           1.7e-104  344.5   0.0   1.8e-15   59.3   0.0   8.1   8   0   0   8   8   8   7 -
g34881.t1            -          PF13927_seed         -           1.9e-103  341.2  59.8   3.5e-11   45.6   0.3  12.8  12   0   0  12  12  12  12 -
g9794.t1             -          PF13927_seed         -            1.3e-96  319.3  41.9   1.2e-14   56.7   1.9   8.4   8   0   0   8   8   8   8 -
g65228.t1            -          PF13927_seed         -            3.1e-95  314.9   1.3   1.3e-11   46.9   0.0  10.3  10   1   0  10  10   9   8 -
g27479.t1            -          PF13927_seed         -            5.3e-94  310.9  41.7   1.4e-14   56.4   1.5   9.2   9   0   0   9   9   8   8 -
g67911.t1            -          PF13927_seed         -            3.6e-93  308.2   9.3   1.6e-14   56.2   0.0   9.8   8   2   0   8   8   8   8 -
g17037.t1            -          PF13927_seed         -            4.1e-93  308.1   0.0   1.4e-17   66.0   0.0   6.1   6   0   0   6   6   6   6 -
g34869.t1            -          PF13927_seed         -            9.5e-93  306.9  40.5     4e-13   51.8   0.3   9.5   9   0   0   9   9   9   9 -
g51904.t1            -          PF13927_seed         -              1e-92  306.8  29.9   3.6e-11   45.5   0.0  13.4  13   0   0  13  13  12  11 -
g21771.t1            -          PF13927_seed         -              2e-92  305.9  26.2     2e-14   55.9   0.3   7.3   7   0   0   7   7   7   7 -
g27493.t1            -          PF13927_seed         -            4.6e-91  301.5  31.0   7.8e-15   57.3   0.4   7.5   7   1   0   7   7   7   6 -
g9877.t1             -          PF13927_seed         -            2.8e-89  295.8  42.8   2.2e-12   49.4   0.2  10.8  10   0   0  10  10  10   9 -
g9877.t2             -          PF13927_seed         -            1.3e-88  293.7  42.6   2.2e-12   49.4   0.2  10.8  10   0   0  10  10  10   8 -
g10480.t1            -          PF13927_seed         -              3e-86  286.1  11.4   1.1e-15   60.0   0.2   6.7   6   0   0   6   6   6   6 -
g10481.t1            -          PF13927_seed         -            5.7e-86  285.2  12.0   1.1e-15   59.9   0.2   6.6   6   0   0   6   6   6   6 -
g44661.t1            -          PF13927_seed         -            3.8e-83  276.1  10.3   1.3e-14   56.5   0.1   8.0   7   0   0   7   7   7   7 -
g51903.t1            -          PF13927_seed         -            2.5e-82  273.6  29.5   9.2e-10   41.0   0.3  12.5  11   1   0  11  11  10  10 -
g57884.t1            -          PF13927_seed         -            3.9e-82  272.9  15.8   2.7e-14   55.5   0.1   7.1   7   0   0   7   7   6   6 -
g34842.t1            -          PF13927_seed         -            7.2e-82  272.1  37.3     4e-14   55.0   1.4   8.5   8   0   0   8   8   8   7 -
g18063.t1            -          PF13927_seed         -            3.2e-80  266.8  26.7   3.2e-14   55.3   1.8   9.1   8   1   1   9   9   8   6 -
g27476.t1            -          PF13927_seed         -            5.9e-80  265.9  39.1   1.4e-13   53.2   0.1   9.6   9   0   0   9   9   9   8 -
g50148.t1            -          PF13927_seed         -            1.6e-79  264.5  16.9   1.2e-14   56.6   0.5   8.0   7   0   0   7   7   7   6 -
g34843.t1            -          PF13927_seed         -            3.7e-79  263.4  31.3   8.7e-14   53.9   0.1   8.1   7   0   0   7   7   7   7 -
g1266.t1             -          PF13927_seed         -            8.4e-79  262.2  20.1   1.3e-14   56.6   0.1   6.4   6   0   0   6   6   6   6 -
g59397.t1            -          PF13927_seed         -            2.6e-78  260.7   8.2   2.2e-15   59.0   0.0   6.7   6   0   0   6   6   5   5 -
g38879.t1            -          PF13927_seed         -            5.6e-78  259.6  20.7   8.8e-15   57.1   0.8   6.6   6   0   0   6   6   6   6 -
g21773.t1            -          PF13927_seed         -            1.8e-77  257.9   7.6   6.5e-14   54.3   0.0   6.2   6   0   0   6   6   6   6 -
g38892.t1            -          PF13927_seed         -            1.3e-76  255.2  30.4   6.2e-15   57.6   0.3   7.5   7   0   0   7   7   7   6 -
g27500.t1            -          PF13927_seed         -            1.7e-76  254.8  24.0   4.2e-15   58.1   1.1   6.1   6   0   0   6   6   6   6 -
g27490.t1            -          PF13927_seed         -            1.6e-74  248.5  18.9   1.6e-11   46.6   0.0   9.1   9   0   0   9   9   7   7 -
g36276.t1            -          PF13927_seed         -            3.7e-73  244.1  28.0   9.3e-14   53.8   0.1   7.5   7   0   0   7   7   7   7 -
g55765.t1            -          PF13927_seed         -            1.5e-72  242.2   2.2   2.4e-17   65.3   0.0   4.5   4   0   0   4   4   4   4 -
g55725.t1            -          PF13927_seed         -              3e-71  238.0   1.3   4.3e-17   64.5   0.0   4.7   4   0   0   4   4   4   4 -
g48579.t1            -          PF13927_seed         -            9.9e-71  236.4   3.9   5.6e-14   54.5   0.0   7.4   7   0   0   7   7   6   6 -
g53750.t1            -          PF13927_seed         -              2e-70  235.4  11.6   3.4e-17   64.8   0.4   7.1   6   0   0   6   6   6   5 -
g27491.t1            -          PF13927_seed         -            1.6e-67  226.0  32.1   4.7e-11   45.1   0.0   9.5   9   0   0   9   9   8   7 -
g56446.t1            -          PF13927_seed         -            2.9e-67  225.3   8.6   4.1e-16   61.3   0.0   5.5   5   0   0   5   5   5   5 -
g27491.t2            -          PF13927_seed         -            5.4e-67  224.4  32.1   5.5e-11   44.9   0.0   9.6   9   0   0   9   9   8   7 -
g17038.t1            -          PF13927_seed         -            1.2e-66  223.3   0.0   1.3e-17   66.2   0.0   5.1   5   0   0   5   5   5   5 -
g56447.t1            -          PF13927_seed         -            1.4e-66  223.1   8.4     4e-16   61.4   0.0   5.4   5   0   0   5   5   5   5 -
g43535.t1            -          PF13927_seed         -            2.8e-65  218.9  44.0   1.1e-11   47.1   0.2  13.0  13   0   0  13  13   8   5 -
g43533.t1            -          PF13927_seed         -            7.1e-65  217.6  33.8   1.8e-12   49.7   0.2   9.2   9   0   0   9   9   7   6 -
g27484.t1            -          PF13927_seed         -            1.2e-63  213.7  31.9   1.3e-14   56.5   1.0   8.4   7   2   0   7   7   7   6 -
g27443.t1            -          PF13927_seed         -            2.6e-63  212.6  35.3   1.8e-13   52.9   1.6   9.5   9   0   0   9   9   8   6 -
g27446.t1            -          PF13927_seed         -            9.4e-62  207.6  49.3   4.8e-11   45.1   0.9  11.0  11   0   0  11  11  10   7 -
g18820.t1            -          PF13927_seed         -            3.3e-61  205.9   5.5   7.5e-13   50.9   0.6   5.4   5   0   0   5   5   5   5 -
g2841.t1             -          PF13927_seed         -            2.4e-60  203.1   0.5   1.4e-11   46.9   0.0   7.1   6   1   0   6   6   6   5 -
g70068.t1            -          PF13927_seed         -            7.4e-60  201.5  22.0     3e-15   58.6   0.2   6.0   5   0   0   5   5   5   4 -
g50193.t1            -          PF13927_seed         -            8.9e-60  201.3  21.9   1.8e-14   56.1   0.0   5.5   5   0   0   5   5   5   5 -
g32366.t1            -          PF13927_seed         -            1.8e-59  200.3   6.5   1.4e-15   59.6   0.1   5.8   5   0   0   5   5   4   4 -
