#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g10036.t1            -          PF13855_full         -           3.7e-122  402.5  54.3     1e-18   68.1   1.8   5.7   1   1   8   9   9   9   9 -
g5458.t1             -          PF13855_full         -           1.9e-109  361.4 144.6   4.1e-15   56.4   5.0  10.2   2   2  10  12  12  12  12 -
g38194.t1            -          PF13855_full         -            3.8e-99  328.1 142.1   3.7e-14   53.3   3.5   9.2   1   1  11  12  12  12  12 -
g6234.t1             -          PF13855_full         -            1.7e-96  319.5  68.0   7.2e-18   65.3   3.6   7.5   1   1   7   8   8   8   8 -
g40275.t1            -          PF13855_full         -            3.8e-86  286.1  67.7     2e-16   60.6   5.4   8.9   3   2   6   9   9   9   8 -
g16991.t2            -          PF13855_full         -              1e-84  281.4  47.5   7.1e-13   49.1   0.7  10.5   8   2   2  10  10  10  10 -
g16991.t1            -          PF13855_full         -            2.6e-84  280.2  47.6   7.7e-13   49.0   0.7  10.5   8   2   2  10  10  10  10 -
g5673.t1             -          PF13855_full         -            2.6e-79  264.0  66.3   6.5e-17   62.2   1.7  12.6   2   2  10  12  12  12  11 -
g37631.t1            -          PF13855_full         -            2.4e-76  254.4  50.4   4.6e-15   56.2   0.5   6.8   1   1   7   8   8   8   8 -
g30965.t1            -          PF13855_full         -            2.1e-73  244.9  67.1   1.1e-16   61.4   7.8   8.6   1   1   7   8   8   8   8 -
g37330.t3            -          PF13855_full         -            1.5e-71  238.9  62.3   5.2e-15   56.0   0.6   5.6   1   1   6   7   7   7   7 -
g40283.t1            -          PF13855_full         -              7e-71  236.7  36.9   1.2e-14   54.9   0.3   6.9   1   1   6   7   7   7   7 -
g39542.t1            -          PF13855_full         -            4.8e-70  234.0  29.4   6.9e-17   62.1   1.4   4.3   1   1   4   5   5   5   5 -
g31258.t1            -          PF13855_full         -              2e-67  225.5  31.9   9.4e-16   58.4   0.1   6.9   1   1   5   6   6   6   6 -
g37330.t1            -          PF13855_full         -            5.1e-65  217.8  46.8   6.6e-17   62.2   7.9   4.7   1   1   5   6   6   6   6 -
g8980.t4             -          PF13855_full         -            4.4e-64  214.7  40.0   1.8e-16   60.8   1.5   4.9   1   1   5   6   6   6   6 -
g8980.t3             -          PF13855_full         -            1.7e-61  206.4  39.9   5.7e-16   59.2   7.2   4.9   1   1   4   5   5   5   5 -
g37330.t2            -          PF13855_full         -              3e-61  205.6  56.7   4.1e-14   53.1   1.3   4.7   1   1   5   6   6   6   6 -
g8980.t2             -          PF13855_full         -            1.7e-60  203.1  39.7   1.1e-15   58.3   7.8   4.8   1   1   4   5   5   5   5 -
g9223.t1             -          PF13855_full         -            3.2e-59  199.0  62.3   1.7e-15   57.6   3.6   3.8   1   1   4   5   5   5   5 -
g37769.t1            -          PF13855_full         -              1e-58  197.4  24.0   1.1e-14   54.9   0.5   4.6   1   1   4   5   5   5   5 -
g36068.t1            -          PF13855_full         -            2.3e-55  186.5 105.0   1.6e-11   44.8   2.6  11.7   4   4   8  12  12  12   9 -
g8982.t2             -          PF13855_full         -            1.4e-52  177.6  17.6   2.9e-17   63.3   1.1   4.5   1   1   3   4   4   4   4 -
g8980.t5             -          PF13855_full         -            1.4e-52  177.5  30.3     1e-15   58.3   6.2   4.5   1   1   3   4   4   4   4 -
