#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g2199.t1             -          PF13895_full         -                  0 2727.4   0.0   8.4e-17   62.7   0.0  72.7   8   5  60  73  73  72  72 -
g7199.t1             -          PF13895_full         -                  0 1050.1  95.2   3.6e-16   60.7   0.1  26.2   4   4  15  26  26  26  26 -
g20124.t1            -          PF13895_full         -           1.5e-245  807.0 166.8   9.2e-17   62.6   1.4  21.1   1   1  19  21  21  21  21 -
g20832.t1            -          PF13895_full         -           4.8e-154  509.3  17.2   7.9e-15   56.3   0.0  11.5   1   1  10  11  11  11  11 -
g7197.t1             -          PF13895_full         -           3.3e-153  506.6  35.6   1.6e-13   52.1   0.7  14.3   4   3  10  14  14  14  14 -
g5174.t1             -          PF13895_full         -           9.7e-139  459.5  47.3   2.1e-13   51.7   0.0  12.1   2   2  10  12  12  12  12 -
g7198.t1             -          PF13895_full         -           9.5e-106  352.2  34.2   4.2e-18   67.0   0.5   8.2   4   3   4   8   8   8   8 -
g28987.t1            -          PF13895_full         -           1.8e-105  351.2  36.8     2e-14   55.1   0.0   8.7   1   1   8   9   9   8   8 -
g1105.t1             -          PF13895_full         -            3.3e-96  321.1  41.2   5.1e-16   60.2   0.2  10.2   3   2   7  10  10   9   9 -
g31618.t1            -          PF13895_full         -            4.8e-89  297.8  26.9     1e-17   65.7   0.2   7.1   1   1   6   7   7   7   7 -
g20562.t1            -          PF13895_full         -            8.7e-83  277.4  40.9   1.2e-15   59.0   1.6   8.2   2   1   6   8   8   8   8 -
g11785.t1            -          PF13895_full         -            1.3e-79  267.1  29.3   2.2e-15   58.1   0.5   9.1   3   1   6   9   9   8   8 -
g18239.t2            -          PF13895_full         -            1.7e-77  260.2  16.4   1.9e-17   64.8   0.2   6.3   1   1   5   6   6   6   6 -
g18239.t1            -          PF13895_full         -            8.3e-77  258.0  16.5   1.7e-17   65.0   0.1   6.3   1   1   5   6   6   6   6 -
g5709.t1             -          PF13895_full         -            1.2e-76  257.4  35.6   3.2e-16   60.8   2.3   7.9   1   1   6   7   7   7   7 -
g11721.t1            -          PF13895_full         -            2.7e-76  256.3  12.1   1.2e-17   65.5   0.0   5.0   1   1   4   5   5   5   5 -
g20122.t1            -          PF13895_full         -              2e-75  253.5  18.9   3.8e-13   50.9   0.2   8.4   2   1   5   8   8   7   7 -
g17646.t1            -          PF13895_full         -            2.9e-73  246.5  19.5   5.4e-13   50.4   0.0   7.0   1   1   6   7   7   7   6 -
g25890.t1            -          PF13895_full         -            2.3e-69  233.8  37.8   6.5e-11   43.6   1.8   7.1   2   1   5   7   7   7   7 -
g9315.t1             -          PF13895_full         -            7.7e-61  206.0  26.5   2.2e-13   51.6   0.1   7.3   2   1   5   7   7   6   5 -
g39387.t1            -          PF13895_full         -            1.3e-59  202.0  30.5   9.6e-13   49.6   4.6   5.0   3   2   2   5   5   5   5 -
g32981.t1            -          PF13895_full         -            1.4e-59  202.0  49.8     3e-13   51.2   0.3   7.4   2   1   5   7   7   7   6 -
g3601.t1             -          PF13895_full         -            4.6e-59  200.2   6.4   4.4e-16   60.4   0.0   4.1   2   1   2   4   4   4   4 -
g33071.t1            -          PF13895_full         -            4.7e-56  190.5   8.7   1.1e-14   55.9   0.7   4.9   2   1   3   5   5   4   4 -
g27974.t1            -          PF13895_full         -            3.4e-55  187.7   7.8   2.2e-14   54.9   0.1   5.5   3   3   3   6   6   5   5 -
g32976.t1            -          PF13895_full         -            1.6e-54  185.5  34.2   1.7e-11   45.5   0.4   6.2   1   1   5   6   6   6   6 -
g16156.t1            -          PF13895_full         -            6.4e-53  180.3   0.1   2.8e-10   41.5   0.0   6.5   1   1   4   6   6   6   6 -
g27706.t1            -          PF13895_full         -            1.1e-51  176.2   6.8   2.2e-16   61.4   0.1   4.3   1   1   3   4   4   4   4 -
g33078.t1            -          PF13895_full         -            1.2e-51  176.2  17.8   7.5e-16   59.7   0.4   5.5   1   1   4   5   5   5   5 -
g34945.t1            -          PF13895_full         -              1e-50  173.1   3.8   9.8e-14   52.8   0.4   6.2   2   2   2   6   6   6   5 -
g18702.t1            -          PF13895_full         -            1.6e-50  172.5   1.5   1.5e-13   52.2   0.0   4.6   1   1   3   4   4   4   4 -
g32505.t1            -          PF13895_full         -              2e-50  172.2   4.3   3.5e-16   60.7   0.0   5.3   1   1   3   4   4   4   4 -
g27929.t1            -          PF13895_full         -            2.1e-50  172.1   7.1   4.6e-21   76.6   0.0   3.2   1   1   2   3   3   3   3 -
g30487.t1            -          PF13895_full         -            1.5e-48  166.0  11.8   2.7e-13   51.3   0.9   4.2   1   1   3   4   4   4   4 -
g27085.t2            -          PF13895_full         -            1.1e-47  163.2  22.6   1.9e-09   38.8   0.4   7.3   3   3   4   7   7   7   6 -
