#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g12005.t3            -          PF12799_full         -            1.1e-89  295.5  80.6   4.5e-12   46.5   6.7  11.1   1   1  10  11  11  11  10 -
g10902.t1            -          PF12799_full         -              4e-85  280.9 104.5   2.5e-11   44.1   6.4  13.7   4   4   8  12  12  12  11 -
g12005.t1            -          PF12799_full         -              4e-78  258.4  69.5   3.7e-12   46.7   6.6   9.8   1   1   9  10  10  10   9 -
g12005.t2            -          PF12799_full         -            5.8e-78  257.9  70.6   3.6e-12   46.8   7.4   9.8   1   1  10  11  11  11  11 -
g34931.t1            -          PF12799_full         -            4.4e-65  216.6  99.7     3e-09   37.4   2.3  12.6   2   2  11  13  13  13  13 -
g22134.t1            -          PF12799_full         -            8.8e-61  202.8  76.9   8.6e-15   55.2   1.4   6.7   2   1   8  10  10   9   9 -
g26927.t1            -          PF12799_full         -            5.8e-60  200.2  55.4   1.1e-08   35.6   0.1   9.6   1   1   8   9   9   9   8 -
g33335.t1            -          PF12799_full         -            6.7e-59  196.8  92.8   2.7e-11   44.0   6.4  10.7   3   2  10  13  13  12  11 -
g25550.t1            -          PF12799_full         -            7.4e-56  187.0  85.7   7.4e-08   33.0   7.5  14.0   3   2  11  14  14  13  10 -
g21855.t2            -          PF12799_full         -            7.7e-56  186.9  48.0     3e-09   37.4   0.1   9.6   1   1  11  12  12  12  11 -
g21855.t1            -          PF12799_full         -            3.2e-54  181.7  42.3   2.6e-09   37.6   0.0   8.7   1   1   8   9   9   9   8 -
g14903.t1            -          PF12799_full         -            2.9e-51  172.2 101.5   8.8e-10   39.1   3.1  11.7   1   1  12  13  13  13  13 -
g14909.t1            -          PF12799_full         -              2e-50  169.6 103.9   1.3e-10   41.8   5.9  11.5   1   1  11  12  12  12  12 -
