#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g4716.t2             -          PF12799_full         -            3.9e-83  274.3  93.4   8.8e-15   54.9   1.6   8.3   1   1  10  11  11  11  11 -
g14567.t1            -          PF12799_full         -            1.3e-81  269.4 115.1   2.1e-07   31.2   0.3  15.3   1   1  14  15  15  15  15 -
g5998.t1             -          PF12799_full         -              2e-71  236.7  95.5   8.9e-13   48.5   2.6   6.9   1   1   9  10  10  10  10 -
g12953.t1            -          PF12799_full         -            3.1e-63  210.4  88.4     6e-12   45.8   5.1  10.8   3   2   9  12  12  11  11 -
g2180.t1             -          PF12799_full         -            3.4e-52  175.0  69.1   1.2e-12   48.0   1.6   9.6   3   2   7  11  11  10  10 -
g15413.t1            -          PF12799_full         -              2e-51  172.5 103.4   3.7e-11   43.3   4.4  11.6   1   1  13  14  14  14  13 -
g4487.t1             -          PF12799_full         -            8.1e-45  151.3  42.2   1.1e-05   25.7   0.6   9.3   1   1   9  10  10  10  10 -
g9678.t1             -          PF12799_full         -            1.2e-44  150.7  43.8   9.4e-08   32.3   0.1   8.2   1   1   7   8   8   8   8 -
g4716.t1             -          PF12799_full         -            4.7e-44  148.8  36.6   7.6e-15   55.1   1.9   5.7   1   1   4   5   5   5   5 -
g18249.t1            -          PF12799_full         -            3.9e-42  142.7  45.6   1.5e-09   38.1   0.9   8.0   3   2   4   7   7   7   6 -
g23520.t1            -          PF12799_full         -            2.1e-41  140.3  73.8   2.6e-06   27.7   2.3  10.9   2   2  11  13  13  13  11 -
g9459.t1             -          PF12799_full         -              2e-39  134.0  52.2   6.6e-10   39.2   6.2   8.1   3   3   6   9   9   7   6 -
g9077.t1             -          PF12799_full         -            4.1e-39  133.0  43.0   3.9e-08   33.6   2.4   7.6   1   1   7   8   8   8   7 -
g13676.t1            -          PF12799_full         -            3.9e-38  129.9  63.5   4.2e-07   30.3   5.0   8.6   1   1   7   8   8   8   8 -
g26320.t1            -          PF12799_full         -            1.8e-36  124.5  43.5   5.4e-07   29.9   0.1   6.8   1   1   6   7   7   7   7 -
g7456.t1             -          PF12799_full         -            4.5e-36  123.2  44.9     4e-07   30.3   1.4   8.4   1   1   7   8   8   8   6 -
g22447.t1            -          PF12799_full         -            6.2e-35  119.6  34.9   9.2e-09   35.6   0.1   5.2   1   1   4   5   5   5   4 -
g10333.t2            -          PF12799_full         -            1.3e-33  115.4  34.9   8.6e-10   38.9   3.1   7.9   3   3   3   7   7   7   5 -
g27773.t1            -          PF12799_full         -            6.3e-32  109.9  34.1     5e-07   30.0   0.0   6.4   1   1   5   6   6   6   6 -
g5544.t1             -          PF12799_full         -            4.8e-31  107.1  24.2   1.4e-13   51.1   4.9   4.5   2   1   1   4   4   4   3 -
g4440.t3             -          PF12799_full         -            5.7e-30  103.6  55.1   3.5e-07   30.5   0.1   7.1   2   2   4   6   6   6   6 -
g9015.t1             -          PF12799_full         -            6.3e-30  103.5  27.7   1.5e-09   38.1   0.0   5.3   1   1   4   5   5   5   5 -
g13441.t1            -          PF12799_full         -            7.3e-30  103.3  50.1   1.2e-09   38.4   2.4   6.4   2   1   4   6   6   6   6 -
g4833.t1             -          PF12799_full         -            7.7e-30  103.2  36.7   1.7e-09   38.0   0.6   5.5   1   1   4   5   5   5   4 -
g4440.t1             -          PF12799_full         -            1.7e-29  102.1  54.8   4.5e-07   30.2   0.1   7.2   2   2   4   6   6   6   6 -
g4876.t1             -          PF12799_full         -            3.4e-29  101.1  19.3   3.7e-09   36.9   1.4   4.2   1   1   3   4   4   4   4 -
g10333.t1            -          PF12799_full         -            3.5e-29  101.1  33.7   8.5e-09   35.7   3.9   7.8   3   3   4   7   7   7   5 -
g4440.t2             -          PF12799_full         -              7e-29  100.1  48.7   3.3e-07   30.6   0.1   6.4   2   2   4   6   6   6   6 -
g21465.t1            -          PF12799_full         -            4.1e-28   97.7  44.1   8.4e-08   32.5   0.5   6.1   1   1   4   5   5   5   5 -
g3106.t1             -          PF12799_full         -            5.3e-28   97.3  37.1   3.3e-10   40.2   2.6   6.0   2   1   4   6   6   5   4 -
g7470.t1             -          PF12799_full         -            5.6e-28   97.3  44.5   4.4e-08   33.4   4.3   5.2   1   1   4   5   5   5   5 -
g1581.t2             -          PF12799_full         -              4e-27   94.5  38.5   4.7e-06   26.9   0.0   6.4   1   1   5   6   6   6   5 -
g1581.t4             -          PF12799_full         -            5.8e-27   94.0  38.4   2.9e-06   27.6   0.1   6.4   1   1   5   6   6   6   5 -
g11980.t1            -          PF12799_full         -            4.8e-26   91.0  43.5   1.4e-08   35.0   2.1   7.2   1   1   7   8   8   8   8 -
g13440.t1            -          PF12799_full         -            2.6e-25   88.7  31.6     3e-07   30.7   0.4   5.2   1   1   4   5   5   5   5 -
g13576.t2            -          PF12799_full         -            4.5e-25   87.9  24.0   4.3e-09   36.6   0.3   5.0   1   1   6   7   7   7   5 -
g13576.t1            -          PF12799_full         -            3.1e-24   85.2  26.5   4.7e-08   33.3   0.8   5.2   1   1   4   5   5   5   4 -
g4163.t1             -          PF12799_full         -            3.7e-24   85.0  48.3   1.1e-05   25.7   0.4   8.1   3   2   4   8   8   8   5 -
