#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g8380.t1             -          PF14580_full         -             2e-135  450.9  96.3     9e-35  120.9   1.6   9.1   2   2   4   6   6   6   6 -
g20178.t1            -          PF14580_full         -            4.5e-76  256.3  41.5   2.3e-35  122.8   5.2   4.0   1   1   3   4   4   4   4 -
g7166.t1             -          PF14580_full         -              7e-71  239.3  46.5   1.3e-38  133.4  11.1   4.1   2   1   2   4   4   4   4 -
g10944.t1            -          PF14580_full         -            2.3e-61  208.0 103.3   1.2e-13   51.6  20.8   7.5   2   2   5   7   7   7   7 -
g1263.t1             -          PF14580_full         -            4.9e-57  193.9  35.1   4.1e-22   79.3   1.1   4.1   1   1   3   4   4   4   4 -
g1263.t2             -          PF14580_full         -            9.3e-55  186.4  34.1   3.7e-22   79.5   1.3   4.1   1   1   3   4   4   4   4 -
g14952.t1            -          PF14580_full         -            1.1e-54  186.1  23.7   3.4e-41  141.9  12.6   3.2   1   1   2   3   3   3   3 -
g20611.t1            -          PF14580_full         -            7.3e-54  183.4  85.7   8.7e-10   38.9   3.4  11.9   3   3   7  10  10  10   8 -
g3670.t2             -          PF14580_full         -            1.7e-52  179.0  20.4   5.9e-42  144.4   6.9   3.0   2   1   1   3   3   2   2 -
g3670.t1             -          PF14580_full         -            1.8e-52  178.9  20.6   5.6e-42  144.5   6.8   3.1   2   1   1   3   3   2   2 -
g1330.t1             -          PF14580_full         -            4.8e-52  177.5  91.4   9.6e-13   48.6   8.6  10.1   5   3   4  10  10  10   7 -
g8106.t1             -          PF14580_full         -            1.8e-51  175.6 144.0   6.4e-13   49.2   2.0   6.5   1   1   6   7   7   7   7 -
g8106.t2             -          PF14580_full         -            8.4e-51  173.4 146.9   6.5e-13   49.2   1.8   6.5   1   1   5   7   7   7   7 -
g22331.t1            -          PF14580_full         -            1.3e-49  169.6  36.8   7.6e-32  111.3  15.2   3.7   2   1   2   4   4   3   3 -
g16483.t1            -          PF14580_full         -            4.2e-49  167.8  25.6   2.9e-46  158.5  11.5   2.4   2   1   1   3   3   2   2 -
g19229.t1            -          PF14580_full         -            8.6e-49  166.8  16.3   8.6e-49  166.8  16.3   1.5   2   0   0   2   2   1   1 -
g3259.t1             -          PF14580_full         -            3.4e-48  164.9  50.1   1.9e-29  103.4  19.3   4.1   2   1   2   4   4   3   3 -
g5224.t1             -          PF14580_full         -              2e-46  159.1  58.3   2.7e-13   50.4   1.2   6.3   2   2   4   6   6   6   6 -
g7903.t1             -          PF14580_full         -            1.1e-45  156.6  55.3   1.2e-18   67.9  21.4   4.2   1   1   2   3   3   3   3 -
g8815.t1             -          PF14580_full         -            2.3e-44  152.3  19.9   5.9e-22   78.8   1.8   3.2   2   1   1   3   3   3   3 -
g6382.t3             -          PF14580_full         -            2.3e-42  145.7  54.2   9.2e-12   45.4   8.6   5.5   1   1   4   5   5   5   5 -
g6382.t2             -          PF14580_full         -            3.4e-42  145.2  55.2   7.4e-12   45.7   8.3   5.5   1   1   4   5   5   5   5 -
g15586.t1            -          PF14580_full         -            2.8e-41  142.2   2.0   3.2e-41  142.0   2.0   1.1   1   0   0   1   1   1   1 -
g18581.t1            -          PF14580_full         -            6.9e-41  140.9  37.5   1.2e-15   58.1   5.7   5.3   1   1   4   5   5   5   5 -
g1870.t1             -          PF14580_full         -            4.3e-40  138.3   4.5   4.3e-40  138.3   4.5   1.6   2   0   0   2   2   1   1 -
g6382.t4             -          PF14580_full         -            5.8e-40  137.9  57.3   7.2e-12   45.7   8.3   5.3   1   1   4   5   5   5   5 -
g9582.t1             -          PF14580_full         -            3.1e-38  132.2  28.2   1.6e-10   41.3   0.2   4.7   2   1   2   4   4   4   4 -
g19944.t1            -          PF14580_full         -            3.3e-38  132.1  52.6   1.2e-10   41.8   2.2   5.6   2   2   3   5   5   5   5 -
g9658.t1             -          PF14580_full         -            1.1e-37  130.4  22.8     6e-10   39.4   2.7   5.5   1   1   3   5   5   5   5 -
g3080.t2             -          PF14580_full         -            1.4e-37  130.0  34.6   2.4e-34  119.5  16.3  10.2   5   4   4  10  10   2   2 -
g3080.t3             -          PF14580_full         -            1.4e-37  130.0  34.6   2.3e-34  119.5  16.2  10.2   6   4   4  11  11   2   2 -
g3080.t1             -          PF14580_full         -            1.5e-37  130.0  34.6   2.4e-34  119.5  16.2  10.6   5   4   4  11  11   2   2 -
g17029.t1            -          PF14580_full         -            2.1e-37  129.5  25.6   2.1e-37  129.5  25.6   2.9   1   1   1   2   2   1   1 -
g22799.t1            -          PF14580_full         -            3.3e-37  128.8  27.3   1.7e-29  103.6   9.6   6.5   3   2   2   6   6   2   2 -
g18529.t1            -          PF14580_full         -            5.8e-37  128.0   0.9   6.7e-37  127.8   0.9   1.0   1   0   0   1   1   1   1 -
g6382.t1             -          PF14580_full         -            8.5e-37  127.5  48.9   7.1e-12   45.8   8.3   5.3   1   1   4   5   5   5   5 -
g21702.t1            -          PF14580_full         -            1.2e-36  126.9  16.5   1.2e-36  126.9  16.5   1.5   2   0   0   2   2   1   1 -
g22172.t1            -          PF14580_full         -            1.8e-35  123.1  86.5   2.3e-11   44.1  16.8   7.4   2   1   4   6   6   6   6 -
g9579.t2             -          PF14580_full         -            1.9e-35  123.1  16.5     2e-14   54.1   0.6   3.5   1   1   2   3   3   3   3 -
g9579.t1             -          PF14580_full         -            3.9e-35  122.0  16.5   2.7e-14   53.7   0.6   3.6   1   1   2   3   3   3   3 -
g20521.t1            -          PF14580_full         -              5e-35  121.7  53.1   2.6e-09   37.4   3.6   6.5   2   1   5   7   7   6   6 -
g23021.t1            -          PF14580_full         -            8.9e-35  120.9   8.9   1.2e-34  120.5   8.9   1.2   1   0   0   1   1   1   1 -
g21269.t1            -          PF14580_full         -            9.8e-34  117.4   7.9   1.1e-33  117.3   7.9   1.1   1   0   0   1   1   1   1 -
g899.t1              -          PF14580_full         -            2.5e-33  116.1  20.3   2.8e-19   70.0   3.2   2.1   1   1   1   2   2   2   2 -
g12083.t1            -          PF14580_full         -            6.6e-33  114.7  12.1     1e-25   91.1   0.4   3.2   2   1   1   3   3   3   2 -
g8740.t2             -          PF14580_full         -            2.6e-32  112.8   9.0   1.2e-18   67.9   0.8   3.3   2   1   1   3   3   3   3 -
g8740.t1             -          PF14580_full         -            2.7e-32  112.7   9.1   1.3e-18   67.8   0.7   3.3   2   1   1   3   3   3   3 -
g6383.t1             -          PF14580_full         -            8.9e-31  107.7   6.3     1e-27   97.7   0.9   2.3   1   1   1   2   2   2   2 -
g2647.t1             -          PF14580_full         -            5.3e-30  105.2  34.8   3.5e-10   40.2   3.7   5.1   2   2   3   5   5   5   5 -
g2647.t3             -          PF14580_full         -            5.3e-30  105.2  34.9   3.5e-10   40.2   3.7   5.1   2   2   3   5   5   5   5 -
g3277.t1             -          PF14580_full         -            1.1e-29  104.2   6.0   1.6e-29  103.7   6.0   1.2   1   0   0   1   1   1   1 -
g11562.t1            -          PF14580_full         -            1.7e-29  103.6  70.7   1.8e-14   54.3   2.0   7.7   3   2   4   7   7   4   4 -
g2647.t2             -          PF14580_full         -            2.8e-29  102.8  31.0   4.9e-10   39.7   4.0   5.1   1   1   3   5   5   5   5 -
g4028.t1             -          PF14580_full         -            3.2e-27   96.1   3.7   5.4e-21   75.7   0.6   3.8   4   0   0   4   4   3   2 -
g1112.t1             -          PF14580_full         -            3.5e-27   96.0  32.0   4.4e-11   43.2   9.8   3.2   1   1   2   3   3   3   3 -
g4712.t1             -          PF14580_full         -            3.5e-27   95.9  37.6   4.2e-12   46.5  17.0   3.1   1   1   1   2   2   2   2 -
g10839.t1            -          PF14580_full         -              5e-27   95.5   0.2   6.5e-27   95.1   0.2   1.2   1   0   0   1   1   1   1 -
g19969.t1            -          PF14580_full         -              6e-27   95.2  33.4   4.2e-08   33.4   0.1   5.5   2   1   3   5   5   5   4 -
g8730.t1             -          PF14580_full         -            8.2e-27   94.8   5.0   1.2e-17   64.7   0.2   2.7   2   1   0   2   2   2   2 -
g2422.t1             -          PF14580_full         -            9.5e-27   94.5  19.6   2.8e-15   56.9   1.8   3.3   1   1   1   3   3   3   2 -
g12054.t1            -          PF14580_full         -            1.9e-26   93.5   3.7   1.9e-26   93.5   3.7   3.9   3   1   2   5   5   1   1 -
g7615.t1             -          PF14580_full         -            4.1e-26   92.5  15.8   2.2e-20   73.7   8.0   2.8   1   1   1   2   2   2   2 -
g19318.t1            -          PF14580_full         -            1.3e-25   90.8  43.1   1.1e-08   35.3  14.4   4.1   2   1   2   4   4   4   4 -
g16691.t1            -          PF14580_full         -            3.1e-25   89.6  31.1     4e-12   46.6   5.5   5.7   6   0   0   6   6   5   5 -
g20876.t2            -          PF14580_full         -              7e-25   88.4  32.4   4.6e-12   46.4   4.5   5.0   3   2   2   5   5   4   4 -
g9925.t1             -          PF14580_full         -            9.3e-25   88.0  28.4   8.1e-15   55.4  11.9   2.4   1   1   1   2   2   2   2 -
