#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g7473.t1             -          PF13855_full         -             4e-130  428.0 129.5     1e-13   51.6   5.6  14.9   2   2  12  14  14  14  14 -
g18387.t1            -          PF13855_full         -           1.8e-100  332.1  81.9   8.8e-18   64.7   2.2   8.0   1   1   8   9   9   9   9 -
g9428.t1             -          PF13855_full         -              1e-93  310.2  99.0   9.3e-15   54.9   8.1   9.2   2   2   6   8   8   8   8 -
g3769.t1             -          PF13855_full         -            2.5e-78  260.5  75.5   4.5e-15   55.9   0.3   9.3   2   2   7   9   9   9   8 -
g20551.t1            -          PF13855_full         -            4.9e-72  240.1  41.8   4.9e-16   59.0   0.1   6.6   1   1   5   6   6   6   6 -
g10942.t1            -          PF13855_full         -            2.7e-71  237.7  62.3   1.4e-14   54.3   8.3   8.4   1   1   6   7   7   7   7 -
g16499.t1            -          PF13855_full         -            1.6e-70  235.2  51.1   2.2e-14   53.7   0.1   6.8   1   1   7   8   8   8   8 -
g21034.t2            -          PF13855_full         -            4.6e-66  220.8  60.0   6.9e-14   52.1   1.1   6.2   1   1   6   7   7   7   7 -
g12732.t1            -          PF13855_full         -            4.3e-65  217.7  27.7   1.7e-16   60.5   2.0   5.6   1   1   4   5   5   5   5 -
g21034.t3            -          PF13855_full         -            1.4e-63  212.8  52.4   8.9e-14   51.7   0.2   6.0   1   1   7   8   8   8   8 -
g24451.t2            -          PF13855_full         -            2.6e-61  205.4  24.0   7.9e-15   55.1   2.8   5.5   1   1   4   5   5   5   5 -
g21034.t1            -          PF13855_full         -            4.8e-59  198.1  33.0   6.8e-14   52.1   6.3   6.4   1   1   5   6   6   6   6 -
g3088.t1             -          PF13855_full         -            3.2e-56  189.0  48.8   5.3e-16   58.9   0.1   4.1   1   1   4   5   5   5   5 -
g24451.t1            -          PF13855_full         -            8.7e-53  177.9  19.7   4.7e-14   52.6   0.4   5.5   1   1   4   5   5   5   5 -
g20359.t1            -          PF13855_full         -            4.8e-52  175.5  53.7   4.6e-14   52.7  12.3   6.4   1   1   5   6   6   6   6 -
g30001.t1            -          PF13855_full         -            4.3e-51  172.4 107.4   4.5e-10   39.8   5.0  11.5   3   3   8  11  11  10  10 -
g12986.t1            -          PF13855_full         -            1.3e-49  167.6  39.2   4.9e-12   46.1   6.3   6.5   1   1   5   6   6   6   5 -
g24627.t1            -          PF13855_full         -            1.6e-49  167.3  32.8   2.5e-14   53.5   0.3   4.3   1   1   3   4   4   4   4 -
g13023.t1            -          PF13855_full         -            6.3e-49  165.4  52.9   1.2e-15   57.7   9.2   3.6   1   1   3   4   4   4   4 -
g457.t3              -          PF13855_full         -            1.5e-48  164.2  63.7   1.2e-15   57.7   1.9   4.5   1   1   4   5   5   5   5 -
g457.t1              -          PF13855_full         -            1.9e-48  163.8  63.7   1.3e-15   57.7   1.9   4.5   1   1   4   5   5   5   5 -
g22422.t1            -          PF13855_full         -            1.3e-47  161.2  43.3   2.4e-14   53.5   9.3   3.7   1   1   3   4   4   4   4 -
g18176.t1            -          PF13855_full         -            4.3e-47  159.5  46.7   5.4e-12   46.0   4.7   7.1   1   1   6   7   7   7   7 -
g4604.t1             -          PF13855_full         -            1.7e-46  157.5  24.4   9.7e-18   64.5   5.0   4.3   2   1   4   6   6   5   5 -
g12656.t1            -          PF13855_full         -            1.8e-45  154.2  47.0   1.5e-13   50.9   3.9   6.7   1   1   4   6   6   6   5 -
g5671.t1             -          PF13855_full         -            5.9e-44  149.3  96.3   4.8e-13   49.4  21.2   4.1   1   1   4   5   5   5   5 -
g26091.t1            -          PF13855_full         -            1.1e-41  141.9  29.0   2.6e-14   53.4   1.5   5.4   4   1   1   5   5   5   5 -
g27841.t1            -          PF13855_full         -            9.7e-41  138.9  40.9   2.7e-13   50.2   1.5   7.7   4   3   4   8   8   7   6 -
g25557.t2            -          PF13855_full         -            1.5e-39  135.1  23.4   2.8e-17   63.1   7.0   4.4   1   1   3   4   4   4   3 -
g27843.t2            -          PF13855_full         -            2.2e-39  134.5  33.2   3.5e-13   49.8   3.0   7.4   4   3   2   7   7   7   6 -
g14757.t1            -          PF13855_full         -            2.4e-39  134.4  34.4   1.5e-15   57.4   0.2   4.7   1   1   3   4   4   4   4 -
g25557.t1            -          PF13855_full         -            2.8e-39  134.2  23.4   2.7e-17   63.1   6.8   4.4   1   1   3   4   4   4   3 -
g27843.t1            -          PF13855_full         -              3e-39  134.1  33.2   3.3e-13   49.9   2.9   7.4   4   3   2   7   7   7   6 -
g18166.t2            -          PF13855_full         -            1.3e-38  132.0  38.5   1.1e-10   41.7   3.2   5.2   1   1   4   5   5   5   5 -
g8630.t1             -          PF13855_full         -            4.6e-36  123.8  27.6     4e-13   49.6   8.1   4.5   1   1   3   4   4   4   4 -
g25687.t1            -          PF13855_full         -            5.5e-36  123.5  19.4   6.9e-17   61.8   2.1   3.2   1   1   2   3   3   3   3 -
g6759.t1             -          PF13855_full         -            1.4e-34  119.0  50.8   3.1e-13   50.0  13.0   3.2   1   1   3   4   4   4   4 -
g18166.t3            -          PF13855_full         -            1.5e-34  118.9  34.9   4.7e-11   42.9   2.6   4.6   1   1   3   4   4   4   4 -
g10599.t1            -          PF13855_full         -            3.7e-34  117.6  27.4     8e-13   48.6   7.2   4.6   1   1   3   4   4   4   4 -
g15658.t1            -          PF13855_full         -            6.7e-34  116.8  30.4   2.1e-13   50.5   3.6   3.4   1   1   2   3   3   3   3 -
g11687.t1            -          PF13855_full         -            3.2e-33  114.6  20.8   6.2e-17   61.9   2.5   3.1   1   1   2   3   3   3   3 -
g29018.t1            -          PF13855_full         -            5.1e-33  113.9  14.6   3.4e-14   53.1  13.3   3.7   1   1   2   3   3   3   3 -
g29774.t1            -          PF13855_full         -            9.4e-33  113.1  41.1   1.3e-15   57.7   1.9   6.3   4   2   2   6   6   6   4 -
g18335.t1            -          PF13855_full         -              1e-32  113.0  24.6   7.7e-14   51.9   7.0   4.5   1   1   2   3   3   3   3 -
g29778.t1            -          PF13855_full         -            2.2e-32  111.9  39.3     2e-15   57.0   1.8   6.3   3   2   3   6   6   6   5 -
g29771.t1            -          PF13855_full         -            3.6e-32  111.2  31.7     8e-17   61.6   3.2   5.9   4   2   1   5   5   5   4 -
g21826.t1            -          PF13855_full         -            4.5e-32  110.9  13.3   1.7e-16   60.5   3.4   2.5   1   1   1   2   2   2   2 -
g15170.t1            -          PF13855_full         -              5e-32  110.7  52.1   8.9e-16   58.2  14.8   2.7   1   1   2   3   3   3   3 -
g29773.t1            -          PF13855_full         -            5.2e-32  110.7  41.6   6.3e-18   65.1   1.4   6.3   4   2   2   6   6   6   3 -
g29776.t2            -          PF13855_full         -            7.1e-32  110.2  41.6   4.6e-16   59.1   1.5   6.4   3   2   3   6   6   6   4 -
g29776.t1            -          PF13855_full         -              8e-32  110.1  41.6   4.7e-16   59.1   1.5   6.3   3   2   3   6   6   6   4 -
g23298.t1            -          PF13855_full         -            1.2e-31  109.6  39.0   4.3e-16   59.2   1.0   6.4   4   2   2   6   6   6   3 -
g29775.t2            -          PF13855_full         -            1.3e-31  109.4  31.7   1.3e-15   57.7   0.2   6.3   3   2   3   6   6   6   4 -
g29775.t1            -          PF13855_full         -            1.4e-31  109.3  31.8   1.3e-15   57.7   0.2   6.3   3   2   3   6   6   6   4 -
g23299.t1            -          PF13855_full         -            1.9e-31  108.8  36.9   1.5e-17   63.9   3.6   6.0   3   2   3   6   6   6   3 -
g23115.t2            -          PF13855_full         -            2.5e-31  108.5  21.1   1.8e-15   57.2   1.2   3.1   1   1   2   3   3   3   3 -
g16499.t2            -          PF13855_full         -            4.6e-31  107.6   2.7   2.1e-16   60.2   0.1   2.2   1   1   1   2   2   2   2 -
g25442.t1            -          PF13855_full         -              8e-31  106.9  73.9   8.5e-09   35.6   9.7   5.0   1   1   5   6   6   6   6 -
g23115.t1            -          PF13855_full         -            8.5e-31  106.8  20.9   2.9e-15   56.5   1.4   3.0   1   1   2   3   3   3   3 -
g15170.t2            -          PF13855_full         -            1.2e-30  106.3  52.2   4.1e-15   56.0  16.3   2.7   1   1   2   3   3   3   3 -
g25160.t1            -          PF13855_full         -            3.7e-30  104.7  18.2   3.9e-14   52.9   0.9   3.5   1   1   2   3   3   3   3 -
g7963.t1             -          PF13855_full         -            2.3e-29  102.1  35.8   1.7e-13   50.9   7.6   4.2   1   1   3   4   4   4   4 -
g9278.t1             -          PF13855_full         -            4.3e-29  101.2  30.2   1.8e-13   50.7   7.8   3.2   1   1   2   3   3   3   3 -
g23301.t1            -          PF13855_full         -            5.3e-29  101.0  45.1   9.8e-15   54.8   4.3   6.2   3   2   3   6   6   6   4 -
g457.t2              -          PF13855_full         -            4.8e-28   97.9  31.6   2.5e-14   53.5  11.7   2.4   1   1   2   3   3   3   3 -
g25840.t2            -          PF13855_full         -              7e-28   97.3  34.4   4.7e-13   49.4  10.2   3.0   1   1   2   3   3   3   3 -
g13932.t2            -          PF13855_full         -            8.4e-28   97.1   9.1   1.5e-15   57.5   5.1   2.6   2   1   1   3   3   2   2 -
g18900.t2            -          PF13855_full         -            9.5e-28   96.9  29.2   2.8e-13   50.1   8.6   3.0   1   1   2   3   3   3   3 -
g18166.t1            -          PF13855_full         -            9.7e-28   96.9  24.3   8.7e-11   42.0   3.2   4.3   1   1   3   4   4   4   4 -
g29772.t1            -          PF13855_full         -            2.3e-27   95.6  11.7     6e-12   45.8   0.9   4.5   2   1   2   4   4   4   3 -
g18900.t1            -          PF13855_full         -            5.3e-27   94.5  31.4   1.3e-13   51.2   8.0   3.0   1   1   2   3   3   3   3 -
g13932.t1            -          PF13855_full         -              4e-26   91.6   9.0   4.6e-14   52.6   5.0   2.6   2   1   1   3   3   2   2 -
g30442.t1            -          PF13855_full         -            5.9e-25   87.9  25.2   1.2e-11   44.8   6.2   3.1   1   1   2   3   3   3   3 -
g4610.t1             -          PF13855_full         -            8.4e-25   87.4  18.8   2.3e-12   47.2   4.4   3.4   1   1   2   3   3   3   3 -
g9278.t2             -          PF13855_full         -            3.6e-23   82.1  14.2   4.6e-14   52.6   7.8   3.3   1   1   2   3   3   3   2 -
g28448.t1            -          PF13855_full         -            4.7e-23   81.7  18.0     5e-16   59.0   3.4   2.9   2   1   1   3   3   2   2 -
g20030.t1            -          PF13855_full         -              7e-23   81.2  32.0     5e-06   26.7   0.2   7.4   1   1   6   7   7   7   6 -
g16000.t1            -          PF13855_full         -            7.9e-23   81.0  22.4   5.3e-10   39.5   1.3   3.6   1   1   2   3   3   3   3 -
g22394.t1            -          PF13855_full         -            6.1e-22   78.1  19.5   8.4e-15   55.0   7.5   2.8   1   1   1   2   2   2   2 -
g18182.t1            -          PF13855_full         -              7e-22   77.9  18.3     6e-11   42.6   7.0   3.1   1   1   2   3   3   3   3 -
g27428.t1            -          PF13855_full         -            1.6e-21   76.7  39.4   2.6e-07   30.8   4.1   5.7   1   1   4   5   5   5   5 -
g250.t1              -          PF13855_full         -            3.6e-21   75.6   2.6     1e-13   51.5   0.0   3.3   1   1   2   3   3   3   2 -
g18182.t2            -          PF13855_full         -            3.9e-21   75.5  18.2   9.4e-11   41.9   6.9   3.3   1   1   2   3   3   3   3 -
g18535.t1            -          PF13855_full         -            7.3e-21   74.6   2.5   1.9e-20   73.3   2.5   1.6   1   0   0   1   1   1   1 -
g26826.t1            -          PF13855_full         -            1.4e-20   73.7  12.2   3.6e-09   36.8   0.2   3.7   1   1   3   4   4   4   4 -
g25248.t3            -          PF13855_full         -            1.7e-20   73.5  55.0   1.3e-06   28.6   5.2   6.0   1   1   3   5   5   5   3 -
g16212.t1            -          PF13855_full         -            1.8e-20   73.3  19.8   2.3e-10   40.7   3.2   3.5   2   1   1   3   3   3   3 -
g4569.t1             -          PF13855_full         -            3.1e-20   72.6   3.0     5e-13   49.3   0.1   2.4   1   1   1   2   2   2   2 -
g19448.t2            -          PF13855_full         -            5.2e-20   71.9  19.0   2.3e-15   56.9   7.1   3.4   1   1   2   3   3   3   2 -
g17259.t2            -          PF13855_full         -            6.6e-20   71.5  23.6   4.3e-11   43.1   7.9   2.3   1   1   1   2   2   2   2 -
g17259.t1            -          PF13855_full         -            7.9e-20   71.3  23.8   4.5e-11   43.0   8.0   2.3   1   1   1   2   2   2   2 -
g19448.t1            -          PF13855_full         -            9.5e-20   71.0  18.7   2.1e-15   57.0   5.9   3.3   1   1   2   3   3   3   2 -
g25248.t1            -          PF13855_full         -            1.5e-19   70.4  41.3   9.1e-07   29.1   4.9   4.4   1   1   3   4   4   4   3 -
g25248.t2            -          PF13855_full         -            1.5e-19   70.4  41.3   9.1e-07   29.1   4.9   4.4   1   1   3   4   4   4   3 -
g18187.t3            -          PF13855_full         -            8.3e-19   68.0  13.1   2.7e-11   43.7   5.5   2.3   1   1   1   2   2   2   2 -
g19353.t1            -          PF13855_full         -            1.7e-18   67.0   9.2   8.7e-10   38.8   0.3   3.1   2   1   1   3   3   3   2 -
g13441.t1            -          PF13855_full         -            1.8e-18   66.9  21.9   2.7e-10   40.5  12.4   3.4   1   1   2   3   3   3   3 -
g29772.t2            -          PF13855_full         -            2.2e-18   66.6   8.8   5.6e-12   45.9   0.9   3.5   3   0   0   3   3   3   2 -
g18187.t2            -          PF13855_full         -            4.6e-18   65.6  14.2   2.5e-10   40.6   7.1   2.3   1   1   1   2   2   2   2 -
g18187.t1            -          PF13855_full         -            4.8e-18   65.5  14.1   2.4e-10   40.6   7.0   2.3   1   1   1   2   2   2   2 -
g6541.t1             -          PF13855_full         -            9.8e-18   64.5  16.9   1.7e-14   54.1  10.3   2.4   1   1   1   2   2   2   2 -
g21740.t1            -          PF13855_full         -            1.9e-17   63.6  18.3   2.6e-08   34.0   5.0   3.8   1   1   2   3   3   3   3 -
g18184.t1            -          PF13855_full         -            1.9e-17   63.6   4.9   6.5e-09   36.0   0.5   2.3   1   1   1   2   2   2   2 -
g23296.t1            -          PF13855_full         -            2.6e-17   63.2   1.7   4.1e-17   62.5   1.7   1.3   1   0   0   1   1   1   1 -
g9127.t1             -          PF13855_full         -            6.4e-17   61.9   2.2   1.5e-16   60.7   2.1   1.6   1   1   0   1   1   1   1 -
g7183.t1             -          PF13855_full         -            1.2e-16   61.1  18.5   2.6e-09   37.3   0.8   2.8   2   1   1   3   3   2   2 -
g19350.t1            -          PF13855_full         -            2.5e-16   60.0   2.9   2.9e-07   30.6   0.1   2.4   2   0   0   2   2   2   2 -
g6085.t2             -          PF13855_full         -            2.6e-16   59.9  11.8   5.1e-16   59.0  11.8   1.4   1   0   0   1   1   1   1 -
g30183.t1            -          PF13855_full         -            3.5e-16   59.5  17.6   9.2e-10   38.7   8.8   2.7   1   1   1   2   2   2   2 -
g6084.t1             -          PF13855_full         -            4.4e-16   59.2  11.6   1.9e-09   37.7   3.2   2.4   1   1   1   2   2   2   2 -
g21031.t1            -          PF13855_full         -            1.1e-15   57.9  10.3   2.2e-11   44.0   1.2   2.4   1   1   1   2   2   2   2 -
g23519.t1            -          PF13855_full         -            1.3e-15   57.7  29.3     5e-10   39.6   7.9   4.1   2   1   2   4   4   3   3 -
g6085.t1             -          PF13855_full         -            1.5e-15   57.4  25.7   8.5e-11   42.1  10.3   2.4   1   1   1   2   2   2   2 -
g19451.t1            -          PF13855_full         -            2.6e-15   56.7   9.5   8.5e-11   42.1   1.5   2.5   1   1   1   2   2   2   2 -
g19457.t1            -          PF13855_full         -            3.9e-15   56.1  10.3   2.4e-08   34.2   2.7   2.7   1   1   1   2   2   2   2 -
g19350.t2            -          PF13855_full         -            4.9e-15   55.8   0.2   2.7e-07   30.7   0.1   2.3   2   0   0   2   2   2   2 -
g30183.t2            -          PF13855_full         -            5.2e-15   55.7  10.3   1.6e-08   34.7   1.4   2.4   1   1   1   2   2   2   2 -
g29776.t3            -          PF13855_full         -            9.9e-15   54.8  19.2   1.4e-08   34.9   2.9   3.1   2   1   1   3   3   3   3 -
g30183.t3            -          PF13855_full         -            1.6e-14   54.1  24.0   4.5e-10   39.8   8.0   2.7   2   1   1   3   3   2   2 -
g25686.t1            -          PF13855_full         -              2e-14   53.8  12.8   5.9e-07   29.7   0.5   3.0   1   1   1   2   2   2   2 -
g25686.t2            -          PF13855_full         -              2e-14   53.8  12.8   5.9e-07   29.7   0.5   3.0   1   1   1   2   2   2   2 -
g25686.t3            -          PF13855_full         -            2.1e-14   53.7  12.8   5.9e-07   29.7   0.5   3.0   1   1   1   2   2   2   2 -
g21375.t1            -          PF13855_full         -            2.6e-14   53.5  12.1   5.3e-13   49.2  12.7   2.0   1   1   1   2   2   2   1 -
g9403.t1             -          PF13855_full         -            2.6e-14   53.4  14.7     1e-09   38.6   0.2   2.8   1   1   1   2   2   2   2 -
g29057.t1            -          PF13855_full         -            3.7e-14   52.9   4.1   3.7e-14   52.9   4.1   2.0   2   0   0   2   2   1   1 -
g9706.t1             -          PF13855_full         -            5.1e-14   52.5  29.7     1e-05   25.6   0.6   8.1   1   1   6   7   7   7   6 -
g6082.t2             -          PF13855_full         -            7.7e-14   51.9  11.7   1.6e-13   50.9  11.7   1.5   1   0   0   1   1   1   1 -
g6082.t1             -          PF13855_full         -            1.2e-13   51.3   8.8   2.5e-13   50.3   8.8   1.5   1   0   0   1   1   1   1 -
g29843.t2            -          PF13855_full         -            1.2e-13   51.3  30.3   7.6e-07   29.3   5.1   4.4   1   1   2   3   3   3   3 -
g29843.t1            -          PF13855_full         -            1.2e-13   51.3  30.3   7.6e-07   29.3   5.1   4.4   1   1   2   3   3   3   3 -
g8651.t1             -          PF13855_full         -            5.1e-13   49.3  16.4   3.7e-07   30.3   6.0   2.6   1   1   1   2   2   2   2 -
g21685.t1            -          PF13855_full         -            1.9e-12   47.4  12.8   1.7e-05   25.0   7.0   3.9   1   1   3   4   4   4   3 -
g18978.t1            -          PF13855_full         -            2.1e-12   47.3  31.5   0.00018   21.6   2.3   5.6   1   1   3   4   4   4   3 -
