#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g23091.t1            -          PF13895_full         -                  0 2679.2   0.0   8.9e-16   59.0   0.0  73.6  11   8  58  73  73  73  72 -
g7845.t1             -          PF13895_full         -                  0 1804.6 206.0   3.9e-16   60.2   1.0  48.5   6   5  34  48  48  48  47 -
g27950.t2            -          PF13895_full         -           2.2e-173  571.8  49.2   1.4e-18   68.2   0.9  11.4   2   2   9  11  11  11  11 -
g594.t1              -          PF13895_full         -           1.7e-149  494.1  18.3   1.5e-14   55.0   0.1  11.5   1   1  10  11  11  11  11 -
g11977.t1            -          PF13895_full         -           2.9e-145  480.3  32.2   2.4e-15   57.6   0.1  12.1   1   1  11  12  12  12  12 -
g27950.t1            -          PF13895_full         -           6.6e-136  449.9  34.1   1.8e-18   67.8   1.1   9.4   2   2   7   9   9   9   9 -
g23784.t1            -          PF13895_full         -           5.7e-134  443.6 104.1   6.9e-12   46.4   0.1  15.1   2   1  13  15  15  14  14 -
g23794.t1            -          PF13895_full         -           1.4e-127  422.8  91.3   8.8e-13   49.3   0.5  13.9   2   1  12  14  14  13  13 -
g23797.t2            -          PF13895_full         -           2.2e-113  376.6  88.3   1.1e-11   45.7   3.7  13.4   1   1  12  13  13  13  13 -
g23797.t1            -          PF13895_full         -           1.7e-112  373.7  93.0   1.2e-11   45.5   3.6  14.3   1   1  13  14  14  14  13 -
g23796.t1            -          PF13895_full         -           9.1e-106  351.8  87.0   3.9e-13   50.4   1.2  12.0   2   1  10  12  12  11  11 -
g23795.t1            -          PF13895_full         -           5.8e-104  345.9  77.9   5.8e-13   49.8   1.2  11.6   2   1   9  12  12  11  11 -
g3647.t2             -          PF13895_full         -           5.6e-103  342.7  81.2   2.9e-13   50.8   0.5  12.9   2   1  11  13  13  13  11 -
g23820.t1            -          PF13895_full         -            6.8e-98  326.2  30.9   6.5e-15   56.2   0.9   9.9   1   1   8   9   9   9   9 -
g23738.t2            -          PF13895_full         -            6.7e-93  309.9  33.0   8.2e-15   55.9   2.5   7.6   1   1   6   7   7   7   7 -
g23738.t1            -          PF13895_full         -            6.7e-93  309.9  33.0   8.2e-15   55.9   2.5   7.6   1   1   6   7   7   7   7 -
g23802.t1            -          PF13895_full         -            5.3e-89  297.2  41.7     1e-20   75.1   1.7   9.1   1   1   8   9   9   8   8 -
g15758.t1            -          PF13895_full         -              1e-87  293.1  16.8   6.9e-11   43.1   0.0  13.7   3   3   9  12  12  12  11 -
g30484.t1            -          PF13895_full         -            1.1e-86  289.7  45.6   3.2e-16   60.5   3.0   8.8   2   2   6   8   8   8   8 -
g21922.t2            -          PF13895_full         -            5.6e-86  287.4  33.6   4.1e-13   50.3   0.0  10.9   3   1   8  11  11   9   8 -
