#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g37397.t1            -          PF14580_full         -            4.8e-95  319.3  93.5   1.2e-33  118.0   9.9   6.8   2   2   5   7   7   7   7 -
g39283.t1            -          PF14580_full         -              2e-86  291.1  84.3   1.6e-28  101.2  14.7   6.3   2   2   3   5   5   5   5 -
g10527.t1            -          PF14580_full         -            3.7e-80  270.5  55.8   9.5e-37  128.2   2.2   4.0   1   1   4   5   5   5   5 -
g1195.t1             -          PF14580_full         -            1.2e-72  245.9  52.6   7.6e-38  131.8  11.4   4.0   2   1   2   4   4   4   4 -
g24717.t1            -          PF14580_full         -            3.8e-71  241.0 108.9   1.7e-13   51.9   5.4   8.8   1   1   7   8   8   8   8 -
g28531.t1            -          PF14580_full         -            8.1e-62  210.4  28.8   4.1e-23   83.4   0.7   4.1   1   1   3   4   4   4   4 -
g1071.t1             -          PF14580_full         -              2e-58  199.3   5.0   2.7e-58  198.8   5.0   1.1   1   0   0   1   1   1   1 -
g5798.t2             -          PF14580_full         -            2.8e-56  192.2  66.4   1.3e-11   45.8   7.8   6.2   2   2   4   6   6   6   6 -
g5798.t1             -          PF14580_full         -            2.8e-56  192.2  66.4   1.3e-11   45.7   7.9   6.2   2   2   4   6   6   6   6 -
g9704.t1             -          PF14580_full         -            3.9e-55  188.4  25.1   1.1e-40  141.0  10.6   3.1   1   1   2   3   3   3   3 -
g15274.t1            -          PF14580_full         -            3.6e-51  175.4  60.2   6.7e-13   49.9   3.4   6.7   2   2   5   7   7   7   7 -
g25944.t1            -          PF14580_full         -            7.2e-51  174.5  21.6   3.4e-46  159.1  12.7   2.1   1   1   1   2   2   2   2 -
g5855.t1             -          PF14580_full         -            8.6e-50  170.9  82.3   1.9e-10   41.9   1.4  10.7   6   2   6  12  12  11  10 -
g2381.t1             -          PF14580_full         -            2.9e-49  169.2  81.1   2.1e-10   41.8   0.5  11.0   4   3   6  10  10  10   8 -
g2809.t1             -          PF14580_full         -            3.5e-48  165.7  37.4   2.1e-28  100.8  13.8   5.0   4   1   2   6   6   3   3 -
g21259.t1            -          PF14580_full         -            2.3e-46  159.7  28.5   1.5e-33  117.7  11.0   3.2   1   1   1   2   2   2   2 -
g35368.t1            -          PF14580_full         -            7.1e-46  158.1  26.6   7.1e-46  158.1  26.6   2.7   2   1   1   3   3   2   1 -
g15656.t1            -          PF14580_full         -            1.3e-45  157.2  29.8   6.2e-13   50.1   6.1   5.3   1   1   4   5   5   5   5 -
g27783.t1            -          PF14580_full         -            4.7e-44  152.1  20.0     2e-21   77.9   1.6   3.0   1   1   2   3   3   3   3 -
g8419.t1             -          PF14580_full         -            7.5e-43  148.2  63.6   1.2e-22   81.9   7.4   9.6   1   1   8   9   9   4   4 -
g8371.t2             -          PF14580_full         -              6e-42  145.2  11.3     6e-42  145.2  11.3   3.1   1   1   2   3   3   1   1 -
g3221.t1             -          PF14580_full         -            6.5e-41  141.8  57.1   9.7e-12   46.1   1.6   7.2   2   1   5   7   7   6   6 -
g1267.t1             -          PF14580_full         -            7.8e-41  141.6  45.6   7.8e-15   56.3  11.7   5.2   2   1   2   4   4   4   4 -
g3221.t2             -          PF14580_full         -            1.2e-40  140.9  58.0   8.8e-12   46.3   1.4   7.2   2   1   5   7   7   6   6 -
g3221.t3             -          PF14580_full         -            1.2e-40  140.9  58.0   8.8e-12   46.3   1.4   7.2   2   1   5   7   7   6   6 -
g40289.t1            -          PF14580_full         -            2.7e-40  139.8  57.3   1.7e-10   42.0   5.8   5.9   2   2   2   4   4   4   4 -
g20918.t1            -          PF14580_full         -            2.2e-39  136.8   1.0   2.6e-39  136.6   1.0   1.2   1   0   0   1   1   1   1 -
g12285.t1            -          PF14580_full         -            1.3e-37  131.0  59.7   2.3e-12   48.2  14.4   4.7   1   1   3   4   4   4   4 -
g19752.t1            -          PF14580_full         -            3.3e-37  129.7  12.8   4.4e-37  129.3  12.8   1.1   1   0   0   1   1   1   1 -
g8371.t1             -          PF14580_full         -            4.8e-37  129.1  29.3   4.8e-37  129.1  29.3   3.0   1   1   1   2   2   1   1 -
