#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g17005.t2            -          PF13927_full         -                  0 3831.7   0.0   1.8e-24   87.1   1.5  78.5  11   9  66  78  78  78  78 -
g17005.t1            -          PF13927_full         -                  0 3669.6   0.0   1.5e-24   87.3   1.4  75.4   9   8  65  75  75  75  75 -
g7167.t1             -          PF13927_full         -                  0 3139.0 464.4   2.3e-18   67.2   5.2  68.2  13  11  53  68  68  68  68 -
g2459.t1             -          PF13927_full         -           4.8e-237  781.4  67.2   1.9e-19   70.7   0.1  15.6   1   1  14  15  15  15  14 -
g2463.t1             -          PF13927_full         -           3.7e-219  722.9  50.8   3.7e-21   76.3   0.1  12.1   1   1  11  12  12  12  12 -
g14958.t1            -          PF13927_full         -           4.8e-216  712.8  65.6   3.3e-22   79.7   0.1  14.5   2   1  11  13  13  12  12 -
g2531.t1             -          PF13927_full         -           1.3e-210  695.0  47.1   9.8e-22   78.2   0.0  11.7   2   1   9  11  11  11  11 -
g1440.t1             -          PF13927_full         -           1.6e-204  675.1  89.9     4e-19   69.6   1.4  13.7   3   1  11  14  14  13  12 -
g4949.t1             -          PF13927_full         -           5.5e-202  666.9  57.6   1.3e-23   84.3   1.3  10.1   2   2   8  10  10  10  10 -
g2463.t2             -          PF13927_full         -           3.6e-198  654.4  52.1   5.3e-21   75.8   0.2  11.1   1   1  10  11  11  11  11 -
g13471.t1            -          PF13927_full         -           1.8e-149  495.4  51.7   1.6e-22   80.7   0.3   9.3   1   1   8   9   9   9   9 -
g11806.t1            -          PF13927_full         -           1.7e-125  417.1  55.1   3.4e-24   86.2   0.2   9.9   2   1   7   9   9   8   8 -
g14329.t2            -          PF13927_full         -           3.4e-125  416.1  29.9   3.9e-22   79.5   0.3  10.3   4   1   6  10  10   9   9 -
g14329.t1            -          PF13927_full         -           5.5e-125  415.4  30.7   4.6e-22   79.2   0.4  10.3   4   1   6  10  10   9   9 -
g4949.t2             -          PF13927_full         -           7.6e-123  408.4  22.3   9.2e-24   84.8   1.6   6.0   1   1   5   6   6   6   6 -
g292.t1              -          PF13927_full         -             1e-116  388.4  19.9   3.4e-17   63.3   0.1  11.1   4   3   5  10  10  10   9 -
g2459.t3             -          PF13927_full         -           4.4e-104  347.1  35.4   5.5e-20   72.4   0.2   9.7   2   1   8  10  10   9   7 -
g3794.t1             -          PF13927_full         -           2.6e-103  344.6  45.9   1.6e-18   67.6   0.0   9.7   3   1   6  10  10   8   8 -
g16820.t1            -          PF13927_full         -           3.7e-102  340.8 101.1   2.3e-16   60.6   2.0  17.5   1   1  12  14  14  14   9 -
g16820.t2            -          PF13927_full         -           5.2e-100  333.8  93.3   1.4e-16   61.3   1.5  16.0   2   2   9  13  13  13   9 -
g17877.t1            -          PF13927_full         -            5.5e-94  314.1   7.8   2.2e-24   86.8   0.1   4.4   1   1   3   4   4   4   4 -
g3324.t1             -          PF13927_full         -            2.8e-92  308.6  24.0   5.2e-20   72.5   0.0   6.9   3   1   5   8   8   6   6 -
g1436.t1             -          PF13927_full         -            5.5e-92  307.6  70.0   4.7e-21   75.9   2.0   7.9   2   1   6   8   8   7   7 -
g1176.t1             -          PF13927_full         -            1.6e-91  306.1  48.5   1.1e-15   58.4   0.2  10.9   3   2   6  11  11  10   9 -
g14274.t1            -          PF13927_full         -            1.2e-90  303.2  59.4   1.8e-22   80.6   0.4   9.1   5   2   4   9   9   5   5 -
g3472.t1             -          PF13927_full         -            6.2e-89  297.6  46.8   4.3e-24   85.8   1.5   7.7   2   1   4   7   7   6   6 -
g9216.t1             -          PF13927_full         -            2.1e-85  286.1  21.1     1e-15   58.5   0.2  11.5   3   3   8  11  11  11   7 -
g2464.t1             -          PF13927_full         -            1.6e-84  283.3  18.1   8.9e-23   81.6   1.8   6.0   3   1   3   6   6   6   5 -
g15697.t1            -          PF13927_full         -            7.5e-84  281.0  12.2   4.9e-14   53.0   0.1   9.0   2   1   6   8   8   8   8 -
g9216.t2             -          PF13927_full         -              6e-82  274.8  14.3   8.8e-16   58.7   0.1  10.6   3   2   7  10  10  10   6 -
g4095.t1             -          PF13927_full         -              7e-82  274.6   0.0   2.3e-16   60.6   0.0   6.0   2   2   4   6   6   6   6 -
g2420.t1             -          PF13927_full         -            3.6e-81  272.3   2.6   5.7e-19   69.1   0.1   6.4   1   1   5   6   6   6   6 -
g17735.t1            -          PF13927_full         -            4.5e-81  272.0  19.9   2.4e-17   63.8   0.4   7.9   3   3   4   8   8   8   6 -
g1438.t1             -          PF13927_full         -            7.4e-78  261.5  43.7   7.9e-18   65.4   0.1   8.3   2   1   6   8   8   7   7 -
g13040.t1            -          PF13927_full         -            1.4e-74  250.8  42.1   4.1e-20   72.9   2.0   6.0   2   1   4   6   6   5   5 -
g4288.t2             -          PF13927_full         -            3.2e-73  246.3  34.8   5.9e-18   65.8   1.7   5.2   2   1   3   5   5   5   5 -
g12578.t1            -          PF13927_full         -            5.4e-73  245.6  14.4   1.7e-22   80.6   0.1   4.3   2   2   2   4   4   4   4 -
g4288.t1             -          PF13927_full         -            5.8e-73  245.5  34.3   9.5e-18   65.1   2.1   5.2   2   1   3   5   5   5   5 -
g3322.t2             -          PF13927_full         -              4e-72  242.7  10.4   1.2e-18   68.1   0.2   5.1   1   1   4   5   5   5   5 -
g3322.t3             -          PF13927_full         -              4e-72  242.7  10.4   1.2e-18   68.1   0.2   5.1   1   1   4   5   5   5   5 -
g23666.t1            -          PF13927_full         -            3.5e-71  239.6  21.3   3.5e-19   69.8   0.3   6.3   3   1   3   7   7   5   5 -
g3322.t1             -          PF13927_full         -            3.6e-71  239.6  10.4   1.9e-18   67.4   0.2   5.1   1   1   4   5   5   5   5 -
g13598.t1            -          PF13927_full         -            1.2e-69  234.7  12.4   6.5e-19   68.9   2.4   5.3   1   1   4   5   5   5   5 -
g7010.t1             -          PF13927_full         -            4.5e-69  232.8   8.8   1.1e-22   81.3   0.1   7.0   5   1   3   8   8   4   4 -
g12626.t1            -          PF13927_full         -            9.4e-69  231.7  18.2   5.8e-19   69.1   0.0   5.9   2   1   4   6   6   5   5 -
g6977.t1             -          PF13927_full         -            1.2e-67  228.1   3.9   1.3e-17   64.7   0.3   5.0   1   1   3   4   4   4   4 -
g18523.t1            -          PF13927_full         -            3.6e-67  226.5  11.5   6.2e-21   75.5   0.2   5.1   2   1   3   5   5   5   3 -
g10060.t2            -          PF13927_full         -              6e-67  225.8  23.3   3.6e-23   82.8   1.7   5.1   2   2   2   4   4   4   3 -
g10060.t1            -          PF13927_full         -            9.2e-67  225.2  23.3   4.2e-23   82.6   1.7   5.1   2   2   2   4   4   4   3 -
