#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g26983.t1            -          PF00560_full         -            5.7e-23   82.3  41.8   0.00017   23.0   0.2  10.9   4   2   7  11  11  10   6 -
g32066.t1            -          PF00560_full         -            6.3e-23   82.1  46.5   0.00082   20.8   0.2  10.2   1   1   7   8   8   8   6 -
g26981.t1            -          PF00560_full         -            2.1e-17   64.4  55.5   2.2e-05   25.9   2.4   9.1   2   2   5   7   7   7   4 -
g27071.t1            -          PF00560_full         -            7.1e-16   59.5  82.2      0.04   15.4   1.7  11.6   1   1  10  11  11  11   7 -
g7489.t1             -          PF00560_full         -            7.5e-16   59.4  45.3       1.2   10.6   0.3  11.4   3   3   7  11  11  11   6 -
g41643.t1            -          PF00560_full         -            7.4e-13   49.8  41.5    0.0007   21.0   1.5   7.7   2   2   4   7   7   7   4 -
g12103.t2            -          PF00560_full         -            1.7e-12   48.6 109.9       2.2    9.8   0.3  17.9   1   1  18  19  19  17   4 -
g6972.t1             -          PF00560_full         -            1.4e-11   45.7  20.4     0.025   16.0   0.0   6.5   3   2   3   6   6   6   2 -
g47878.t1            -          PF00560_full         -            2.2e-11   45.1  32.7    0.0015   19.9   0.7   8.6   3   2   3   7   7   6   3 -
g40482.t1            -          PF00560_full         -            2.3e-10   41.8  21.3     0.034   15.6   0.1   6.8   2   1   5   7   7   6   2 -
g12103.t1            -          PF00560_full         -            4.6e-10   40.8 127.0       2.2    9.8   0.2  20.1   2   1  19  22  22  19   3 -
g17230.t1            -          PF00560_full         -            1.4e-09   39.4  43.5   2.9e-05   25.5   5.3   5.6   2   1   3   5   5   4   2 -
g25267.t2            -          PF00560_full         -            2.7e-09   38.4   5.0   0.00017   23.0   1.4   3.6   2   1   1   3   3   3   1 -
g25267.t1            -          PF00560_full         -              3e-09   38.2   5.1   0.00018   22.9   1.4   3.6   2   1   1   3   3   3   1 -
g26968.t1            -          PF00560_full         -            6.6e-09   37.1  41.6      0.14   13.7   0.0   9.6   2   2   9  11  11  11   4 -
g48382.t1            -          PF00560_full         -            9.3e-09   36.7  14.4        15    7.1   0.0  10.5   7   3   4  11  11  11   0 -
g12104.t1            -          PF00560_full         -            1.1e-07   33.2  53.7      0.97   10.9   0.2   9.6   2   1   8  10  10   9   3 -
g35507.t2            -          PF00560_full         -            1.7e-07   32.6  21.2     0.016   16.7   2.2   4.1   1   1   3   4   4   4   3 -
g35507.t3            -          PF00560_full         -            2.3e-07   32.2  22.2     0.018   16.5   1.0   4.1   1   1   2   4   4   4   3 -
g3085.t1             -          PF00560_full         -              3e-07   31.8  18.2    0.0014   20.1   0.7   3.5   1   1   2   3   3   3   3 -
g14909.t1            -          PF00560_full         -            3.3e-07   31.7  19.9    0.0098   17.3   0.4   4.2   1   1   2   3   3   3   2 -
g33891.t1            -          PF00560_full         -            3.8e-07   31.5  44.6   1.1e-05   26.8   5.3   8.2   4   2   2   7   7   7   1 -
g5035.t1             -          PF00560_full         -            4.5e-07   31.2  39.7      0.43   12.1   4.1   7.4   1   1   9  10  10  10   3 -
g862.t1              -          PF00560_full         -              9e-07   30.3  81.1      0.11   14.0   3.1  11.8   2   2  10  12  12   9   3 -
g35507.t1            -          PF00560_full         -            1.1e-06   30.1  10.0    0.0072   17.8   2.6   2.2   1   1   1   2   2   2   2 -
g28766.t1            -          PF00560_full         -              2e-06   29.1   8.0     0.037   15.5   2.6   3.6   1   1   2   3   3   3   2 -
g7490.t1             -          PF00560_full         -            2.2e-06   29.1   1.9      0.36   12.3   0.0   4.2   3   2   1   4   4   4   1 -
g4300.t1             -          PF00560_full         -            2.3e-06   29.0  31.4      0.35   12.3   0.1   7.0   1   1   6   7   7   7   2 -
g42363.t1            -          PF00560_full         -              5e-06   27.9  13.6     0.083   14.4   3.4   3.3   1   1   2   3   3   3   2 -
g43047.t1            -          PF00560_full         -            8.7e-06   27.1  10.4       0.2   13.1   0.1   3.4   1   1   2   3   3   3   1 -
g29819.t2            -          PF00560_full         -            1.1e-05   26.9  16.8    0.0054   18.2   3.8   4.0   1   1   2   4   4   4   2 -
g24368.t1            -          PF00560_full         -            1.5e-05   26.4  17.0      0.16   13.5   1.9   3.6   1   1   2   3   3   3   2 -
g46305.t1            -          PF00560_full         -            1.5e-05   26.4   8.3      0.33   12.4   0.1   4.1   1   1   3   4   4   4   2 -
g4012.t1             -          PF00560_full         -            1.8e-05   26.1   5.7     0.025   16.0   0.7   2.9   1   1   1   2   2   2   2 -
g25268.t1            -          PF00560_full         -              2e-05   26.0  13.5       0.3   12.5   0.3   5.5   2   2   2   4   4   3   2 -
g4170.t2             -          PF00560_full         -            2.1e-05   25.9  22.2      0.12   13.9   0.3   5.6   3   2   3   6   6   4   2 -
g40697.t1            -          PF00560_full         -            2.8e-05   25.5  23.9      0.37   12.3   1.1   4.4   1   1   3   4   4   4   3 -
g2516.t1             -          PF00560_full         -            3.3e-05   25.3  27.0      0.49   11.9   1.2   6.9   1   1   4   6   6   6   2 -
g35770.t1            -          PF00560_full         -            3.4e-05   25.2   7.7       1.3   10.5   0.0   5.9   2   1   5   7   7   5   1 -
g4170.t1             -          PF00560_full         -            7.7e-05   24.1  22.3      0.17   13.4   0.3   5.4   3   2   2   5   5   4   2 -
g29819.t1            -          PF00560_full         -            8.8e-05   23.9  16.3     0.012   17.0   3.4   4.0   1   1   2   4   4   3   2 -
g44041.t1            -          PF00560_full         -              9e-05   23.9  58.2       2.3    9.7   0.7   9.5   2   1   8  10  10   9   2 -
g19497.t1            -          PF00560_full         -             0.0001   23.7  38.9    0.0034   18.8   6.8   5.9   1   1   5   6   6   6   1 -
g14462.t1            -          PF00560_full         -            0.00014   23.2  14.9       4.1    8.9   0.3   4.9   3   1   2   5   5   4   0 -
g31626.t1            -          PF00560_full         -            0.00015   23.1  13.6    0.0027   19.1   2.9   2.5   1   1   1   2   2   2   1 -
g9115.t1             -          PF00560_full         -            0.00017   23.0   9.2       3.3    9.2   0.0   4.6   4   2   1   5   5   3   1 -
g16109.t1            -          PF00560_full         -             0.0002   22.8   7.8       6.9    8.2   2.1   4.9   4   2   1   5   5   4   0 -
g21093.t1            -          PF00560_full         -            0.00023   22.6  20.2     0.029   15.8   0.2   5.4   2   2   3   5   5   4   2 -
g16104.t1            -          PF00560_full         -            0.00023   22.6  16.8       1.6   10.2   0.5   5.5   1   1   4   5   5   5   1 -
g47052.t1            -          PF00560_full         -            0.00029   22.2   6.1      0.45   12.0   0.5   3.6   2   1   1   3   3   3   1 -
g28459.t1            -          PF00560_full         -            0.00031   22.1  19.2      0.12   13.9   5.2   4.2   1   1   2   3   3   3   2 -
