#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g2128.t1             -          PF13516_full         -            8.3e-82  269.9  79.0   5.5e-07   30.4   0.3  16.1   2   2  14  16  16  16  14 -
g29104.t1            -          PF13516_full         -            3.8e-67  223.0 102.7   4.5e-05   24.3   0.9  20.2   2   2  18  20  20  20  17 -
g18414.t1            -          PF13516_full         -            4.3e-61  203.6 155.0   2.8e-05   25.0   2.5  16.3   1   1  15  16  16  16  15 -
g18066.t1            -          PF13516_full         -            3.6e-57  191.1  36.9   0.00015   22.6   0.3  13.3   2   1  11  13  13  12  11 -
g14300.t1            -          PF13516_full         -            5.9e-56  187.2  61.3   9.2e-06   26.5   0.3  15.1   3   1  12  15  15  14  12 -
g4155.t1             -          PF13516_full         -            1.1e-50  170.3  73.6   8.2e-06   26.6   1.6  13.2   2   1  11  13  13  13  11 -
g17923.t1            -          PF13516_full         -            4.2e-49  165.2  42.4   1.9e-05   25.5   0.0  11.4   1   1  10  11  11  11   9 -
g20349.t1            -          PF13516_full         -            4.5e-48  161.9  87.0   6.6e-06   26.9   0.5  15.0   3   2  12  15  15  14  10 -
g21017.t1            -          PF13516_full         -            4.5e-47  158.7  75.3   2.3e-05   25.2   0.4  14.5   6   3   9  15  15  13  10 -
g33553.t1            -          PF13516_full         -            8.6e-46  154.6  26.4    0.0029   18.5   0.0  15.0   3   3  12  15  15  15  10 -
g28228.t1            -          PF13516_full         -            2.2e-44  150.1  60.3   2.5e-07   31.5   0.1  13.1   1   1  12  13  13  13   9 -
g4351.t1             -          PF13516_full         -            9.5e-43  144.9  68.6   8.5e-05   23.4   0.5  16.5   6   4  12  18  18  15   8 -
g7820.t1             -          PF13516_full         -            9.6e-43  144.9  61.7   5.7e-07   30.3   0.4  13.2   1   1  12  13  13  13   9 -
g19861.t1            -          PF13516_full         -            8.6e-42  141.8  33.2   0.00033   21.5   0.7  11.8   3   2   8  11  11  11  10 -
g16053.t1            -          PF13516_full         -            1.6e-41  140.9  36.0   3.6e-07   31.0   0.2   8.1   1   1   7   8   8   8   8 -
g28229.t1            -          PF13516_full         -            2.2e-41  140.5  59.7   2.5e-07   31.5   0.1  13.1   2   2  11  13  13  12   9 -
g19860.t1            -          PF13516_full         -            3.3e-38  130.4  38.6   1.8e-05   25.5   0.5  11.7   5   2   7  12  12  11   9 -
g18068.t1            -          PF13516_full         -            3.7e-36  123.8  46.3     1e-05   26.4   0.3  13.8   5   2  10  15  15  13   7 -
g13060.t2            -          PF13516_full         -            1.1e-35  122.2  22.5   0.00021   22.1   0.0  11.4   4   3   8  12  12  10   7 -
g13060.t1            -          PF13516_full         -            5.2e-35  120.1  22.4   0.00025   21.9   0.0  11.3   4   3   8  12  12  10   7 -
g16311.t1            -          PF13516_full         -            1.2e-33  115.8  34.4   5.5e-06   27.2   2.4   9.1   1   1   8   9   9   9   7 -
g3811.t1             -          PF13516_full         -            1.2e-33  115.7  62.1   4.9e-05   24.1   0.8  14.5   6   2   9  15  15  13   8 -
g2427.t1             -          PF13516_full         -            2.3e-33  114.9   7.3   5.8e-05   23.9   0.2   8.6   1   1   8   9   9   8   6 -
g16052.t1            -          PF13516_full         -            9.1e-33  112.9  34.6     2e-05   25.4   0.2   7.4   2   1   5   7   7   7   7 -
g2674.t1             -          PF13516_full         -            2.2e-31  108.5  54.7   0.00012   22.9   0.1  11.4   5   2   6  11  11  11   9 -
g22345.t1            -          PF13516_full         -            1.5e-30  105.8  19.3   8.5e-05   23.4   0.1   9.1   2   2   7   9   9   9   7 -
g14993.t1            -          PF13516_full         -            2.6e-30  105.1  55.2   7.5e-05   23.6   7.0   6.6   1   1   5   6   6   6   6 -
g18137.t1            -          PF13516_full         -            1.2e-29  103.0   9.8   9.5e-06   26.4   0.0   8.2   2   2   6   8   8   8   6 -
g7818.t1             -          PF13516_full         -            1.3e-29  102.8  43.6   4.5e-07   30.7   0.2  10.5   2   2   9  11  11   9   6 -
g34147.t1            -          PF13516_full         -            1.7e-29  102.5  14.7   1.1e-05   26.3   0.1   8.0   2   2   6   8   8   8   5 -
g27728.t1            -          PF13516_full         -            3.2e-29  101.6  15.5   1.2e-05   26.1   0.1   8.2   2   2   7   9   9   8   6 -
g1449.t1             -          PF13516_full         -            7.9e-29  100.3  24.5   8.8e-06   26.5   0.0   8.4   1   1   6   8   8   8   5 -
g18145.t1            -          PF13516_full         -            2.4e-28   98.8  10.6   8.9e-06   26.5   0.0   8.2   2   2   6   8   8   8   6 -
g1440.t1             -          PF13516_full         -            4.6e-28   97.9  18.8    0.0029   18.5   0.0   9.6   4   2   7  11  11   8   5 -
g23123.t1            -          PF13516_full         -            5.3e-27   94.5  40.9     5e-05   24.1   0.4  14.0   3   3  12  15  15  14   5 -
g18205.t1            -          PF13516_full         -            2.4e-26   92.4  33.2   8.9e-07   29.7   2.4   8.8   3   2   6   9   9   7   5 -
g7818.t2             -          PF13516_full         -            5.2e-26   91.3  48.2     8e-07   29.9   0.2  10.7   3   2   9  12  12   9   6 -
g3833.t1             -          PF13516_full         -            5.3e-26   91.3  26.7   1.9e-05   25.5   0.4   8.6   3   2   6   9   9   8   6 -
g1438.t1             -          PF13516_full         -            7.6e-25   87.6  38.2    0.0011   19.8   0.1   8.4   2   2   6   8   8   8   7 -
g16144.t1            -          PF13516_full         -            1.1e-24   87.0  25.7   0.00038   21.3   0.1   8.5   3   1   5   8   8   7   5 -
g18620.t1            -          PF13516_full         -            1.2e-24   87.0  10.3    0.0039   18.1   0.4   8.2   1   1   7   8   8   8   4 -
g9244.t1             -          PF13516_full         -            1.2e-24   86.9  28.8     5e-06   27.3   1.0   7.1   1   1   6   7   7   6   6 -
g15497.t1            -          PF13516_full         -            1.3e-24   86.8  18.4   7.1e-05   23.6   0.1   8.5   2   2   6   8   8   8   3 -
g34086.t1            -          PF13516_full         -            5.3e-24   84.9  43.4   9.1e-06   26.5   0.0  10.0   4   3   7  11  11   9   6 -
g24486.t1            -          PF13516_full         -            2.1e-23   82.9  20.8    0.0064   17.4   0.0   9.5   2   1   8  10  10   9   5 -
g22396.t1            -          PF13516_full         -            2.6e-23   82.6  21.9    0.0071   17.2   0.0   9.5   2   1   8  10  10   9   5 -
g23414.t1            -          PF13516_full         -            2.9e-23   82.5  37.3   0.00038   21.3   0.0  10.9   5   3   6  11  11  10   5 -
g23414.t2            -          PF13516_full         -            3.3e-23   82.3  37.9   0.00037   21.3   0.0  10.9   5   3   6  11  11  10   5 -
g16250.t1            -          PF13516_full         -            4.4e-23   81.9  35.8   0.00047   21.0   0.8  14.1   6   5  10  16  16  14   5 -
g34087.t1            -          PF13516_full         -            8.5e-23   81.0  42.5   1.4e-05   25.9   0.0   9.9   4   3   6  10  10   9   6 -
g18624.t1            -          PF13516_full         -            4.4e-22   78.7  23.4   0.00033   21.5   0.1   7.7   4   2   5   9   9   6   4 -
g9756.t1             -          PF13516_full         -            4.8e-22   78.6  23.7   0.00074   20.4   0.0   8.2   1   1   7   8   8   7   4 -
g12700.t2            -          PF13516_full         -            2.1e-21   76.6  32.2   0.00041   21.2   0.1   9.0   3   3   7  10  10   8   5 -
g20608.t1            -          PF13516_full         -            2.9e-21   76.1  16.9    0.0018   19.1   0.0   8.2   4   2   4   8   8   7   4 -
g10556.t1            -          PF13516_full         -            7.4e-21   74.8  25.7    0.0002   22.2   0.0   9.1   1   1   8  10  10   8   4 -
g12700.t1            -          PF13516_full         -            7.7e-21   74.8  31.4   0.00053   20.8   0.1   9.1   3   3   6   9   9   8   5 -
g33458.t1            -          PF13516_full         -            5.8e-20   71.9  66.5    0.0098   16.8   1.2  14.9   5   4  10  15  15  15   5 -
g23123.t2            -          PF13516_full         -            1.3e-19   70.9  36.1   0.00044   21.1   3.7  12.5   4   3   9  13  13  12   4 -
g19816.t1            -          PF13516_full         -            2.7e-19   69.8  31.4   4.7e-05   24.2   0.4   6.6   2   1   6   8   8   5   4 -
g22605.t1            -          PF13516_full         -              3e-19   69.7  20.6    0.0079   17.1   0.4   7.6   3   2   4   7   7   7   5 -
g18871.t2            -          PF13516_full         -            6.6e-18   65.4  37.0    0.0005   20.9   1.0  10.6   2   1   8  11  11  10   3 -
g18871.t1            -          PF13516_full         -            1.5e-17   64.2  37.0     0.001   19.9   1.5  10.6   2   1   8  11  11  10   3 -
g22888.t1            -          PF13516_full         -            2.1e-17   63.7  38.4     0.089   13.7   0.0  11.0   5   3   7  12  12   9   4 -
g3284.t2             -          PF13516_full         -            2.5e-16   60.3  30.3   0.00076   20.3   0.0   7.5   2   1   5   7   7   7   4 -
g26183.t2            -          PF13516_full         -            8.5e-16   58.6  32.8    0.0023   18.8   4.5   7.5   2   1   5   7   7   7   4 -
g21242.t1            -          PF13516_full         -            1.2e-15   58.1  13.3   2.7e-07   31.4   0.2   4.1   1   1   3   4   4   4   3 -
g643.t1              -          PF13516_full         -            4.4e-15   56.3  25.0   8.8e-07   29.7   0.6   5.3   2   1   3   5   5   4   3 -
g3284.t1             -          PF13516_full         -            2.1e-14   54.2  37.0   0.00089   20.1   0.0   8.0   3   1   5   8   8   7   4 -
g8600.t1             -          PF13516_full         -            2.6e-14   53.8  25.5     0.013   16.3   0.8   6.3   2   2   3   5   5   5   5 -
g26183.t1            -          PF13516_full         -            5.3e-14   52.8  39.1    0.0021   18.9   4.3   8.0   3   1   5   8   8   7   4 -
g21722.t1            -          PF13516_full         -            2.8e-13   50.5  29.1      0.11   13.4   0.1   9.2   4   3   5   9   9   8   2 -
g19177.t1            -          PF13516_full         -            2.9e-13   50.5   7.2   6.9e-05   23.7   0.0   5.7   3   2   2   5   5   5   2 -
g3183.t1             -          PF13516_full         -            3.9e-13   50.1  15.4      0.04   14.8   0.0   6.8   5   2   2   7   7   6   4 -
g13376.t1            -          PF13516_full         -            8.6e-13   49.0  22.9   0.00064   20.6   1.8   6.8   4   2   4   8   8   6   2 -
g14485.t1            -          PF13516_full         -            1.3e-12   48.4   0.6   1.3e-05   26.0   0.1   3.5   1   1   2   3   3   3   2 -
g790.t1              -          PF13516_full         -            4.1e-12   46.8  34.2   4.6e-06   27.4   0.1   8.5   6   2   3   9   9   7   3 -
g6920.t1             -          PF13516_full         -            6.9e-12   46.1  22.4    0.0008   20.3   0.3   8.5   6   3   3   9   9   8   1 -
g16248.t1            -          PF13516_full         -            9.1e-12   45.7  29.2     0.014   16.3   0.1   9.1   6   2   3   9   9   8   3 -
g7787.t1             -          PF13516_full         -            1.5e-11   45.0  14.0    0.0074   17.2   0.1   6.3   3   2   3   6   6   5   3 -
g642.t1              -          PF13516_full         -            1.7e-11   44.8  15.5    0.0022   18.9   0.6   4.6   1   1   3   4   4   4   3 -
g12463.t1            -          PF13516_full         -            2.4e-11   44.4  39.2      0.04   14.8   0.0  11.4   8   3   3  11  11   9   3 -
g2586.t1             -          PF13516_full         -            3.1e-10   40.8   1.0   0.00022   22.0   0.1   5.1   3   2   2   5   5   4   1 -
g16374.t1            -          PF13516_full         -            4.4e-10   40.3  22.5     0.046   14.6   0.2   6.2   4   2   2   6   6   4   4 -
g28397.t1            -          PF13516_full         -            4.7e-10   40.2  65.3     0.014   16.2   0.2  12.5   8   4   5  14  14   9   4 -
g33330.t1            -          PF13516_full         -            4.9e-10   40.2  27.6   1.4e-05   25.9   0.2   8.7   6   2   4  10  10   7   1 -
g1064.t1             -          PF13516_full         -            1.3e-09   38.8  17.2    0.0099   16.8   0.7   4.7   3   2   1   4   4   3   3 -
g11310.t1            -          PF13516_full         -            4.8e-09   37.0  46.2      0.25   12.3   3.3  10.1   5   3   6  11  11  11   2 -
g971.t2              -          PF13516_full         -            1.2e-08   35.7  18.7      0.72   10.8   0.1   7.0   4   2   2   6   6   6   1 -
g22807.t1            -          PF13516_full         -            1.3e-08   35.6   5.2     0.079   13.9   0.0   5.7   1   1   4   5   5   4   2 -
g3764.t1             -          PF13516_full         -            1.3e-08   35.6  28.9     0.012   16.5   0.3   7.5   3   2   4   7   7   7   1 -
g971.t1              -          PF13516_full         -            1.5e-08   35.4  18.6      0.75   10.8   0.1   7.0   4   2   2   6   6   6   1 -
g18289.t1            -          PF13516_full         -            1.8e-08   35.2  29.6      0.06   14.3   1.0   9.3   8   2   2  10  10   7   2 -
g3914.t1             -          PF13516_full         -              3e-08   34.4  17.4     0.053   14.4   0.1   6.9   4   1   3   7   7   6   2 -
g24485.t1            -          PF13516_full         -            4.1e-08   34.0  10.5   0.00089   20.1   0.3   4.3   1   1   3   4   4   4   1 -
g18965.t1            -          PF13516_full         -            4.8e-08   33.8  67.5     0.002   19.0   1.0  11.1   3   3   8  12  12  10   3 -
g3270.t1             -          PF13516_full         -            1.2e-07   32.5  25.9     0.066   14.1   0.0   6.5   4   2   3   7   7   6   3 -
g16979.t1            -          PF13516_full         -            1.3e-07   32.4  13.7     0.012   16.6   0.2   4.3   2   1   2   4   4   3   2 -
g14299.t1            -          PF13516_full         -            2.1e-07   31.7  11.4     8e-05   23.5   0.9   3.5   2   2   1   3   3   3   1 -
g17910.t1            -          PF13516_full         -            2.3e-07   31.6   1.5     0.002   19.0   0.1   3.2   1   1   2   3   3   3   1 -
g26986.t1            -          PF13516_full         -            3.2e-07   31.1  25.6      0.02   15.8   0.3   6.4   3   2   4   7   7   5   2 -
g10585.t2            -          PF13516_full         -            3.8e-07   30.9  27.0      0.18   12.8   1.1   6.6   2   1   4   6   6   6   2 -
g10585.t1            -          PF13516_full         -              4e-07   30.8  26.9      0.18   12.7   1.1   6.6   2   1   4   6   6   6   2 -
g15896.t1            -          PF13516_full         -            4.4e-07   30.7  17.3      0.37   11.7   0.1   6.1   5   1   1   6   6   5   2 -
g14238.t1            -          PF13516_full         -            1.1e-06   29.4  32.0      0.21   12.6   0.1   8.0   6   2   2   8   8   6   3 -
g14076.t1            -          PF13516_full         -            1.8e-06   28.7  36.2       2.3    9.2   0.7   9.5   8   2   2  10  10   8   0 -
