#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g18149.t1            -          PF13855_full         -            2.6e-99  328.2 140.9   6.8e-15   55.3  12.8   9.7   2   2   9  11  11  11  11 -
g12143.t1            -          PF13855_full         -            4.2e-93  308.2  87.8   2.2e-15   56.8   4.7   7.9   1   1   8   9   9   9   9 -
g18452.t1            -          PF13855_full         -            3.4e-90  298.8  78.7   9.6e-18   64.5   0.7  11.4   2   2   6  10  10  10  10 -
g12143.t2            -          PF13855_full         -            1.4e-89  296.8  77.9   1.8e-17   63.6   3.0   8.2   1   1   7   8   8   8   8 -
g3025.t1             -          PF13855_full         -            1.6e-85  283.7  70.8   9.3e-16   58.1   0.8   8.2   2   2   6   8   8   8   8 -
g8239.t1             -          PF13855_full         -            3.7e-80  266.3  37.4   2.5e-17   63.1   0.8   5.2   1   1   5   6   6   6   6 -
g19650.t1            -          PF13855_full         -            2.1e-75  251.0  74.3   2.9e-18   66.2   7.5   8.9   1   1   8   9   9   9   9 -
g10132.t2            -          PF13855_full         -            1.6e-72  241.6  32.3   1.1e-14   54.7   4.9   7.4   1   1   6   7   7   7   7 -
g20136.t1            -          PF13855_full         -              2e-71  238.1  48.9     3e-15   56.4   0.1   6.8   1   1   7   8   8   8   8 -
g3035.t1             -          PF13855_full         -            2.5e-71  237.8  41.0   2.6e-16   59.8   0.4   6.6   1   1   5   6   6   6   6 -
g10132.t1            -          PF13855_full         -            1.2e-68  229.1  27.1   6.1e-15   55.4   5.6   7.2   1   1   6   7   7   7   7 -
g28210.t1            -          PF13855_full         -            1.6e-61  206.0  98.0   5.5e-09   36.2   2.4   7.5   1   1  10  11  11  11  11 -
g6281.t1             -          PF13855_full         -              5e-57  191.5 131.6   8.5e-11   42.0   2.9  11.4   5   4   8  13  13  12  11 -
g18408.t1            -          PF13855_full         -            1.1e-56  190.4  36.0   4.8e-14   52.5   4.9   5.2   1   1   4   5   5   5   5 -
