#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g48728.t1            -          PF13516_full         -             8e-117  383.1 182.8   7.4e-07   31.0   0.5  24.5   1   1  23  24  24  24  23 -
g48744.t1            -          PF13516_full         -           1.5e-100  331.0 157.9   6.6e-08   34.3   1.2  22.0   1   1  21  22  22  22  21 -
g23469.t1            -          PF13516_full         -            2.9e-93  307.6  74.4   2.9e-06   29.1   0.2  16.5   1   1  15  16  16  16  15 -
g9848.t1             -          PF13516_full         -            7.1e-93  306.4  77.6     6e-07   31.3   0.4  18.1   1   1  16  17  17  17  16 -
g56948.t1            -          PF13516_full         -              3e-90  298.0 155.1   1.2e-06   30.3   1.0  19.3   1   1  18  19  19  19  18 -
g45955.t1            -          PF13516_full         -            1.7e-89  295.5  86.7   1.2e-05   27.0   0.3  17.4   2   2  15  17  17  17  16 -
g23481.t1            -          PF13516_full         -            2.5e-88  291.8  43.8   1.4e-06   30.1   0.1  15.5   2   2  13  15  15  15  13 -
g37683.t1            -          PF13516_full         -            7.9e-88  290.2  85.1   1.7e-07   33.0   2.3  15.9   2   1  14  16  16  15  15 -
g46446.t1            -          PF13516_full         -            3.5e-87  288.1 114.2   3.2e-06   28.9   1.4  19.9   3   3  16  19  19  19  17 -
g58520.t1            -          PF13516_full         -            1.2e-80  267.2  90.1   9.3e-06   27.4   0.5  17.6   3   2  15  18  18  17  16 -
g31485.t1            -          PF13516_full         -            5.5e-80  265.1  98.0   4.4e-06   28.5   2.6  17.3   3   2  14  17  17  17  15 -
g23477.t1            -          PF13516_full         -            4.3e-77  255.8  33.9     2e-07   32.8   0.3  11.6   3   2   8  11  11  11  11 -
g22811.t1            -          PF13516_full         -            1.8e-73  244.2 121.8   4.4e-05   25.3   0.8  19.5   2   2  17  19  19  19  16 -
g23450.t1            -          PF13516_full         -            3.1e-71  237.1  32.4   2.2e-07   32.6   0.1  11.1   1   1  10  11  11  10  10 -
g48734.t1            -          PF13516_full         -            4.5e-71  236.6 104.6   6.5e-08   34.3   3.0  14.1   1   1  13  14  14  14  12 -
g9840.t1             -          PF13516_full         -            5.6e-69  229.9  54.6   3.6e-05   25.6   0.2  15.6   1   1  15  16  16  15  13 -
g58481.t1            -          PF13516_full         -            1.4e-65  219.0  71.4   3.1e-05   25.8   1.0  14.4   1   1  13  14  14  14  13 -
g48736.t1            -          PF13516_full         -            8.1e-65  216.5  96.3   6.1e-06   28.0   2.1  15.3   2   1  14  16  16  15  14 -
g9844.t1             -          PF13516_full         -              9e-63  210.0  55.8     1e-05   27.3   2.5  13.0   3   3  10  13  13  13  11 -
g9842.t1             -          PF13516_full         -            1.4e-62  209.4  60.2   3.6e-07   32.0   0.4  15.0   3   3  12  15  15  15  11 -
g48742.t1            -          PF13516_full         -            2.3e-62  208.7 111.4   6.7e-05   24.7   3.2  15.4   1   1  14  15  15  15  15 -
