#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g22241.t1            -          PF13927_seed         -                  0 2718.2   4.0   3.5e-16   61.0   0.0  61.2  61   0   0  61  61  61  60 -
g9641.t1             -          PF13927_seed         -                  0 1982.8 213.2   6.9e-16   60.1   0.6  47.9  48   0   0  48  48  47  47 -
g15326.t2            -          PF13927_seed         -                  0 1968.7 170.7   6.9e-14   53.7   0.0  52.9  52   0   0  52  52  52  52 -
g15326.t1            -          PF13927_seed         -                  0 1519.9 113.1   5.3e-14   54.1   0.0  40.6  40   0   0  40  40  40  39 -
g15326.t3            -          PF13927_seed         -                  0 1440.9 106.1     5e-14   54.1   0.0  38.6  38   0   0  38  38  38  37 -
g22240.t1            -          PF13927_seed         -           2.8e-246  798.3  11.6   5.8e-16   60.3   0.1  20.0  20   0   0  20  20  19  18 -
g13959.t1            -          PF13927_seed         -           4.6e-195  634.2  59.6   5.5e-20   73.2   0.6  10.1  10   0   0  10  10  10  10 -
g25589.t1            -          PF13927_seed         -           1.4e-194  632.7  33.8   7.5e-16   60.0   0.0  15.3  15   0   0  15  15  14  13 -
g16649.t1            -          PF13927_seed         -             8e-160  521.3  66.4   2.5e-15   58.3   1.7  14.3  14   0   0  14  14  13  13 -
g13961.t1            -          PF13927_seed         -             1e-152  498.5  50.7   1.2e-19   72.2   2.5   8.1   8   0   0   8   8   8   8 -
g31790.t1            -          PF13927_seed         -           2.3e-143  468.6  15.7     2e-14   55.4   0.0  13.5  12   1   1  13  13  12  11 -
g31790.t2            -          PF13927_seed         -           2.3e-143  468.6  15.7     2e-14   55.4   0.0  13.5  12   1   1  13  13  12  11 -
g23482.t1            -          PF13927_seed         -           2.7e-123  404.3  46.5   7.7e-21   76.0   0.8   7.5   8   0   0   8   8   7   6 -
g15583.t1            -          PF13927_seed         -           1.6e-119  392.2  26.1   2.7e-17   64.6   0.6   9.8   9   0   0   9   9   9   9 -
g16663.t1            -          PF13927_seed         -           3.3e-115  378.3  48.0   9.8e-14   53.2   0.8  11.6  11   0   0  11  11  11  11 -
g36686.t1            -          PF13927_seed         -           1.1e-111  367.1  60.3   2.6e-11   45.4   0.1  15.1  14   1   0  14  14  14   9 -
g18022.t1            -          PF13927_seed         -           5.5e-107  352.0  25.2   2.7e-17   64.6   0.4  11.0  11   0   0  11  11  10   8 -
g16656.t1            -          PF13927_seed         -            5.1e-99  326.5  47.7   2.5e-15   58.3   1.1   7.3   7   0   0   7   7   7   7 -
g40786.t1            -          PF13927_seed         -            1.4e-92  305.8  11.9   6.4e-12   47.4   0.0   9.0   8   3   0   8   8   8   8 -
g45753.t1            -          PF13927_seed         -            1.7e-92  305.6  13.8     3e-16   61.2   0.0   7.3   7   0   0   7   7   7   7 -
g24324.t1            -          PF13927_seed         -              1e-90  299.9  14.4   1.1e-13   53.1   0.6   8.6   8   0   0   8   8   8   7 -
g32264.t1            -          PF13927_seed         -            5.3e-90  297.6  36.8   1.5e-13   52.6   0.4   9.4   9   0   0   9   9   8   8 -
g35164.t4            -          PF13927_seed         -            2.1e-89  295.7  17.6   7.2e-17   63.2   0.3   9.0   9   0   0   9   9   7   7 -
g35164.t2            -          PF13927_seed         -            3.7e-89  294.9  17.6   7.7e-17   63.1   0.3   9.0   9   0   0   9   9   7   7 -
g16651.t2            -          PF13927_seed         -            2.1e-86  286.1  22.9   1.1e-14   56.2   0.3   6.9   7   0   0   7   7   6   6 -
g16651.t1            -          PF13927_seed         -            4.6e-86  285.0  22.7   1.3e-14   56.0   0.3   6.9   7   0   0   7   7   6   6 -
g42277.t1            -          PF13927_seed         -            1.4e-85  283.5  14.8   2.6e-12   48.6   0.0  10.9  11   0   0  11  11   9   9 -
g6577.t1             -          PF13927_seed         -            2.4e-83  276.2  17.5   1.5e-17   65.5   0.4   7.5   7   0   0   7   7   6   5 -
g42371.t1            -          PF13927_seed         -            2.7e-82  272.9  43.3   1.5e-10   43.0   1.8  14.1  14   1   0  14  14  12  10 -
g4919.t1             -          PF13927_seed         -            2.5e-81  269.8   6.4   3.9e-13   51.3   0.0  10.7  10   0   0  10  10   9   9 -
g31418.t1            -          PF13927_seed         -            3.5e-79  262.9  16.7   1.8e-14   55.5   0.1   7.2   7   0   0   7   7   7   6 -
g40142.t1            -          PF13927_seed         -            5.1e-77  256.0  11.6   4.2e-16   60.8   0.2   6.3   6   0   0   6   6   6   6 -
g12077.t1            -          PF13927_seed         -            2.7e-76  253.6   6.7   8.6e-11   43.8   0.2   9.3   8   0   0   8   8   8   8 -
g22392.t1            -          PF13927_seed         -            5.2e-75  249.5  10.3   1.6e-15   59.0   0.1   5.3   5   0   0   5   5   5   5 -
g16652.t1            -          PF13927_seed         -            4.3e-73  243.4  24.1   1.1e-11   46.6   0.2   9.3   9   0   0   9   9   8   7 -
g46186.t1            -          PF13927_seed         -            7.9e-73  242.6  12.6   9.4e-15   56.5   0.3   6.6   6   0   0   6   6   6   6 -
g33583.t1            -          PF13927_seed         -              1e-72  242.2   2.2   1.2e-17   65.7   0.0   4.3   4   0   0   4   4   4   4 -
g46186.t2            -          PF13927_seed         -            1.6e-72  241.6  12.6   1.1e-14   56.3   0.3   6.6   6   0   0   6   6   6   6 -
g32263.t1            -          PF13927_seed         -            1.8e-69  231.8  31.9   1.4e-15   59.1   0.8   7.2   7   0   0   7   7   7   7 -
g16653.t2            -          PF13927_seed         -              2e-68  228.4  27.5   9.9e-14   53.2   0.3   9.4   9   0   0   9   9   8   7 -
g16653.t1            -          PF13927_seed         -            5.9e-68  227.0  27.7   1.1e-13   53.0   0.3   9.4   9   0   0   9   9   8   7 -
g28506.t1            -          PF13927_seed         -            2.8e-65  218.4  13.5   5.1e-13   50.9   0.0   5.9   6   0   0   6   6   5   5 -
g4914.t1             -          PF13927_seed         -            5.9e-65  217.3  11.5   2.1e-16   61.8   0.0   6.4   7   0   0   7   7   5   5 -
g9640.t1             -          PF13927_seed         -            6.4e-65  217.2   3.4   3.3e-12   48.3   0.0   6.9   7   0   0   7   7   6   6 -
g6940.t1             -          PF13927_seed         -            1.5e-63  212.8  10.2   7.7e-17   63.2   0.1   5.9   6   0   0   6   6   5   4 -
g6782.t1             -          PF13927_seed         -            5.8e-63  210.9   0.4   1.7e-14   55.7   0.0   6.1   5   2   0   5   5   5   5 -
g13963.t1            -          PF13927_seed         -              8e-63  210.5  12.2   9.2e-21   75.7   0.9   4.8   5   0   0   5   5   3   3 -
g9480.t1             -          PF13927_seed         -              2e-62  209.2   0.3   2.8e-13   51.7   0.0   6.2   5   0   0   5   5   5   5 -
g9147.t1             -          PF13927_seed         -            2.4e-62  209.0  23.8   2.3e-13   52.0   0.1   7.0   6   0   0   6   6   6   5 -
g18221.t1            -          PF13927_seed         -            1.4e-61  206.5  43.1   3.2e-12   48.4   1.2   9.7   9   0   0   9   9   9   6 -
g9479.t2             -          PF13927_seed         -            4.2e-61  205.0   0.0   9.5e-13   50.0   0.0   5.9   5   0   0   5   5   5   5 -
g21625.t2            -          PF13927_seed         -            1.7e-60  203.0   5.8   1.8e-14   55.5   0.0   4.4   4   0   0   4   4   4   4 -
g16664.t2            -          PF13927_seed         -            8.1e-60  200.9  31.4   2.4e-12   48.7   2.3   6.7   6   0   0   6   6   6   6 -
g4338.t1             -          PF13927_seed         -            8.3e-60  200.8   3.7   1.6e-20   75.0   0.7   3.2   3   0   0   3   3   3   3 -
g16664.t1            -          PF13927_seed         -            1.1e-59  200.4  31.6   2.4e-12   48.8   2.3   6.8   6   0   0   6   6   6   6 -
g23471.t1            -          PF13927_seed         -            1.2e-59  200.3  14.4   3.3e-20   74.0   0.5   3.1   3   0   0   3   3   3   3 -
g38831.t1            -          PF13927_seed         -            5.5e-59  198.2  12.9   1.6e-22   81.3   1.3   3.5   3   0   0   3   3   3   3 -
g34704.t1            -          PF13927_seed         -            1.9e-58  196.5   8.8   3.9e-14   54.5   0.2   6.1   6   0   0   6   6   5   5 -
g32060.t1            -          PF13927_seed         -            1.4e-56  190.5   8.3   9.2e-15   56.5   0.1   6.0   5   0   0   5   5   5   4 -
g40955.t1            -          PF13927_seed         -              1e-55  187.8   5.8   2.7e-14   55.0   0.1   4.4   4   0   0   4   4   4   4 -
g4916.t1             -          PF13927_seed         -            2.2e-54  183.4  22.4     1e-12   49.9   0.3   7.8   7   0   0   7   7   7   7 -
g1757.t1             -          PF13927_seed         -            1.6e-53  180.7   8.7   5.4e-16   60.4   0.3   6.3   6   0   0   6   6   5   4 -
g43753.t1            -          PF13927_seed         -            1.6e-51  174.2  25.9   1.4e-11   46.3   0.4   6.6   6   0   0   6   6   6   5 -
g23047.t1            -          PF13927_seed         -            3.3e-51  173.3   0.1   1.8e-15   58.8   0.0   3.8   3   0   0   3   3   3   3 -
g43115.t1            -          PF13927_seed         -            4.3e-51  172.9   2.4   3.9e-15   57.7   0.0   4.0   4   0   0   4   4   3   3 -
g43118.t2            -          PF13927_seed         -            4.1e-50  169.8   1.5   5.3e-15   57.3   0.2   4.4   4   0   0   4   4   3   3 -
g43118.t1            -          PF13927_seed         -              5e-50  169.5   1.5   5.6e-15   57.2   0.2   4.4   4   0   0   4   4   3   3 -
g48858.t1            -          PF13927_seed         -            2.4e-49  167.3   4.6   8.1e-12   47.1   0.0   4.2   4   0   0   4   4   4   4 -
g38832.t1            -          PF13927_seed         -            4.3e-49  166.5  15.3   4.9e-19   70.2   0.2   4.1   4   0   0   4   4   4   4 -
g18270.t1            -          PF13927_seed         -            9.4e-49  165.4   7.1     4e-16   60.8   0.0   3.4   3   0   0   3   3   3   3 -
g48675.t1            -          PF13927_seed         -              2e-48  164.4   1.3     1e-16   62.7   0.0   3.9   4   0   0   4   4   3   3 -
g45755.t1            -          PF13927_seed         -            2.9e-48  163.8   0.0   2.1e-16   61.7   0.0   3.1   3   0   0   3   3   3   3 -
g37080.t1            -          PF13927_seed         -            5.3e-48  163.0   1.0   3.4e-18   67.5   0.1   3.4   3   0   0   3   3   3   3 -
g11747.t1            -          PF13927_seed         -              8e-48  162.4   0.6   1.7e-14   55.7   0.2   3.6   3   0   0   3   3   3   3 -
g11545.t1            -          PF13927_seed         -            2.9e-47  160.6   0.0   2.5e-19   71.1   0.0   3.7   4   0   0   4   4   3   3 -
g35905.t1            -          PF13927_seed         -            3.2e-47  160.5   1.2   1.7e-18   68.5   0.0   3.6   3   0   0   3   3   3   3 -
g18271.t1            -          PF13927_seed         -            5.6e-47  159.7   7.2   5.5e-16   60.4   0.5   3.7   4   0   0   4   4   3   3 -
g21126.t1            -          PF13927_seed         -            5.7e-47  159.7   1.1   2.5e-17   64.7   0.0   3.7   4   0   0   4   4   3   3 -
g43112.t1            -          PF13927_seed         -            6.4e-47  159.5   0.9   6.1e-15   57.1   0.0   3.5   3   0   0   3   3   3   3 -
g42369.t1            -          PF13927_seed         -            7.6e-47  159.3   6.0   1.2e-08   36.9   0.0   6.1   6   0   0   6   6   5   5 -
g15593.t1            -          PF13927_seed         -            7.7e-47  159.3   9.8   4.4e-15   57.5   0.0   6.2   6   1   1   7   7   5   4 -
g9480.t2             -          PF13927_seed         -              1e-46  158.9   0.1   2.6e-13   51.9   0.0   5.3   4   0   0   4   4   4   4 -
g6943.t1             -          PF13927_seed         -            1.1e-46  158.8   0.1   1.4e-15   59.1   0.0   5.7   5   0   0   5   5   4   3 -
g33323.t1            -          PF13927_seed         -            1.4e-46  158.5  17.8   1.5e-14   55.8   0.7   4.2   4   0   0   4   4   4   4 -
g22732.t1            -          PF13927_seed         -            1.5e-46  158.3   6.2     1e-15   59.6   0.1   3.4   3   0   0   3   3   3   3 -
g32266.t1            -          PF13927_seed         -            2.3e-46  157.8  17.6   1.4e-12   49.5   1.2   4.8   4   0   0   4   4   4   4 -
g9479.t1             -          PF13927_seed         -            4.7e-46  156.8   0.1   7.2e-13   50.4   0.0   5.0   5   0   0   5   5   4   4 -
g15987.t1            -          PF13927_seed         -            8.4e-46  156.0  14.4   4.3e-15   57.5   1.6   3.3   3   0   0   3   3   3   3 -
g32334.t1            -          PF13927_seed         -            2.9e-45  154.2   4.3   4.6e-16   60.7   0.2   3.5   3   0   0   3   3   3   3 -
g45752.t1            -          PF13927_seed         -            3.5e-45  154.0   1.2   7.7e-16   60.0   0.0   3.2   3   0   0   3   3   3   3 -
g11752.t1            -          PF13927_seed         -            5.5e-45  153.3   2.4   2.8e-14   55.0   0.2   3.7   3   0   0   3   3   3   3 -
g4917.t1             -          PF13927_seed         -            9.9e-45  152.5  20.5   5.2e-09   38.1   0.0   6.7   6   0   0   6   6   6   6 -
g21611.t1            -          PF13927_seed         -            1.4e-44  152.0   6.1   2.9e-14   54.9   0.0   3.6   3   0   0   3   3   3   3 -
g16212.t1            -          PF13927_seed         -            2.9e-44  151.0   4.4   1.6e-12   49.3   0.0   4.5   4   1   0   4   4   4   4 -
g35636.t1            -          PF13927_seed         -            5.1e-44  150.2   3.4     8e-14   53.5   0.0   3.3   3   0   0   3   3   3   3 -
g39198.t1            -          PF13927_seed         -            5.8e-44  150.1   3.9   1.7e-15   58.9   0.1   4.8   4   0   0   4   4   3   3 -
g38178.t1            -          PF13927_seed         -            7.9e-44  149.6   0.5   1.2e-15   59.4   0.1   3.9   4   0   0   4   4   3   3 -
g21625.t1            -          PF13927_seed         -            1.2e-43  149.1   4.8   1.8e-14   55.6   0.1   3.3   3   0   0   3   3   3   3 -
g18372.t1            -          PF13927_seed         -            1.7e-43  148.6   4.1   1.5e-09   39.8   0.0   6.9   7   0   0   7   7   5   4 -
g4907.t1             -          PF13927_seed         -            5.1e-43  147.0   0.9   1.4e-16   62.4   0.1   3.3   3   0   0   3   3   3   3 -
g31981.t1            -          PF13927_seed         -            5.9e-43  146.8   1.6   4.7e-15   57.4   0.1   3.6   3   0   0   3   3   3   3 -
g16228.t1            -          PF13927_seed         -            9.6e-43  146.2   3.0   1.3e-18   68.8   0.2   3.6   3   0   0   3   3   3   3 -
g4901.t1             -          PF13927_seed         -            9.9e-43  146.1   0.3   9.7e-11   43.6   0.0   4.6   4   0   0   4   4   4   4 -
g16667.t1            -          PF13927_seed         -              9e-42  143.0  14.2   3.3e-13   51.5   2.9   3.2   3   0   0   3   3   3   3 -
g32339.t1            -          PF13927_seed         -            9.2e-42  143.0   2.3   2.8e-14   55.0   0.1   3.7   4   0   0   4   4   3   3 -
g42456.t1            -          PF13927_seed         -            1.2e-41  142.7  23.9   3.9e-10   41.7   0.2   6.0   5   1   0   5   5   5   4 -
g1366.t1             -          PF13927_seed         -            1.3e-41  142.5   1.9   4.1e-11   44.8   0.0   4.8   4   0   0   4   4   4   4 -
g43122.t2            -          PF13927_seed         -            2.2e-41  141.8   0.5   8.5e-14   53.4   0.0   3.4   3   0   0   3   3   3   3 -
g43122.t1            -          PF13927_seed         -            4.7e-41  140.7   0.5   1.2e-13   53.0   0.0   3.6   3   0   0   3   3   3   3 -
g23860.t1            -          PF13927_seed         -            7.2e-41  140.1   1.5   1.2e-16   62.5   0.1   3.8   4   0   0   4   4   3   3 -
g18270.t2            -          PF13927_seed         -            9.8e-41  139.7   4.5   6.8e-16   60.1   0.8   3.4   3   0   0   3   3   3   3 -
g42341.t1            -          PF13927_seed         -            1.1e-40  139.6   0.4   1.2e-13   52.9   0.1   3.8   3   1   0   3   3   3   3 -
g22605.t1            -          PF13927_seed         -            1.3e-40  139.3   2.5   4.7e-13   51.0   0.0   4.1   3   1   0   3   3   3   3 -
g40785.t1            -          PF13927_seed         -            1.4e-40  139.2   2.2   2.1e-13   52.1   0.0   3.9   4   0   0   4   4   3   3 -
g33772.t1            -          PF13927_seed         -            1.7e-40  139.0   2.0   1.1e-12   49.9   0.2   3.5   3   0   0   3   3   3   3 -
g16231.t1            -          PF13927_seed         -            1.9e-40  138.8   3.0   1.9e-16   61.9   0.1   3.4   3   0   0   3   3   3   3 -
g44860.t1            -          PF13927_seed         -            2.2e-40  138.6   4.5   6.5e-16   60.2   0.2   3.7   4   0   0   4   4   3   3 -
g33780.t1            -          PF13927_seed         -            2.6e-40  138.4   6.5   3.9e-11   44.9   0.0   4.3   4   0   0   4   4   4   3 -
g4912.t1             -          PF13927_seed         -            2.8e-40  138.3   1.0   2.5e-16   61.5   0.0   3.5   3   0   0   3   3   3   3 -
g23842.t1            -          PF13927_seed         -            2.9e-40  138.2   1.8   1.6e-14   55.7   0.3   3.3   3   0   0   3   3   3   3 -
g6787.t1             -          PF13927_seed         -            3.2e-40  138.1   4.0   1.7e-12   49.2   0.0   4.1   3   1   0   3   3   3   3 -
g6786.t1             -          PF13927_seed         -            3.5e-40  137.9   1.2   1.2e-14   56.2   0.0   3.9   3   1   0   3   3   3   3 -
g33768.t1            -          PF13927_seed         -            7.9e-40  136.8   1.9   4.3e-12   47.9   0.0   3.3   3   0   0   3   3   3   3 -
g16232.t1            -          PF13927_seed         -            1.4e-39  136.0   0.7   2.7e-15   58.2   0.0   3.5   3   1   0   3   3   3   3 -
g11771.t1            -          PF13927_seed         -            1.4e-39  136.0  13.9     4e-15   57.7   0.5   3.4   3   0   0   3   3   3   3 -
g40162.t1            -          PF13927_seed         -            1.6e-39  135.8   6.7   6.2e-16   60.3   0.1   3.4   3   0   0   3   3   3   3 -
g46185.t1            -          PF13927_seed         -            3.9e-39  134.6   6.5   1.2e-13   52.9   0.2   4.2   4   0   0   4   4   3   3 -
g37119.t1            -          PF13927_seed         -            8.8e-39  133.5   3.8   2.3e-16   61.6   0.6   5.1   4   1   0   4   4   3   2 -
g28920.t1            -          PF13927_seed         -              1e-38  133.3   1.8   4.9e-13   51.0   0.3   3.3   3   0   0   3   3   3   3 -
g21342.t1            -          PF13927_seed         -            1.3e-38  133.0   6.8     3e-15   58.1   0.3   4.1   4   0   0   4   4   3   3 -
g39454.t1            -          PF13927_seed         -            1.9e-38  132.4   2.6   1.7e-14   55.6   0.0   3.5   3   0   0   3   3   3   3 -
g47448.t1            -          PF13927_seed         -            2.2e-38  132.2  11.7   1.1e-15   59.4   0.2   3.7   3   0   0   3   3   3   3 -
g28921.t1            -          PF13927_seed         -              3e-38  131.8   0.5   5.8e-14   53.9   0.2   3.3   3   0   0   3   3   3   3 -
g18207.t1            -          PF13927_seed         -            3.1e-38  131.7  18.0   1.5e-11   46.2   1.5   5.8   5   0   0   5   5   5   4 -
g33781.t1            -          PF13927_seed         -            4.1e-38  131.3   0.7   2.6e-12   48.7   0.1   3.5   3   0   0   3   3   3   3 -
g28924.t1            -          PF13927_seed         -            1.2e-37  129.8   1.4     1e-12   49.9   0.3   3.3   3   0   0   3   3   3   3 -
g2590.t1             -          PF13927_seed         -            1.4e-37  129.6  20.5   2.8e-17   64.6   0.8   6.1   5   0   0   5   5   4   3 -
g9629.t1             -          PF13927_seed         -            3.1e-37  128.5   0.6   6.7e-10   40.9   0.0   5.6   5   0   0   5   5   4   4 -
g9145.t1             -          PF13927_seed         -            3.4e-37  128.4   9.9   8.6e-14   53.4   0.4   4.0   3   0   0   3   3   3   3 -
g12186.t1            -          PF13927_seed         -            6.2e-37  127.5   0.3   6.1e-13   50.7   0.0   3.7   3   0   0   3   3   3   3 -
g44024.t1            -          PF13927_seed         -            9.2e-37  127.0   0.1   1.6e-12   49.3   0.0   3.3   3   0   0   3   3   3   3 -
g6786.t2             -          PF13927_seed         -            1.3e-36  126.5   0.5   1.6e-14   55.7   0.0   3.3   3   0   0   3   3   3   3 -
g20480.t1            -          PF13927_seed         -            1.6e-36  126.2   1.2   4.7e-12   47.8   0.3   4.1   3   0   0   3   3   3   3 -
g45756.t1            -          PF13927_seed         -            1.5e-35  123.1   1.6     1e-14   56.4   0.1   3.2   3   0   0   3   3   3   3 -
g16214.t1            -          PF13927_seed         -            2.4e-35  122.4   3.9   1.8e-14   55.6   0.2   3.6   3   0   0   3   3   3   3 -
g31567.t1            -          PF13927_seed         -            3.3e-35  122.0   6.1   1.3e-08   36.8   0.0   4.4   4   0   0   4   4   4   4 -
g28070.t1            -          PF13927_seed         -            4.7e-35  121.5   2.0   1.5e-10   43.0   0.0   3.5   3   0   0   3   3   3   3 -
g43114.t1            -          PF13927_seed         -            9.1e-35  120.6   0.8   4.5e-16   60.7   0.9   2.6   3   0   0   3   3   2   2 -
g6783.t1             -          PF13927_seed         -              1e-34  120.4   0.8   7.3e-14   53.6   0.0   3.5   3   0   0   3   3   3   3 -
g26739.t1            -          PF13927_seed         -            1.1e-34  120.3   1.0   5.1e-12   47.7   0.0   3.6   3   0   0   3   3   3   3 -
g6788.t1             -          PF13927_seed         -            1.2e-34  120.2   1.5     1e-14   56.3   0.0   3.2   3   0   0   3   3   3   3 -
g6783.t2             -          PF13927_seed         -            1.6e-34  119.8   0.7   6.5e-14   53.8   0.0   3.5   3   0   0   3   3   3   3 -
g48328.t1            -          PF13927_seed         -            2.2e-34  119.4   7.1   3.7e-14   54.6   0.3   3.8   3   1   0   3   3   3   3 -
g4340.t1             -          PF13927_seed         -            2.6e-34  119.1   6.7   6.8e-21   76.1   1.3   2.2   2   0   0   2   2   2   2 -
g25109.t1            -          PF13927_seed         -            4.7e-34  118.3   0.4   1.5e-10   43.0   0.0   3.8   3   0   0   3   3   3   3 -
g43777.t1            -          PF13927_seed         -            5.2e-34  118.2   1.3   2.1e-11   45.7   0.2   3.5   3   0   0   3   3   3   3 -
g16204.t1            -          PF13927_seed         -            1.1e-33  117.1   4.2   2.1e-17   65.0   0.0   3.4   3   0   0   3   3   3   3 -
g2860.t1             -          PF13927_seed         -            1.2e-33  117.0   7.9   2.4e-11   45.5   0.1   4.7   4   0   0   4   4   3   3 -
g3340.t1             -          PF13927_seed         -            1.2e-33  117.0   1.4   4.5e-12   47.9   0.0   3.4   3   0   0   3   3   3   3 -
g21631.t1            -          PF13927_seed         -            1.7e-33  116.5   0.5   6.7e-17   63.4   0.1   2.1   2   0   0   2   2   2   2 -
g16205.t1            -          PF13927_seed         -            2.3e-33  116.1   4.7   8.7e-19   69.4   0.0   3.9   3   1   0   3   3   3   3 -
g21529.t1            -          PF13927_seed         -            3.1e-32  112.5   6.0   5.7e-17   63.6   1.5   4.1   3   0   0   3   3   3   2 -
g14700.t1            -          PF13927_seed         -            4.5e-32  112.0  10.6   5.9e-10   41.1   0.3   5.2   4   0   0   4   4   4   4 -
g5689.t2             -          PF13927_seed         -            5.9e-32  111.6   2.1     1e-08   37.1   0.1   3.5   3   0   0   3   3   3   3 -
g21518.t1            -          PF13927_seed         -            6.2e-32  111.5   3.2   1.1e-16   62.6   0.2   3.4   4   0   0   4   4   2   2 -
g5689.t1             -          PF13927_seed         -            6.5e-32  111.5   2.1   1.1e-08   37.1   0.1   3.5   3   0   0   3   3   3   3 -
g2010.t1             -          PF13927_seed         -            9.6e-32  110.9   0.4   9.8e-17   62.8   0.1   2.6   2   0   0   2   2   2   2 -
g36712.t2            -          PF13927_seed         -            1.3e-31  110.5  20.8   2.3e-07   32.8   0.2   6.7   6   0   0   6   6   6   5 -
g21344.t1            -          PF13927_seed         -            1.6e-31  110.2   2.7     5e-15   57.3   0.2   4.5   5   1   1   6   6   3   2 -
g40788.t1            -          PF13927_seed         -            2.1e-31  109.8   0.2   1.6e-11   46.1   0.0   4.0   3   1   0   3   3   3   3 -
g28211.t1            -          PF13927_seed         -            2.1e-31  109.8   4.0   1.9e-15   58.7   0.1   3.0   4   0   0   4   4   2   2 -
g40162.t2            -          PF13927_seed         -            2.8e-31  109.4   2.0   3.4e-16   61.1   0.1   2.4   2   0   0   2   2   2   2 -
g40177.t2            -          PF13927_seed         -              3e-31  109.3   1.3   1.1e-16   62.6   0.3   2.2   2   0   0   2   2   2   2 -
g17769.t1            -          PF13927_seed         -            3.3e-31  109.2   2.8   1.8e-15   58.7   0.4   4.0   3   0   0   3   3   2   2 -
