#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g35060.t1            -          PF12799_full         -            1.9e-86  285.5 197.4    0.0055   17.7   0.5  35.8   1   1  53  54  54  54  53 -
g862.t1              -          PF12799_full         -            9.9e-73  241.5  83.9   4.7e-09   37.1   1.3  12.7   2   2  11  13  13  13  13 -
g27071.t1            -          PF12799_full         -            2.2e-72  240.4 119.1   1.3e-08   35.7   3.2  12.2   1   1  10  12  12  12  12 -
g29903.t1            -          PF12799_full         -            1.2e-62  209.2  75.1   7.7e-09   36.4   2.1  11.4   4   4   7  11  11  11   9 -
g42582.t1            -          PF12799_full         -            9.1e-61  203.1  94.5   1.3e-08   35.7   2.2  14.9   3   2   8  13  13  13  10 -
g26968.t1            -          PF12799_full         -              3e-58  195.0  54.4   1.6e-08   35.4   0.1  10.2   1   1   8  10  10  10   9 -
g30344.t1            -          PF12799_full         -            2.1e-54  182.6  42.0   7.3e-15   55.8   7.5   6.7   1   1   6   7   7   7   7 -
g39399.t2            -          PF12799_full         -              5e-50  168.6  63.1   3.5e-10   40.8   2.7   8.3   1   1  10  11  11  11  11 -
g28568.t1            -          PF12799_full         -            2.7e-49  166.3  69.7   1.2e-06   29.4   1.2  12.1   3   3   9  12  12  11  10 -
g5035.t1             -          PF12799_full         -            4.1e-49  165.7  76.2     1e-08   36.1   0.9   8.6   1   1   9  10  10  10  10 -
g2516.t1             -          PF12799_full         -            3.7e-48  162.6  32.8   5.5e-13   49.7   0.4   6.6   1   1   5   7   7   6   6 -
g39399.t1            -          PF12799_full         -              5e-47  159.0  59.6   2.2e-10   41.4   2.0   7.3   1   1   9  10  10  10  10 -
g730.t1              -          PF12799_full         -            1.2e-46  157.8  39.8   1.3e-06   29.3   0.0   9.4   1   1   8   9   9   9   9 -
g35836.t1            -          PF12799_full         -            5.2e-43  146.1  85.9     4e-10   40.6   2.5   9.3   1   1   7   9   9   9   8 -
g803.t1              -          PF12799_full         -            1.2e-36  125.7  49.3   7.5e-10   39.7   3.5   6.6   2   2   5   7   7   7   6 -
g13241.t1            -          PF12799_full         -            3.9e-36  124.0  62.2   1.8e-08   35.2   0.9   8.5   1   1   7   8   8   8   6 -
g33891.t1            -          PF12799_full         -            1.3e-35  122.3  42.6   8.2e-08   33.2   1.0   8.2   1   1   7   8   8   8   6 -
